form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00431361,B879097,,,CCM,Alma Adams for Congress,,,,,,c/o Blue Wave Pol Partners 122 C S,,Washington,DC,20001,G2024,,2024-08-21,2500.00,,Contribution,011,C00546358,,H4NC12100,Shealey Adams,Alma,,,,H,NC,12,,,,,,,,
SB23,C00431361,B879329,,,CCM,Carey For Congress,,,,,,c/o Grand Valley Consulting 439 Ne,,Washington,DC,20003,G2024,,2024-08-21,2500.00,,Contribution,011,C00779603,,H2OH15228,Carey,Mike,,,,H,OH,15,,,,,,,,
SB23,C00431361,B879085,,,CCM,Casten For Congress,,,,,,415 New Jersey Avenue SE #1,,Washington,DC,20003,G2024,,2024-08-21,1500.00,,Contribution,011,C00648493,,H8IL06139,Casten,Sean,,,,H,IL,06,,,,,,,,
SB23,C00431361,B879089,,,CCM,Crapo Victory Committee,,,,,,5263 Pocosin Lane (07/23),,Alexandria,VA,22304,P2028,,2024-08-21,2500.00,,Contribution,011,C00330886,,S8ID00027,Crapo,Michael,D,,,S,ID, ,,,,,,,,
SB23,C00431361,B879094,,,CCM,Friends of Mark Warner,,,,,,750 First Street NE Suite 1070,,Washington,DC,20002,P2026,,2024-08-21,2500.00,,Contribution,011,C00438713,,S6VA00093,Warner,Mark,,,,S,VA, ,,,,,,,,
SB23,C00431361,B879095,,,CCM,Jeffries for Congress,,,,,,c/o Jeffries For Congress PO Box 6,,Washington,DC,20035,G2024,,2024-08-21,5000.00,,Contribution,011,C00503052,,H2NY10092,Jeffries,Hakeem,,,,H,NY,08,,,,,,,,
SB23,C00431361,B879091,,,CCM,Jimmy Panetta for Congress,,,,,,c/o Molly Allen Associates 412 Fir,,Washington,DC,20003,G2024,,2024-08-21,2500.00,,Contribution,011,C00592154,,H6CA20152,Panetta,Jimmy,,,,H,CA,19,,,,,,,,
SB23,C00431361,B879090,,,CCM,Katherine Clark for Congress,,,,,,600 Pennsylvania Avenue SE #15180,,Washington,DC,20003,G2024,,2024-08-21,2500.00,,Contribution,011,C00541888,,H4MA05084,Clark,Katherine,,,,H,MA,05,,,,,,,,
SB23,C00431361,B879092,,,CCM,Rick W. Allen for Congress,,,,,,PO Box 338,,Augusta,GA,30903,G2024,,2024-08-21,2500.00,,Contribution,011,C00504019,,H2GA12121,Allen,Rick,W,,,H,GA,12,,,,,,,,
SB23,C00431361,B879087,,,CCM,Steve Daines for Montana,,,,,,410 1st Street SE Floor 2,,Washingon,WA,20003,P2026,,2024-08-21,2500.00,,Contribution,011,C00491357,,S2MT00096,Daines,Steven,,,,S,MT, ,,,,,,,,
SB23,C00431361,B879093,,,CCM,Torres For Congress,,,,,,211 S Street NW,,Washington,DC,20001,G2024,,2024-08-21,2500.00,,Contribution,011,C00699744,,H0NY15160,Torres,Ritchie,,,,H,NY,15,,,,,,,,
SB23,C00431361,B881682,,,CCM,Friends of Dusty Johnson,,,,,,c/o 814 Consulting 5827 Colfax Ave,,Alexandria,VA,22311,G2024,,2024-08-26,2500.00,,Contribution,011,C00628917,,H8SD01055,Johnson,Dusty,,,,H,SD,01,,,,,,,,
SB23,C00431361,B881657,,,CCM,Friends of Lucy McBath,,,,,,415 New Jersey Avenue SE #1,,Washington,DC,20003,G2024,,2024-08-26,2500.00,,Contribution,011,C00672295,,H8GA06393,McBath,Lucia,K,,,H,GA,06,,,,,,,,
