form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00452763,SB21B.4125,,,ORG,American Airlines,,,,,,1 Skyview Drive,,Ft Worth,TX,76155,P2024,,2023-05-10,186.93,,Air Fare,002,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4145,,,ORG,Capital Grille CLT,,,,,,201 N Tryon St,,Charlotte,NC,28202,P2024,,2023-06-28,250.83,,Meals,002,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4121,,,ORG,Delta Airlines,,,,,,"1030 Delta Blvd, Dept 982",,Atlanta,GA,30354,P2024,,2023-05-10,246.90,,Air Fare,002,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4131,,,ORG,Delta Airlines,,,,,,"1030 Delta Blvd, Dept 982",,Atlanta,GA,30354,P2024,,2023-05-22,159.90,,Air Fare,002,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4126,,,ORG,Intuit,,,,,,2632 Marine Wa,,Mountain View,CA,94043,P2024,,2023-05-15,590.00,,Software License Agreemnet,001,,,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4118,,,ORG,McCormick & Schmick's,,,,,,"2010 Crystal Dr,",,Arlington,VA,22202,P2024,,2023-05-10,228.55,,Meals,002,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4133,,,ORG,McCormick & Schmick's,,,,,,"2010 Crystal Dr,",,Arlington,VA,22202,P2024,,2023-05-23,182.23,,Meals,002,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4137,,,ORG,Morton's,,,,,,1750 Crystal Dr,,Arlington,VA,22202,P2024,,2023-06-12,210.45,,Meals,002,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4139,,,ORG,National Democratic Club,,,,,,30 Ivy St,,Washington,CA,20003,P2024,,2023-06-01,83.00,,Meals,002,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4140,,,ORG,National Democratic Club,,,,,,30 Ivy St,,Washington,CA,20003,P2024,,2023-06-23,48.50,,Meals,002,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
SB21B,C00452763,SB21B.4144,,,ORG,Nexus Strategies Inc,,,,,,301 Hillsborough St Ste 950,,Raleigh,NC,27603,P2024,,2023-06-26,100.00,,Compliance Consulting,001,C00452763,New South Leadership PAC,,,,,,,,,,,,,,,,,
