form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00148031,B862139,,,CCM,Stan Gunter for Georgia,,,,,,P.O. Box 2376,,Blairsville,GA,30514,P2024,,2023-12-14,1000.00,,P-2024 State House 8 GA,011,,,,Gunter,Stan,,,,H,GA,08,,,,,,,,
SB29,C00148031,B862137,,,PTY,NC House Republican Caucus,,,,,,1506 Hillsborough St.,,Raleigh,NC,27605,O2023,Not Applicable,2023-12-14,3000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00148031,B862138,,,PAC,North Carolina Chamber PAC,,,,,,701 Corporate Center Drive Suite 2,,Raleigh,NC,27607,O2023,Not Applicable,2023-12-14,5000.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00148031,B862136,,,CCM,Jimmy Dixon for HD 4,,,,,,PO Box 222,,Warsaw,NC,28398,P2024,,2023-12-14,2000.00,,P-2024 State House 4 NC,011,,,,Dixon,James,,,,H,NC,04,,,,,,,,
SB29,C00148031,B862140,,,CCM,Thomas C. Alexander Campaign Fund,,,,,,150 Cleveland Dr.,,Walhalla,SC,29691,P2024,,2023-12-14,1000.00,,P-2024 State Senate 01 SC,011,,,,Alexander,Thomas,C,,,S,SC,01,,,,,,,,
SB29,C00148031,B862141,,,CCM,Ross Turner for Senate,,,,,,PO Box 16703,,Greenville,SC,29606,P2024,,2023-12-14,1000.00,,P-2024 State Senate 8 SC,011,,,,Turner,Ross,,,,S,SC,08,,,,,,,,
SB29,C00148031,B862129,,,CCM,Terry Austin for House of Delegates,,,,,,PO Box 398,,Buchanan,VA,24066,G2023,,2023-12-14,500.00,,G-2023 State Delegate 37 VA,011,,,,Austin,Terry,,,,,VA,37,,,,,,,,
SB29,C00148031,B862126,,,CCM,Deeds for State Senate,,,,,,PO Box 5462,,Charlottesville,VA,22905,G2023,,2023-12-14,1000.00,,G-2023 State Senate 11 VA,011,,,,Deeds,Creigh,,,,S,VA,11,,,,,,,,
SB29,C00148031,B862130,,,CCM,Gilbert for Delegate,,,,,,PO Box 309,,Woodstock,VA,22664,G2023,,2023-12-14,2500.00,,G-2023 State House 33 VA,011,,,,Gilbert,Christopher,T,,,H,VA,33,,,,,,,,
SB29,C00148031,B862132,,,CCM,Kilgore for Delegate,,,,,,PO Box 669,,Gate City,VA,24251,G2023,,2023-12-14,1000.00,,G-2023 State House 45 VA,011,,,,Kilgore,Terry G.,,,,H,VA,45,,,,,,,,
SB29,C00148031,B862134,,,CCM,Friends of Barry Knight,,,,,,1852 Mill Landing,,Virginia Beach,VA,23457,G2023,,2023-12-14,1000.00,,G-2023 State House 98 VA,011,,,,Knight,Barry,,,,H,VA,98,,,,,,,,
SB29,C00148031,B862135,,,CCM,McQuinn For the 81st Dist House Of Delegates,,,,,,8800 Strath Rd,,Henrico,VA,23231,G2023,,2023-12-14,500.00,,G-2023 State Delegate 81 VA,011,,,,McQuinn,Delores,,,,,VA,81,,,,,,,,
SB29,C00148031,B862125,,,CCM,Friends of Mark Obenshain,,,,,,PO Box 555,,Harrisonburg,VA,22803,G2023,,2023-12-14,1000.00,,G-2023 State Senate 2 VA,011,,,,Obenshain,Mark,D,,,S,VA,02,,,,,,,,
SB29,C00148031,B862127,,,CCM,Friends of Don Scott,,,,,,355 Crawford Street Suite 704,,Portsmouth,VA,23704,G2023,,2023-12-14,1500.00,,G-2023 State Delegate 88 VA,011,,,,Scott,Don,L,,Jr.,,VA,88,,,,,,,,
SB29,C00148031,B862133,,,CCM,Rip Sullivan for Delegate,,,,,,6305 Old Chesterbrook Rd.,,McLean,VA,22101,G2023,,2023-12-14,500.00,,G-2023 State Delegate 6 VA,011,,,,Sullivan,Richard,C,,,,VA,06,,,,,,,,
SB29,C00148031,B862131,,,CCM,Surovell for State Senate,,,,,,P.O. Box 289,,Mt. Vernon,VA,22121,G2023,,2023-12-14,1000.00,,G-2023 State Senate 34 VA,011,,,,Surovell,Scott,,,,S,VA,34,,,,,,,,
SB29,C00148031,B862128,,,CCM,Michael Webert for Delegate,,,,,,PO Box 631,,Marshall,VA,20116,G2023,,2023-12-14,500.00,,G-2023 State Delegate 61 VA,011,,,,Webert,Michael,,,,,VA,61,,,,,,,,
