form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00816868,500399520,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-05,7575.28,2024-09-05,132823.25,Text Message Advertising,,,O,P80001571,Trump,Donald,J,,,P,,,Haggard,Lora,,,,2024-10-15,
SE,C00816868,500410370,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-11,190.00,2024-09-11,132823.25,Text Message Advertising,,,O,P80001571,Trump,Donald,J,,,P,,,Haggard,Lora,,,,2024-10-15,
SE,C00816868,500410380,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-25,29081.20,2024-09-25,29081.20,Text Message Advertising,,,O,S2TX00312,CRUZ,RAFAEL,TED,,,S,00,TX,Haggard,Lora,,,,2024-10-15,
SE,C00816868,500410371,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-11,190.00,2024-09-11,132823.25,Text Message Advertising,,,O,P80001571,Trump,Donald,J,,,P,,,Haggard,Lora,,,,2024-10-15,
SE,C00816868,500410372,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-11,190.00,2024-09-11,132823.25,Text Message Advertising,,,O,P80001571,Trump,Donald,J,,,P,,,Haggard,Lora,,,,2024-10-15,
SE,C00816868,500410373,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-11,360.00,2024-09-11,132823.25,Text Message Advertising,,,S,P00009423,Harris,Kamala,,,,P,,,Haggard,Lora,,,,2024-10-15,
SE,C00816868,500410374,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-11,360.00,2024-09-11,132823.25,Text Message Advertising,,,S,P00009423,Harris,Kamala,,,,P,,,Haggard,Lora,,,,2024-10-15,
SE,C00816868,500410375,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-11,49073.83,2024-09-11,132823.25,Text Message Advertising,,,O,P80001571,Trump,Donald,J,,,P,,,Haggard,Lora,,,,2024-10-15,
SE,C00816868,500410376,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-18,8926.81,2024-09-18,132823.25,Text Message Advertising,,,S,P00009423,Harris,Kamala,,,,P,,,Haggard,Lora,,,,2024-10-15,
SE,C00816868,500410377,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-18,190.00,2024-09-18,132823.25,Text Message Advertising,,,O,P80001571,Trump,Donald,J,,,P,,,Haggard,Lora,,,,2024-10-15,
SE,C00816868,500397968,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-21,190.00,2024-08-21,132823.25,Text Message Advertising,,,O,P80001571,Trump,Donald,J,,,P,,,Haggard,Lora,,,,2024-10-15,
SE,C00816868,500410378,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-18,540.00,2024-09-18,132823.25,Text Message Advertising,,,S,P00009423,Harris,Kamala,,,,P,,,Haggard,Lora,,,,2024-10-15,
SE,C00816868,500399519,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-05,190.00,2024-09-05,132823.25,Text Message Advertising,004,,S,P00009423,Harris,Kamala,,,,P,,,Haggard,Lora,,,,2024-10-15,
SE,C00816868,500397969,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-21,64657.33,2024-08-21,132823.25,Text Message Advertising,004,,S,P00009423,Harris,Kamala,,,,P,,,Haggard,Lora,,,,2024-10-15,
SE,C00816868,500410379,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-25,190.00,2024-09-25,132823.25,Text Message Advertising,,,O,P80001571,Trump,Donald,J,,,P,,,Haggard,Lora,,,,2024-10-15,
