form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00502807,SB23.9571,,,PAC,ARKANSAS FOR LEADERSHIP POLITICAL ACTION COMMITTEE (ARKPAC),,,,,,PO BOX 1672,,ALEXANDRIA,VA,22313,,,2023-09-19,5000.00,,Contribution,,C00413948,,,,,,,,,,,,,,,,,,
SB23,C00502807,SB23.9569,,,CCM,BARRY MOORE FOR CONGRESS,,,,,,561 COUNTY RD.623,,ENTERPRISE,AL,36330,P2024,,2023-08-25,2500.00,,Contribution,,C00720375,BARRY MOORE FOR CONGRESS,H8AL02171,MOORE,FELIX BARRY,,,,H,AL,02,,,,,,,,
SB23,C00502807,SB23.9583,,,PAC,BUDDY PAC,,,,,,824 S  MILLEDGE AVE STE 101,,ATHENS,GA,30605,,,2023-12-05,1000.00,,Contribution,,C00597062,,,,,,,,,,,,,,,,,,
SB23,C00502807,SB23.9580,,,PAC,COACH PAC,,,,,,PO BOX 590012,,BIRMINGHAM,AL,35259,,,2023-08-01,5000.00,,Contribution,,C00762260,,,,,,,,,,,,,,,,,,
SB23,C00502807,SB23.9573,,,CCM,JASON SMITH FOR CONGRESS,,,,,,PO BOX 1324,,CAPE GIRARDEAU,MO,63702,P2024,,2023-09-19,5000.00,,Contribution,,C00541862,JASON SMITH FOR CONGRESS,H4MO08162,SMITH,JASON T,,,,H,MO,08,,,,,,,,
SB23,C00502807,SB23.9568,,,COM,MCCARTHY VICTORY FUND,,,,,,PO BOX 30844,,BETHESDA,MD,20824,,,2023-07-18,5000.00,,Contribution,,C00541011,,,,,,,,,,,,,,,,,,
SB23,C00502807,SB23.9574,,,CCM,MIKE JOHNSON FOR LOUISIANA,,,,,,2900 CLEARVIEW PKWY,SUITE 206,METAIRIE,LA,70006,P2024,,2023-10-17,2000.00,,Contribution,,C00608695,MIKE JOHNSON FOR LOUISIANA,H6LA04138,JOHNSON,JAMES MICHAEL,,,,H,LA,04,,,,,,,,
SB23,C00502807,SB23.9575,,,CCM,MIKE JOHNSON FOR LOUISIANA,,,,,,2900 CLEARVIEW PKWY,SUITE 206,METAIRIE,LA,70006,G2024,,2023-10-17,500.00,,Contribution,,C00608695,MIKE JOHNSON FOR LOUISIANA,H6LA04138,JOHNSON,JAMES MICHAEL,,,,H,LA,04,,,,,,,,
SB23,C00502807,SB23.9577,,,CCM,MOOLENAAR FOR CONGRESS,,,,,,5915 EASTMAN AVENUE,SUITE 100,MIDLAND,MI,48640,P2024,,2023-12-05,1000.00,,Contribution,,C00561530,MOOLENAAR FOR CONGRESS,H4MI04126,MOOLENAAR,JOHN MR.,,,,H,MI,02,,,,,,,,
SB23,C00502807,SB23.9570,,,CCM,RICK W. ALLEN FOR CONGRESS,,,,,,P. O. BOX 338,,AUGUSTA,GA,30903,P2024,,2023-09-19,5000.00,,Contribution,,C00504019,RICK W. ALLEN FOR CONGRESS,H2GA12121,ALLEN,RICHARD W,,,,H,GA,12,,,,,,,,
SB23,C00502807,SB23.9576,,,CCM,SHONTEL BROWN FOR CONGRESS,,,,,,545 E TOWN ST,,COLUMBUS,OH,43215,G2024,,2023-10-17,1000.00,,Contribution,,C00764381,SHONTEL BROWN FOR CONGRESS,H2OH11169,BROWN,M SHONTEL,,,,H,OH,11,,,,,,,,
SB23,C00502807,SB23.9582,,,COM,TEAM MARSHALL II,,,,,,PO BOX 26141,,ALEXANDRIA,VA,22313,,,2023-09-19,5000.00,,JFC Contribution-see memos,,C00755074,,,,,,,,,,,,,,,,,,
SB23,C00502807,SB23.9582.0,SB23.9582,SB23,CCM,KANSANS FOR MARSHALL,,,,,,PO BOX 1588,,GREAT BEND,KS,67530,G2024,,2023-09-19,1000.00,,Team Marshall II Memo,,C00576173,KANSANS FOR MARSHALL,S0KS00315,MARSHALL,ROGER W,,,,S,KS,00,,,,,,,X,
SB23,C00502807,SB23.9582.1,SB23.9582,SB23,PAC,DEFEND OUR CONSERVATIVE SENATE PAC (DOC'S PAC),,,,,,PO BOX 26141,,ALEXANDRIA,VA,22313,,,2023-09-19,4000.00,,Team Marshall II Memo,,C00632323,,,,,,,,,,,,,,,,,X,
SB23,C00502807,SB23.9584,,,CCM,"TUBERVILLE FOR SENATE, INC.",,,,,,PO BOX 3071,,AUBURN,AL,36831,G2026,,2023-08-21,5000.00,,Contribution-refund requested,,C00701672,"TUBERVILLE FOR SENATE, INC.",S0AL00230,TUBERVILLE,THOMAS H,,,,S,AL,00,,,,,,,,
SB23,C00502807,SB23.9578,,,PAC,WELLS PAC,,,,,,824 S MILLEDGE AVE STE 101,,ATHENS,GA,30605,,,2023-07-28,5000.00,,Contribution,,C00500793,,,,,,,,,,,,,,,,,,
SB23,C00502807,SB23.9585,,,CCM,WICKER FOR SENATE,,,,,,PO BOX 64,,JACKSON,MS,39205,P2024,,2023-08-21,3300.00,,Contribution,,C00443218,WICKER FOR SENATE,S8MS00196,WICKER,ROGER SEN.,,,,S,MS,00,,,,,,,,
