form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00756569,500700990,,,ORG,"Call Server Technology, LLC",,,,,,44 DEANNA Ln,Ste A,Charleston,SC,29492,,,2024-12-09,9.90,0.00,PAC Phone Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00756569,500700991,,,ORG,"Call Server Technology, LLC",,,,,,44 DEANNA Ln,Ste A,Charleston,SC,29492,,,2024-12-09,9.90,0.00,PAC Phone Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00756569,500700992,,,ORG,"Call Server Technology, LLC",,,,,,44 DEANNA Ln,Ste A,Charleston,SC,29492,,,2024-12-09,9.90,0.00,PAC Phone Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00756569,500700993,,,ORG,"Enterprise Holdings, Inc.",,,,,,600 Corporate Park Dr,,Saint Louis,MO,631054204,,,2024-12-23,1275.26,0.00,PAC Transportation Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00756569,500700994,,,ORG,"Enterprise Holdings, Inc.",,,,,,600 Corporate Park Dr,,Saint Louis,MO,631054204,,,2024-12-23,19470.23,0.00,PAC Transportation Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00756569,500700924,,,ORG,Kaufman Legal Group,,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,G2024,,2024-11-27,3301.00,0.00,PAC Legal & Treasury Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00756569,500700925,,,ORG,Kaufman Legal Group,,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,P2026,,2024-12-12,11419.00,0.00,PAC Legal & Treasury Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00756569,500700988,,,ORG,"Salesberry Group, LLC",,,,,,332 S Michigan Ave,,Pasadena,CA,91106,,,2024-12-12,181.83,0.00,PAC Office Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00756569,500700989,,,ORG,"Salesberry Group, LLC",,,,,,332 S Michigan Ave,,Pasadena,CA,91106,,,2024-12-12,180.99,0.00,PAC Office Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00756569,500700986,,,ORG,Santa Monica Unite Here Health Fund,,,,,,1200 Wilshire Blvd,Fl 5,Los Angeles,CA,900171906,,,2024-12-20,14900.83,0.00,PAC Health Insurance,,,,,,,,,,,,,,,,,,,,
