form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00687848,EB2494,,,ORG,LG Campaigns,,,,,,5201 Gilgunn Way,,Sacramento,CA,95822,,,2024-10-17,7643.89,,Non-Federal Independent Expenditure,001,,,,,,,,,,,,,,,,,,,
SB21B,C00687848,BB246EB2494,EB2494,SB21B,ORG,Digital Tractor,,,,,,1831 Bidwell Way,,Sacramento,CA,95818,,,2024-10-17,870.40,,Non-Federal Independent Expenditure,001,,,,,,,,,,,,LG Campaigns,5201 Gilgunn Way,,Sacramento,CA,95822,X,
SB21B,C00687848,BB247EB2494,EB2494,SB21B,ORG,"Mailrite Print and Mail, Inc.",,,,,,4251 Gateway Park Blvd.,,Sacramento,CA,95834,,,2024-10-17,870.40,,Non-Federal Independent Expenditure,001,,,,,,,,,,,,LG Campaigns,5201 Gilgunn Way,,Sacramento,CA,95822,X,
SB21B,C00687848,BB248EB2494,EB2494,SB21B,ORG,US Postmaster,,,,,,1075 N Tustin Street,,Orange,CA,92863,,,2024-10-17,1808.28,,Non-Federal Independent Expenditure,001,,,,,,,,,,,,LG Campaigns,5201 Gilgunn Way,,Sacramento,CA,95822,X,
SB21B,C00687848,EB2492,,,ORG,LG Campaigns,,,,,,5201 Gilgunn Way,,Sacramento,CA,95822,,,2024-10-17,7643.89,,Non-Federal Independent Expenditure,001,,,,,,,,,,,,,,,,,,,
SB21B,C00687848,EB2508,,,ORG,LG Campaigns,,,,,,5201 Gilgunn Way,,Sacramento,CA,95822,,,2024-10-22,7752.69,,Non-Federal Independent Expenditure,001,,,,,,,,,,,,,,,,,,,
SB21B,C00687848,EB2521,,,ORG,LG Campaigns,,,,,,5201 Gilgunn Way,,Sacramento,CA,95822,,,2024-10-31,7500.00,,Non-Federal Independent Expenditure,001,,,,,,,,,,,,,,,,,,,
SB21B,C00687848,EB2523,,,ORG,LG Campaigns,,,,,,5201 Gilgunn Way,,Sacramento,CA,95822,,,2024-10-31,7643.89,,Non-Federal Independent Expenditure,001,,,,,,,,,,,,,,,,,,,
SB21B,C00687848,EB2519,,,ORG,Olson Remcho LLP,,,,,,"555 Capitol Mall, Suite 400",,Sacramento,CA,95814,,,2024-10-29,5379.36,,Legal and Reporting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00687848,EB2517,,,ORG,Olson Remcho LLP,,,,,,"555 Capitol Mall, Suite 400",,Sacramento,CA,95814,,,2024-10-29,5744.86,,Legal and Reporting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00687848,EB2518,,,ORG,Olson Remcho LLP,,,,,,"555 Capitol Mall, Suite 400",,Sacramento,CA,95814,,,2024-10-29,4907.50,,Legal and Reporting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00687848,EB2539,,,ORG,Olson Remcho LLP,,,,,,"555 Capitol Mall, Suite 400",,Sacramento,CA,95814,,,2024-11-20,9594.68,,Legal and Reporting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00687848,EB2538,,,ORG,Olson Remcho LLP,,,,,,"555 Capitol Mall, Suite 400",,Sacramento,CA,95814,,,2024-11-20,4140.50,,Legal and Reporting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00687848,EB2534,,,ORG,Secretary of State,,,,,,"1500 11th Street, Suite 495",,Sacramento,CA,95814,,,2024-11-14,410.00,,Filing Fee,001,,,,,,,,,,,,,,,,,,,
