form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00401083,SB23.22359,,,CCM,COLE FOR CONGRESS,,,,,,P.O. Box 722256,,Norman,OK,73070,G2024,,2024-05-24,2500.00,,Campaign contribution.,011,C00379735,COLE FOR CONGRESS,H2OK04055,COLE,TOM,,,,H,OK,04,,,,,,,,
SB23,C00401083,SB23.22360,,,CCM,CONTINUING AMERICA'S STRENGTH AND SECURITY PAC,,,,,,PO BOX 80505,,BATON ROUGE,LA,70898,P2026,,2024-05-24,1000.00,,Campaign contribution.,011,C00480228,CONTINUING AMERICA'S STRENGTH AND SECURITY PAC,S4LA00107,CASSIDY,WILLIAM M.,,,,S,LA,00,,,,,,,,
SB23,C00401083,SB23.22344,,,CCM,FRIENDS OF LUCY MCBATH,,,,,,2221 PEACHTREE RD NE,STE D-405,ATLANTA,GA,30309,P2024,,2024-05-24,1000.00,,Campaign contribution.,011,C00672295,FRIENDS OF LUCY MCBATH,H8GA06393,MCBATH,LUCIA KAY MS.,,,,H,GA,06,,,,,,,,
SB23,C00401083,SB23.22348,,,CCM,GLENN GROTHMAN FOR CONGRESS,,,,,,PO BOX 1215,,FOND DU LAC,WI,54964,P2024,,2024-05-24,1000.00,,Campaign contribution.,011,C00561597,GLENN GROTHMAN FOR CONGRESS,H4WI06048,GROTHMAN,GLENN S.,,,,H,WI,06,,,,,,,,
SB23,C00401083,SB23.22363,,,CCM,JAY OBERNOLTE FOR CONGRESS,,,,,,824 S MILLEDGE AVE STE 101,,ATHENS,GA,30605,G2024,,2024-05-24,1000.00,,Campaign contribution.,011,C00720078,JAY OBERNOLTE FOR CONGRESS,H0CA08135,OBERNOLTE,JAY,,,,H,CA,23,,,,,,,,
SB23,C00401083,SB23.22354,,,CCM,KIGGANS FOR CONGRESS,,,,,,P.O. BOX 5042,,VIRGINIA BEACH,VA,23471,P2024,,2024-05-24,1000.00,,Campaign contribution.,011,C00776120,KIGGANS FOR CONGRESS,H2VA02064,KIGGANS,JENNIFER,,,,H,VA,02,,,,,,,,
SB23,C00401083,SB23.22349,,,CCM,MCCLINTOCK FOR CONGRESS,,,,,,9458 TREELAKE RD.,,GRANITE BAY,CA,95746,G2024,,2024-05-24,1000.00,,Campaign contribution.,011,C00446815,MCCLINTOCK FOR CONGRESS,H8CA04152,MCCLINTOCK,THOMAS,,,,H,CA,05,,,,,,,,
SB23,C00401083,SB23.22352,,,CCM,MEEKS FOR CONGRESS,,,,,,"153-01 JAMAICA AVE., SUITE 535",,JAMAICA,NY,11432,P2024,,2024-05-24,2500.00,,Campaign contribution.,011,C00329375,MEEKS FOR CONGRESS,H8NY06048,MEEKS,GREGORY W.,,,,H,NY,05,,,,,,,,
SB23,C00401083,SB23.22355,,,CCM,MIKE CRAPO FOR US SENATE,,,,,,PO BOX 1948,,BOISE,ID,83701,P2028,,2024-05-24,2500.00,,Campaign contribution.,011,,"CRAPO, MICHAEL",,,,,,,S,ID,00,,,,,,,,
SB23,C00401083,SB23.22356,,,CCM,PETE RICKETTS FOR SENATE,,,,,,11235 DAVENPORT ST,STE 107,OMAHA,NE,68154,G2024,,2024-05-24,2500.00,,Campaign contribution.,011,C00832436,PETE RICKETTS FOR SENATE,S6NE00129,RICKETTS,PETE,,,,S,NE,00,,,,,,,,
SB23,C00401083,SB23.22347,,,CCM,RE-ELECT MCGOVERN COMMITTEE,,,,,,PO Box 60405,PO Box 60405,Worcester,MA,01606,P2024,,2024-05-24,2500.00,,Campaign contribution.,011,C00285171,RE-ELECT MCGOVERN COMMITTEE,H4MA03022,MCGOVERN,JAMES P. MR.,,,,H,MA,02,,,,,,,,
SB23,C00401083,SB23.22353,,,CCM,WOMACK FOR CONGRESS COMMITTEE,,,,,,PO BOX 508,,ROGERS,AR,72757,G2024,,2024-05-24,1000.00,,Campaign contribution.,011,C00477745,WOMACK FOR CONGRESS COMMITTEE,H0AR03055,WOMACK,STEVE,,,,H,AR,03,,,,,,,,
