form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00458570,500987975,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO Box 58746,,Philadelphia,PA,191028746,P2024,,2023-04-11,5000.00,0.00,Contribution,,C00431056,,,CASEY JR,ROBERT,,,,S,PA,,,,,,,,,
SB23,C00458570,500987976,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO Box 58746,,Philadelphia,PA,191028746,G2024,,2023-04-11,5000.00,0.00,Contribution,,C00431056,,,CASEY JR,ROBERT,,,,S,PA,,,,,,,,,
SB23,C00458570,501067997,,,CCM,CHRIS PAPPAS FOR CONGRESS,,,,,,PO Box 313,,Manchester,NH,031050313,P2024,,2023-03-29,5000.00,0.00,Contribution,,C00660464,,,PAPPAS,CHRIS,,,,H,NH,01,,,,,,,,
SB23,C00458570,501067998,,,CCM,CHRIS PAPPAS FOR CONGRESS,,,,,,PO Box 313,,Manchester,NH,031050313,G2024,,2023-06-27,5000.00,0.00,Contribution,,C00660464,,,PAPPAS,CHRIS,,,,H,NH,01,,,,,,,,
SB23,C00458570,501067993,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,,,2023-03-29,15000.00,0.00,Contribution,,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00458570,501059290,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,,Legal,2023-06-27,15000.00,0.00,Contribution - Legal Fund,,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00458570,501068005,,,CCM,ELISSA SLOTKIN FOR MICHIGAN,,,,,,PO Box 4145,,East Lansing,MI,488264145,P2024,,2023-06-27,1000.00,0.00,Contribution,,C00834218,,,Slotkin,Elissa,,,,S,MI,,,,,,,,,
SB23,C00458570,501068002,,,CCM,FRIENDS OF MAZIE HIRONO,,,,,,PO Box 677,,Honolulu,HI,968090677,P2024,,2023-03-29,2500.00,0.00,Contribution,,C00420760,,,HIRONO,MAZIE K,,,,S,HI,00,,,,,,,,
SB23,C00458570,501068251,,,CCM,GILLIBRAND FOR SENATE,,,,,,236 Massachusetts Ave NE,Ste 110,Washington,DC,200024980,P2024,,2023-03-30,2500.00,0.00,Contribution,,C00413914,,,GILLIBRAND,KIRSTEN ELIZABETH,,,,S,NY,00,,,,,,,,
SB23,C00458570,501067994,,,CCM,GILLIBRAND FOR SENATE,,,,,,236 Massachusetts Ave NE,Ste 110,Washington,DC,200024980,G2024,,2023-06-27,5000.00,0.00,Contribution,,C00413914,,,GILLIBRAND,KIRSTEN ELIZABETH,,,,S,NY,00,,,,,,,,
SB23,C00458570,501067995,,,CCM,GILLIBRAND FOR SENATE,,,,,,236 Massachusetts Ave NE,Ste 110,Washington,DC,200024980,P2024,,2023-06-27,2500.00,0.00,Contribution,,C00413914,,,GILLIBRAND,KIRSTEN ELIZABETH,,,,S,NY,00,,,,,,,,
SB23,C00458570,501067989,,,CCM,KLOBUCHAR FOR MINNESOTA,,,,,,PO Box 4146,,Saint Paul,MN,551040146,G2024,,2023-03-30,2500.00,0.00,Contribution,,C00431353,,,KLOBUCHAR,AMY,,,,S,MN,,,,,,,,,
SB23,C00458570,501067990,,,CCM,KLOBUCHAR FOR MINNESOTA,,,,,,PO Box 4146,,Saint Paul,MN,551040146,G2024,,2023-06-30,2500.00,0.00,Contribution,,C00431353,,,KLOBUCHAR,AMY,,,,S,MN,,,,,,,,,
SB23,C00458570,501067999,,,CCM,MANCHIN FOR WEST VIRGINIA,,,,,,PO Box 5202,,Charleston,WV,253610202,P2024,,2023-03-29,5000.00,0.00,Contribution,,C00486563,,,MANCHIN,JOE III,,,,S,WV,,,,,,,,,
SB23,C00458570,501068000,,,CCM,MARTIN HEINRICH FOR SENATE,,,,,,PO Box 25763,,Albuquerque,NM,871250763,P2024,,2023-06-27,5000.00,0.00,Contribution,,C00434563,,,HEINRICH,MARTIN TREVOR,,,,S,NM,,,,,,,,,
SB23,C00458570,500824268,,,CCM,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,P2024,,2023-03-03,5000.00,0.00,Contribution,,C00412304,,,TESTER,JON,,,,S,MT,,,,,,,,,
SB23,C00458570,500824269,,,CCM,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,G2024,,2023-03-03,5000.00,0.00,Contribution,,C00412304,,,TESTER,JON,,,,S,MT,,,,,,,,,
SB23,C00458570,500870703,,,CCM,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,P2024,,2023-03-06,10000.00,0.00,"Contribution - See Refund, Schedule A",,C00412304,,,TESTER,JON,,,,S,MT,,,,,,,,,
SB23,C00458570,501068001,,,CCM,ROSEN FOR NEVADA,,,,,,PO Box 46110,,Las Vegas,NV,891146110,P2024,,2023-03-29,5000.00,0.00,Contribution,,C00606939,,,Rosen,Jacky,,,,S,NV,,,,,,,,,
SB23,C00458570,501068004,,,CCM,Schiff For Senate,,,,,,611 Pennsylvania Ave SE,# 143,Washington,DC,200034303,P2024,,2023-06-27,1000.00,0.00,Contribution,,C00343871,,,Schiff,Adam,,,,S,CA,,,,,,,,,
SB23,C00458570,501046268,,,CCM,WHITEHOUSE FOR SENATE,,,,,,PO Box 40280,,Providence,RI,029400280,P2024,,2023-04-18,2500.00,0.00,Contribution,,C00410803,,,WHITEHOUSE,SHELDON,,,II,S,RI,,,,,,,,,
SB23,C00458570,501068252,,,CCM,WHITEHOUSE FOR SENATE,,,,,,PO Box 40280,,Providence,RI,029400280,P2024,,2023-06-27,2500.00,0.00,Contribution,,C00410803,,,WHITEHOUSE,SHELDON,,,II,S,RI,,,,,,,,,
SB23,C00458570,501068253,,,CCM,WHITEHOUSE FOR SENATE,,,,,,PO Box 40280,,Providence,RI,029400280,G2024,,2023-06-27,2500.00,0.00,Contribution,,C00410803,,,WHITEHOUSE,SHELDON,,,II,S,RI,,,,,,,,,
