form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00358663,DD3B7D2632FF12B5475,,,COM,A Safer Virginia PAC,,,,,,PO Box 3193,,Virginia Beach,VA,23454,,,2023-07-01,10000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00358663,1553551A4F4C6282F8A,,,COM,Anaheim Residents Against Cuts to Essential City Services,,,,,,455 Capitol Mall,Suite 600,Sacramento,CA,95814,,,2023-07-15,75000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00358663,1E8639BE75E82E82D39,,,COM,Friends for Richard Onishi,,,,,,2040 Ainaola Place,,Hilo,HI,96720,,,2023-07-01,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00358663,1E080335F7B3E2488D7,,,COM,Friends for Say,,,,,,1822 10th Avenue,,Honolulu,HI,96816,,,2023-07-15,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00358663,5C2FA55B2CF1733FD9D,,,COM,Friends of Alice Lee,,,,,,P. O. Box 1606,,Kahului,HI,96733,,,2023-07-15,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00358663,6E28488F3C3B0D522B7,,,COM,Friends of Ashley Kierkiewicz,,,,,,P.O. Box 1147,,Keeau,HI,96749,,,2023-07-15,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00358663,D999A7CC6F0C41B91F0,,,COM,Friends of Bernard Carvalho,,,,,,P.O. Box 3510,,Lihue,HI,96766,,,2023-07-15,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00358663,612073EC95B28698650,,,COM,Friends of Cindy Evans,,,,,,59-048 Olomana Road,,Kamuela,HI,967438516,,,2023-07-15,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00358663,CE6ECE774E3E632714B,,,COM,Friends of D. Morikawa,,,,,,P.O. Box 92,,Lihue,HI,96766,,,2023-07-01,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00358663,52F11B5160493C18F84,,,COM,Friends of Della Au Belatti,,,,,,P.O. Box 900,,Honolulu,HI,96808,,,2023-07-01,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
