form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00804179,EB1469,,,COM,"Andy Barr for Congress, Inc.",,,,,,PO Box 2059,,Lexington,KY,40588,G2024,,2024-09-30,1000.00,,,011,C00467571,"Andy Barr for Congress, Inc.",,Barr,Andy,,,,H,KY,06,,,,,,,,
SB23,C00804179,EB1467,,,COM,Ann Wagner for Congress,,,,,,PO Box 50,,Ballwin,MO,63022,G2024,,2024-09-30,1000.00,,,011,C00495846,Ann Wagner for Congress,,Wagner,Ann,,,,H,MO,02,,,,,,,,
SB23,C00804179,EB1473,,,COM,Ashley Hinson for Congress,,,,,,PO Box 811,,Marion,IA,52302,G2024,,2024-09-30,1000.00,,,011,C00706267,Ashley Hinson for Congress,,Hinson,Ashley,,,,H,IA,02,,,,,,,,
SB23,C00804179,EB1482,,,COM,ASPIRE PAC,,,,,,910 17th St. NW Ste. 1050,,Washington,DC,20006,,,2024-09-30,2500.00,,,011,C00506907,ASPIRE PAC,,,,,,,,,,,,,,,,,
SB23,C00804179,EB1489,,,COM,Beth Van Duyne for Congress,,,,,,PO Box 630167,,Irving,TX,75063,G2024,,2024-09-30,1000.00,,,011,C00714865,Beth Van Duyne for Congress,,Duyne,Beth Van,,,,H,TX,24,,,,,,,,
SB23,C00804179,EB1472,,,COM,Carey for Congress,,,,,,PO Box 16032,,Columbus,OH,43216,G2024,,2024-09-30,1000.00,,,011,C00779603,Carey for Congress,,Carey,Mike,,,,H,OH,15,,,,,,,,
SB23,C00804179,EB1475,,,COM,Claudia Tenney for Congress,,,,,,PO Box 378,,Victor,NY,14564,G2024,,2024-09-30,1000.00,,,011,C00632828,Claudia Tenney for Congress,,Tenney,Claudia,,,,H,NY,24,,,,,,,,
SB23,C00804179,EB1479,,,COM,Darren Soto For Congress,,,,,,PO Box 421349,,Kissimmee,FL,34742,G2024,,2024-09-30,1000.00,,,011,C00581074,Darren Soto For Congress,,Soto,Darren,,,,H,FL,09,,,,,,,,
SB23,C00804179,EB1485,,,COM,Evergreen PAC,,,,,,499 S Capitol St SW Suite 420,,Washington,DC,20003,,,2024-09-30,1000.00,,,011,C00576090,Evergreen PAC,,,,,,,,,,,,,,,,,
SB23,C00804179,EB1474,,,COM,Feenstra for Congress,,,,,,641 2nd St.,,Hull,IA,51239,G2024,,2024-09-30,1000.00,,,011,C00693663,Feenstra for Congress,,Feenstra,Randall,,,,H,IA,04,,,,,,,,
SB23,C00804179,EB1476,,,COM,Friends of David Scheweikert,,,,,,"8175 East Evans Road, #13176",,Scottsdale,AZ,85267,G2024,,2024-09-30,1000.00,,,011,C00540617,Friends of David Scheweikert,,Scheweikert,David,,,,H,AZ,01,,,,,,,,
SB23,C00804179,EB1487,,,COM,Friends of Lucy McBath,,,,,,2221 Peachtree Rd NE Ste D-405,,Atlanta,GA,30309,G2024,,2024-09-30,1000.00,,,011,C00672295,Friends of Lucy McBath,,McBath,Lucy,,,,H,GA,06,,,,,,,,
SB23,C00804179,EB1478,,,COM,Gabe Amo for Congress,,,,,,PO Box 40457,,Providence,RI,02940,G2024,,2024-09-30,1000.00,,,011,C00838060,Gabe Amo for Congress,,Amo,Gabe,,,,H,RI,01,,,,,,,,
SB23,C00804179,EB1483,,,COM,Glenn F. Ivey for Congress,,,,,,PO Box 85,,Bladensburg,MD,20710,G2024,,2024-09-30,1000.00,,,011,C00792283,Glenn F. Ivey for Congress,,Ivey,Glenn,,,,H,MD,04,,,,,,,,
SB23,C00804179,EB1481,,,COM,Grace for New York,,,,,,PO Box 656555,,Fresh Meadows,NY,11365,G2024,,2024-09-30,1500.00,,,011,C00516666,Grace for New York,,Meng,Grace,,,,H,NY,06,,,,,,,,
SB23,C00804179,EB1470,,,COM,Huizenga For Congress,,,,,,PO Box 254,,Zeeland,MI,494641509,G2024,,2024-09-30,1000.00,,,011,C00459297,Huizenga For Congress,,Huizenga,William,,,,H,MI,04,,,,,,,,
