form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00032979,67993502,,,COM,Teamsters LU No. 988 DRIVE,,,,,,4303 N. Sam Houston Pkwy East,,Houston,TX,77032,,,2024-01-23,-24805.56,0.00,VOID CK DATED 5/9/2023; RE-ISSUED 1/23/2024,011,,,,,,,,,,,,,,,,,,,VOID CK DATED 5/9/2023; RE-ISSUED 1/23/2024
SB29,C00032979,67993503,,,COM,JIM WOOD FOR ASSEMBLY 2024,,,,,,122 CALISTOGA RD,,SANTA ROSE,CA,95409,,,2024-01-23,-1500.00,0.00,VOID CK DATED 10/19/2023; NOT RE-ISSUED,011,,,,WOOD,JIM,,,,,,,,,,,,,,VOID CK DATED 10/19/2023; NOT RE-ISSUED
SB29,C00032979,67993504,,,COM,ELIZABETH GUZMAN FOR STATE SENATE,,,,,,PO BOX 1818,,WOODBRIDGE,VA,22195,,,2024-01-23,-5000.00,0.00,VOID CK DATED 12/20/2023; NOT RE-ISSUED,011,,,,GUZMAN,ELIZABETH,,,,,,,,,,,,,,VOID CK DATED 12/20/2023; NOT RE-ISSUED
SB29,C00032979,68126029,,,ORG,UNITED PARCEL SERVICE,,,,,,"12221 MERIT DRIVE, STE 1800",,DALLAS,TX,75251,,,2024-01-10,85123.31,0.00,REFUND OF INCORRECT DEPOSIT RPTD ON YEAR-END 2023 RPT,010,,,,,,,,,,,,,,,,,,,REFUND OF INCORRECT DEPOSIT RPTD ON YEAR-END 2023 RPT
SB29,C00032979,68126030,,,COM,Teamsters LU No. 988 DRIVE,,,,,,4303 N. Sam Houston Pkwy East,,Houston,TX,77032,,,2024-01-23,24805.56,0.00,TRANSFER TO AFFILIATED STATE CMTE,011,,,,,,,,,,,,,,,,,,,TRANSFER TO AFFILIATED STATE CMTE
SB29,C00032979,68126031,,,COM,THE SPEAKER FUND,,,,,,PO BOX 27654,,ALBUQUERQUE,NM,87125,,,2024-01-23,1500.00,0.00,CONTRIBUTION,011,,,,,,,,,,,,,,,,,,,CONTRIBUTION
SB29,C00032979,68126032,,,COM,CHRIS COURSEY FOR SUPERVISOR 24,,,,,,1275 FOURTH ST #279,,SANTA ROSA,CA,95404,,,2024-01-23,1500.00,0.00,"CHRIS COURSEY, SUPERVISOR  CA",011,,,,COURSEY,CHRIS,,,,,,,,,,,,,,"CHRIS COURSEY, SUPERVISOR  CA"
SB29,C00032979,68126034,,,COM,ELISA MARQUEZ FOR SUPERVISOR 24,,,,,,30232 BROOKSIDE LANE,,HAYWARD,CA,94544,,,2024-01-23,1500.00,0.00,"ELISA MARQUEZ, SUPERVISOR  CA",011,,,,MARQUEZ,ELISA,,,,,,,,,,,,,,"ELISA MARQUEZ, SUPERVISOR  CA"
SB29,C00032979,68126035,,,ORG,IBT GENERAL FUND,,,,,,"25 LOUISIANA AVE, NW",,WASHINGTON,DC,20001,,,2024-01-23,1744.09,0.00,REFUND OF INCORRECT DEPOSIT; RPTD ON DECEMBER 2023 MONTHLY RPT,010,,,,,,,,,,,,,,,,,,,REFUND OF INCORRECT DEPOSIT; RPTD ON DECEMBER 2023 MONTHLY RPT
SB29,C00032979,68126036,,,COM,KATE VALENZUELA FOR SACRAMENTO CITY COUNCIL 24,,,,,,1017 L ST #167,,SACRAMENTO,CA,95814,,,2024-01-23,500.00,0.00,"KATE VALENZUELA, CITY COUNCIL  CA",011,,,,VALENZUELA,KATE,,,,,,,,,,,,,,"KATE VALENZUELA, CITY COUNCIL  CA"
