form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00744540,500249337,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-01-01,0.54,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249338,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-01-08,4.59,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249339,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-01-15,9.69,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249340,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-01-22,7.85,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249341,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-01-29,3.79,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249342,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-01-31,5.31,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249343,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-02-05,2.34,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249344,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-02-12,3.53,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249345,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-02-19,10.14,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249346,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-02-26,3.99,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249347,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-02-28,5.72,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249348,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-03-05,2.14,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249349,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-03-12,3.33,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249350,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-03-19,9.15,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249351,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-03-26,3.79,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249352,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-03-31,5.62,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249353,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-04-02,1.54,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249354,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-04-09,4.03,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249355,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-04-16,11.39,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249356,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-04-23,7.62,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249357,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-04-30,10.55,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249358,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-07,5.82,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249359,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-14,7.30,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249360,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-21,16.33,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249361,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-28,7.53,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249362,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-31,5.91,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249363,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-04,2.73,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249364,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-11,5.69,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249365,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-18,12.67,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249366,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-25,11.12,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00744540,500249367,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-30,59.19,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
