form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00788448,SB21B.I23842,,,IND,,ADAMS,AMANDA,,,,PO BOX 50430,,NASHVILLE,TN,32705,,,2024-08-27,303.12,,TRAVEL REIMBURSEMENT,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00788448,SB21B.I23843,SB21B.I23842,SB21B,IND,,ADAMS,AMANDA,,,,PO BOX 50430,,NASHVILLE,TN,32705,,,2024-08-23,158.12,,MILEAGE REIMBURSEMENT,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00788448,SB21B.I23901,,,IND,,ADAMS,AMANDA,,,,PO BOX 50430,,NASHVILLE,TN,32705,,,2024-09-13,500.00,,REIMBURSEMENT,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00788448,SB21B.I23902,SB21B.I23901,SB21B,ORG,NORDSTROM,,,,,,1600 7TH AVENUE,SUITE 2600,SEATTLE,WA,98101,,,2024-09-12,500.00,,DONOR GIFTS,003,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00788448,SB21B.234397,,,IND,,BAER,GREG,,,,3000 GREENVALE RD,,CHEVY CHASE,MD,208153125,,,2024-09-16,1180.80,,IN-KIND CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,FUNDRAISING EVENT CATERING
SB21B,C00788448,SB21B.I22506,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST,SUITE 1770,NEW ORLEANS,LA,701125204,,,2024-07-08,200.30,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00788448,SB21B.I23861,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST,SUITE 1770,NEW ORLEANS,LA,701125204,,,2024-08-30,140.60,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00788448,SB21B.I22642,,,ORG,CMDI,,,,,,1593 SPRING HILL ROAD,SUITE 400,VIENNA,VA,22182,,,2024-07-16,250.00,,SUBSCRIPTIONS,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00788448,SB21B.I22733,,,ORG,CMDI,,,,,,1593 SPRING HILL ROAD,SUITE 400,VIENNA,VA,22182,,,2024-08-16,250.00,,SUBSCRIPTIONS,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00788448,SB21B.I23985,,,ORG,CMDI,,,,,,1593 SPRING HILL ROAD,SUITE 400,VIENNA,VA,22182,,,2024-09-17,250.00,,SUBSCRIPTIONS,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00788448,SB21B.I22659,,,ORG,SOCKO STRATEGIES LLC,,,,,,1101 30TH STREET NORTHWEST,STE 125,WASHINGTON,DC,20007,,,2024-07-22,4636.65,,FINANCE CONSULTING,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00788448,SB21B.I22730,,,ORG,SOCKO STRATEGIES LLC,,,,,,1101 30TH STREET NORTHWEST,STE 125,WASHINGTON,DC,20007,,,2024-08-16,6341.32,,FINANCE CONSULTING,003,,,,,,,,,,,,  ,,,,,,,
