form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00040741,SB23.11292,,,COM,ALTMAN FOR CONGRESS,,,,,,PO BOX 267,,LAMBERTVILLE,NJ,08530,G2024,,2024-07-18,5000.00,,Contribution,,C00841643,,,,,,,,,,,,,,,,,,
SB23,C00040741,SB23.11275,,,COM,ANDY KIM FOR NEW JERSEY,,,,,,PO BOX 211,,MARLTON,NJ,08053,G2024,,2024-07-18,1000.00,,Cope Contribution,,C00648220,,,,,,,,,,,,,,,,,,
SB23,C00040741,SB23.11288,,,COM,BOB CASEY FOR SENATE INC,,,,,,PO BOX 58746,,PHILADELPHIA,PA,19102,G2024,,2024-07-18,2500.00,,Contrbution,,C00431056,,,,,,,,,,,,,,,,,,
SB23,C00040741,SB23.11290,,,COM,CHRIS DELUZIO FOR CONGRESS,,,,,,PO BOX 16210,,PITTSBURGH,PA,15242,G2024,,2024-07-18,2500.00,,Contribution,,C00787648,,,,,,,,,,,,,,,,,,
SB23,C00040741,SB23.11282,,,COM,EMILIA SYKES FOR CONGRESS,,,,,,P.O. BOX 1347,,AKRON,OH,44309,G2024,,2024-07-18,1000.00,,Contribution,,C00801274,,,,,,,,,,,,,,,,,,
SB23,C00040741,SB23.11270,,,CCM,FETTERMAN FOR PA,,,,,,PO BOX 6061,,PITTSBURGH,PA,15211,G2024,,2024-07-18,1000.00,,Cope Contribution,,C00765800,FETTERMAN FOR PA,,,,,,,S,PA,00,,,,,,,,
SB23,C00040741,SB23.11286,,,COM,FRIENDS OF JANELLE STELSON,,,,,,PO BOX 41,,LEMOYNE,PA,17043,G2024,,2024-07-18,1000.00,,Contribution,,C00852368,,,,,,,,,,,,,,,,,,
SB23,C00040741,SB23.11278,,,COM,MAGAZINER FOR CONGRESS,,,,,,"ONE PARK ROW, 5TH FLOOR",,PROVIDENCE,RI,02903,G2024,,2024-07-18,1000.00,,Contribution,,C00802504,,,,,,,,,,,,,,,,,,
SB23,C00040741,SB23.11284,,,COM,SHONTEL BROWN FOR CONGRESS,,,,,,545 E TOWN ST,,COLUMBUS,OH,43215,G2024,,2024-07-18,1000.00,, Contribution,,C00764381,,,,,,,,,,,,,,,,,,
SB23,C00040741,SB23.11274,,,CAN,,STEVENS,HALEY,,,,33717 WOODWARD AVE,#539,BIRMINGHAM,MI,48009,G2024,,2024-07-18,1000.00,,Cope Contribution,011,,,H8MI11254,STEVENS,HALEY,,,,H,MI,11,,,,,,,,
SB23,C00040741,SB23.11280,,,COM,VAL HOYLE FOR CONGRESS,,,,,,PO BOX 657,,SPRINGFIELD,OR,97477,G2024,,2024-07-18,1000.00,,Contrbution,,C00796144,,,,,,,,,,,,,,,,,,
