form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00360669,500065600,,,CCM,Aaron Bean for Congress,,,,,,2640 A Mitcham Dr,,Tallahassee,FL,323085400,P2024,,2023-11-09,1000.00,0.00,PAC Contribution,011,C00816983,,,Bean,Aaron,,,,H,FL,04,,,,,,,,
SB23,C00360669,500062575,,,PAC,Alamo PAC,,,,,,16714 Fitzhugh Rd,,Dripping Springs,TX,786205008,P2024,,2023-08-17,5000.00,0.00,PAC Contribution,011,C00387464,Alamo PAC,,,,,,,,,,,,,,,,,
SB23,C00360669,500063592,,,CCM,ANGIE CRAIG FOR CONGRESS,,,,,,PO Box 22116,,Eagan,MN,551220116,P2024,,2023-09-21,5000.00,0.00,PAC Contribution,011,C00575209,,,CRAIG,ANGELA DAWN,,,,H,MN,02,,,,,,,,
SB23,C00360669,500062576,,,CCM,BALDERSON FOR CONGRESS,,,,,,4679 Winterset Dr,,Columbus,OH,432208113,P2024,,2023-08-17,2500.00,0.00,PAC Contribution,011,C00662650,,,BALDERSON,WILLIAM TROY,,,,H,OH,12,,,,,,,,
SB23,C00360669,500065596,,,CCM,BALDERSON FOR CONGRESS,,,,,,4679 Winterset Dr,,Columbus,OH,432208113,P2024,,2023-11-09,1500.00,0.00,PAC Contribution,011,C00662650,,,BALDERSON,WILLIAM TROY,,,,H,OH,12,,,,,,,,
SB23,C00360669,500065545,,,CCM,BEATTY FOR CONGRESS,,,,,,222 E Town St,Fl 2W,Columbus,OH,432154616,P2024,,2023-11-09,1000.00,0.00,PAC Contribution,011,C00507368,,,BEATTY,JOYCE,,,,H,OH,03,,,,,,,,
SB23,C00360669,500065546,,,CCM,BETH VAN DUYNE FOR CONGRESS,,,,,,PO Box 630167,,Irving,TX,750630113,P2024,,2023-11-09,1000.00,0.00,PAC CONTRIBUTION,011,C00714865,,,VAN DUYNE,ELIZABETH ANN,,,,H,TX,24,,,,,,,,
SB23,C00360669,500063596,,,PAC,Cantwell Victory 2023,,,,,,401 2nd Ave S,Ste 303,Seattle,WA,981042862,P2024,,2023-09-21,6000.00,0.00,PAC Contributions,011,C00723189,Cantwell Victory 2023,,,,,,,,,,,,,,,,,
SB23,C00360669,500065601,,,CCM,CARTWRIGHT FOR CONGRESS,,,,,,PO Box 414,,Scranton,PA,185010414,P2024,,2023-11-09,2500.00,0.00,PAC CONTRIBUTION,011,C00509968,,,CARTWRIGHT,MATT,,,,H,PA,08,,,,,,,,
SB23,C00360669,500063593,,,CCM,CHRIS PAPPAS FOR CONGRESS,,,,,,PO Box 313,,Manchester,NH,031050313,P2024,,2023-09-21,4000.00,0.00,PAC Contribution,011,C00660464,,,PAPPAS,CHRIS,,,,H,NH,01,,,,,,,,
SB23,C00360669,500065595,,,CCM,CHRIS PAPPAS FOR CONGRESS,,,,,,PO Box 313,,Manchester,NH,031050313,P2024,,2023-11-09,2500.00,0.00,PAC Contribution,011,C00660464,,,PAPPAS,CHRIS,,,,H,NH,01,,,,,,,,
SB23,C00360669,500063591,,,CCM,CITIZENS TO ELECT RICK LARSEN,,,,,,PO Box 636,,Annandale,VA,220030636,P2024,,2023-09-21,5000.00,0.00,PAC Contribution,011,C00345546,,,LARSEN,RICK,,,,H,WA,02,,,,,,,,
SB23,C00360669,500062579,,,CCM,D'Esposito for New York,,,,,,3410 Alabama Ave,,Alexandria,VA,223051736,P2024,,2023-08-17,2500.00,0.00,PAC Contribution,011,C00809426,,,D'Esposito,Anthony,,,,H,NY,04,,,,,,,,
SB23,C00360669,500065990,,,CCM,D'Esposito for New York,,,,,,3410 Alabama Ave,,Alexandria,VA,223051736,P2024,,2023-12-06,1500.00,0.00,PAC Contribution,011,C00809426,,,D'Esposito,Anthony,,,,H,NY,04,,,,,,,,
SB23,C00360669,500062577,,,CCM,David Rouzer for Congress,,,,,,220 W Windsor Ave,,Alexandria,VA,223011518,P2022,,2023-08-17,1000.00,0.00,PAC Contribution,011,C00501643,,,Rouzer,DAVID,,,,H,NC,07,,,,,,,,
SB23,C00360669,500065548,,,CCM,David Rouzer for Congress,,,,,,220 W Windsor Ave,,Alexandria,VA,223011518,P2024,,2023-11-09,1000.00,0.00,PAC Contribution,011,C00501643,,,Rouzer,DAVID,,,,H,NC,07,,,,,,,,
SB23,C00360669,500065549,,,CCM,DON BACON FOR CONGRESS,,,,,,PO Box 391368,,Omaha,NE,681391368,P2024,,2023-11-09,1500.00,0.00,PAC Contribution,011,C00575167,,,BACON,DONALD J,,,,H,NE,02,,,,,,,,
SB23,C00360669,500065991,,,CCM,DON BACON FOR CONGRESS,,,,,,PO Box 391368,,Omaha,NE,681391368,P2024,,2023-12-06,1500.00,0.00,PAC Contribution,011,C00575167,,,BACON,DONALD J,,,,H,NE,02,,,,,,,,
SB23,C00360669,500065597,,,CCM,Dr. John Joyce for Congress,,,,,,1002 Logan Blvd,Ste # 114,Altoona,PA,166024067,P2024,,2023-11-09,1500.00,0.00,PAC Contribution,011,C00674259,,,Joyce,John,,,,H,PA,13,,,,,,,,
SB23,C00360669,500065602,,,CCM,Garamendi for Congress,,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,P2024,,2023-11-09,1000.00,0.00,PAC Contribution,011,C00462697,,,Garamendi,John,,,,H,CA,08,,,,,,,,
SB23,C00360669,500062580,,,CCM,Garbarino for Congress,,,,,,3410 Alabama Ave,,Alexandria,VA,223051736,P2024,,2023-08-17,2500.00,0.00,PAC Contribution,011,C00729954,,,Garbarino,Andrew,,,,H,NY,02,,,,,,,,
SB23,C00360669,500065992,,,CCM,Garbarino for Congress,,,,,,3410 Alabama Ave,,Alexandria,VA,223051736,P2024,,2023-12-06,1000.00,0.00,PAC Contribution,011,C00729954,,,Garbarino,Andrew,,,,H,NY,02,,,,,,,,
SB23,C00360669,500063599,,,CCM,GUY FOR CONGRESS,,,,,,PO Box 23177,,Pittsburgh,PA,152226177,P2024,,2023-09-21,2500.00,0.00,PAC CONTRIBUTION,011,C00657833,,,RESCHENTHALER,GUY MR.,,,,H,PA,14,,,,,,,,
SB23,C00360669,500064177,,,CCM,Jasmine for Us,,,,,,PO Box 227235,,Dallas,TX,752227235,P2024,,2023-09-28,1000.00,0.00,PAC Contributions,011,C00795450,,,,,,,,H,TX,30,,,,,,,,
SB23,C00360669,500065609,,,CCM,JEFFRIES FOR CONGRESS,,,,,,3430 Connecticut Ave NW,Unit 11704,Washington,DC,200087544,P2024,,2023-11-09,5000.00,0.00,PAC Contributions,011,C00503052,,,JEFFRIES,HAKEEM,,,,H,NY,08,,,,,,,,
SB23,C00360669,500062586,,,CCM,JOHN JAMES FOR CONGRESS,,,,,,PO Box 628,,Saint Clair Shores,MI,480800628,P2024,,2023-08-17,5000.00,0.00,PAC Contribution,011,C00803502,,,James,John,,,,H,MI,10,,,,,,,,
SB23,C00360669,500065610,,,CCM,JULIA BROWNLEY FOR CONGRESS,,,,,,PO Box 2018,,Thousand Oaks,CA,913582018,P2024,,2023-11-09,2500.00,0.00,PAC Contribution,011,C00513077,,,BROWNLEY,JULIA,,,,H,CA,26,,,,,,,,
SB23,C00360669,500065598,,,CCM,Kean for Congress,,,,,,2817 N Jefferson St,,Arlington,VA,222071463,P2024,,2023-11-09,1000.00,0.00,PAC Contribution,011,C00703058,,,Kean,Thomas,,,,H,NJ,07,,,,,,,,
