form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00566059,500083098,,,PTY,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,,,,,,430 S Capitol St SE,Fl 2,Washington,DC,200034024,O2024,Calendar Year,2024-07-23,13000.00,0.00,Political Contribution,,C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00566059,500083127,,,PTY,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,,,,,,430 S Capitol St SE,Fl 2,Washington,DC,200034024,O2024,Calendar Year,2024-07-25,700.00,0.00,Political Contribution,,C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00566059,500083100,,,CCM,George Whitesides For Congress,,,,,,PO Box 221776,,Newhall,CA,913221776,G2024,,2024-07-24,5000.00,0.00,Political Contribution,,C00834028,,,Whitesides,George,,,,H,CA,27,,,,,,,,
SB23,C00566059,500083517,,,CCM,Jamie Raskin For Congress,,,,,,PO Box 5418,,Takoma Park,MD,209135418,G2024,,2024-07-29,254.11,0.00,T-Shirts & Baseball Caps,,C00575126,,,Raskin,Jamie,,,,H,MD,08,,,,,,,,
SB23,C00566059,500083101,,,CCM,JESSICA MORSE FOR CONGRESS,,,,,,1079 Sunrise Ave,Ste Pm B,Roseville,CA,956617009,G2024,,2024-07-24,2000.00,0.00,Political Contribution,,C00650408,,,MORSE,JESSICA,,,,H,CA,04,,,,,,,,
SB23,C00566059,500083131,,,CCM,Lateefah For Congress,,,,,,1714 Franklin St,Ste Pm 100,Oakland,CA,946123409,G2024,,2024-07-26,1000.00,0.00,Political Contribution,,C00834291,,,Simons,Lateefah,,,,H,CA,12,,,,,,,,
SB23,C00566059,500083113,,,CCM,Maggie For Congress,,,,,,131 Daniel Webster Hwy,# 949,Nashua,NH,030605224,P2024,,2024-07-25,2000.00,0.00,Political Contribution,,C00878454,,,Goodlander,Maggie,,,,H,NH,02,,,,,,,,
SB23,C00566059,500083112,,,CCM,Teran For Congress,,,,,,PO Box 1041,,Glendale,AZ,853111041,P2024,,2024-07-25,1000.00,0.00,Political Contribution,,C00836890,,,Teran,Raquel,,,,H,AZ,03,,,,,,,,
SB23,C00566059,500082988,,,CCM,Vindman For Congress,,,,,,4222 Fortuna Center Plz,Ste 664,Dumfries,VA,220251515,G2024,,2024-07-17,1000.00,0.00,Political Contribution,,C00856955,,,Vindman,Eugene,,,,H,VA,07,,,,,,,,
SB23,C00566059,500083508,,,CCM,Whitney Fox For Congress,,,,,,PO Box 49344,,Saint Petersburg,FL,337439344,P2024,,2024-07-01,1500.00,0.00,Political Contribution,,C00854307,,,Fox,Whitney,,,,H,FL,13,,,,,,,,
SB23,C00566059,500083099,,,CCM,WILL ROLLINS FOR CONGRESS,,,,,,301 N Palm Canyon Dr,Ste # 103,Palm Springs,CA,922625672,G2024,,2024-07-24,5000.00,0.00,Political Contribution,,C00792507,,,ROLLINS,WILL,,,,H,CA,41,,,,,,,,
