form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00034884,SB23.8149,,,CAN,,ARMSTRONG FOR CONGRESS,KELLY,,,,1515 BURNT BOAT DRIVE,BOX 112,BISMARCK,ND,58503,P,,2023-03-15,2500.00,,SUPPORT,,,,,,,,,,H,ND,00,,,,,,,,
SB23,C00034884,SB23.8151,,,CAN,,BLACKBURN TN VICTORY FUND,MARSHA,,,,PO BOX 3750,,BRENTWOOD,TN,37024,P,,2023-03-15,2500.00,,SUPPORT,,,,,,,,,,,,,,,,,,,,
SB23,C00034884,SB23.8155,,,CAN,,CATHY M RODGERS FOR US CONGRES,CATHY,,,,BOX 137,,SPOKANE,WA,99210,P,,2023-03-15,2500.00,,SUPPORT,,,,,,,,,,H,WA,05,,,,,,,,
SB23,C00034884,SB23.8163,,,CAN,,CURTIS FOR CONGRESS,CURTIS,,,,PO BOX 296,,PROVO,UT,84603,P,,2023-06-12,1000.00,,SUPPORT,,,,,,,,,,H,UT,03,,,,,,,,
SB23,C00034884,SB23.8146,,,CAN,,DAN NEWHOUSE FOR CONGRESS,DAN,,,,PO BOX 10949,,YAKIMA,WA,98909,P,,2023-01-25,1000.00,,SUPPORT,,,,,,,,,,H,WA,04,,,,,,,,
SB23,C00034884,SB23.8169,,,CAN,,DAN NEWHOUSE FOR CONGRESS,DAN,,,,PO BOX 10949,,YAKIMA,WA,98909,P,,2023-06-12,2500.00,,SUPPORT,,,,,,,,,,H,WA,04,,,,,,,,
SB23,C00034884,SB23.8161,,,CAN,,DEBBIE LESKO FOR CONGRESS,DEBBIE,,,,PO BOX 45388,,PHOENIX,AZ,85064,P,,2023-04-24,2500.00,,SUPPORT,,,,,,,,,,H,AZ,08,,,,,,,,
SB23,C00034884,SB23.8144,,,CAN,,ELISE VICTORY FUND,ELISE,,,,PO BOX 500,,GLEN FALLS,NY,12801,P,,2023-01-25,2500.00,,KRYSTEN,,,,,,,,,,,,,,,,,,,,
SB23,C00034884,SB23.8165,,,CAN,,HUIZENGA FOR CONGRESS,BILL,,,,PO BOX 254,,ZEELAND,MI,49464,P,,2023-06-12,2500.00,,SUPPORT,,,,,,,,,,H,MI,04,,,,,,,,
SB23,C00034884,SB23.8142,,,CAN,,JOHN JAMES FOR MICHIGAN,JOHN,,,,P.O. BOX 628,,ST. CLAIR SHORES,MI,48080,P,,2023-01-25,2500.00,,SUPPORT,,,,,,,,,,,,,,,,,,,,
SB23,C00034884,SB23.8167,,,CAN,,JOHN JAMES FOR MICHIGAN,JOHN,,,,P.O. BOX 628,,ST. CLAIR SHORES,MI,48080,P,,2023-06-12,2500.00,,SUPPORT,,,,,,,,,,,,,,,,,,,,
SB23,C00034884,SB23.8159,,,CAN,,KEVIN KILEY FOR CONGRESS,KEVIN,,,,9458 TREELAKE RD.,,GRANITE BAY,CA,95746,P,,2023-04-24,2500.00,,SUPPORT,,,,,,,,,,H,CA,03,,,,,,,,
SB23,C00034884,SB23.8153,,,CAN,,LISA MCCLAIN FOR CONGRESS,LISA,,,,PO BOX 327,,ROMEO,MI,48065,,,2023-03-15,2500.00,,SUPPORT,,,,,,,,,,H,MI,09,,,,,,,,
SB23,C00034884,SB23.8171,,,CAN,,MICHELLE STEEL FOR CONGRESS,MICHELLE,,,,9070 IRVINE CENTER DRIVE,SUITE 150,IRVINE,CA,92618,P,,2023-06-12,2500.00,,SUPPORT,,,,,,,,,,H,CA,45,,,,,,,,
SB23,C00034884,SB23.8140,,,CAN,,SINEMA LEADERSHIP FUND,KRYSTEN,,,,928 W GLENROSA,,PHOENIX,AZ,85013,P,,2023-01-25,1000.00,,KRYSTEN,,,,,,,,,,,,,,,,,,,,
SB23,C00034884,SB23.8157,,,CAN,,SOTO FOR CONGRESS,DARREN,,,,PO BOX 421349,,KISSIMMEE,FL,34742,P,,2023-03-15,2500.00,,SUPPORT,,,,,,,,,,H,FL,09,,,,,,,,
SB23,C00034884,SB23.8173,,,CAN,,WALBERG FOR CONGRESS,TIM,,,,PO BOX 1362,317 W WASHINGTON AVE,JACKSON,MI,49204,P,,2023-06-12,2500.00,,SUPPORT,,,,,,,,,,H,MI,05,,,,,,,,
