form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00024349,4589C1DFB3834A1096A,,,PAC,Airlines For America (A4A) Political Action Committee,,,,,,1301 PENNSYLVANIA AVENUE NW,,WASHINGTON,DC,20004,O2023,Contribution,2023-11-28,2500.00,,2024 Contribution,011,C00114694,Airlines For America (A4A) Political Action Committee,,,,,,,,,,,,,,,,,
SB23,C00024349,949ED2BAD1F0248D19B,,,CCM,Andrea Salinas For Oregon,,,,,,PO Box 230985,,Tigard,OR,97281,P2024,,2023-11-28,1000.00,,2024 Primary,011,C00793703,,H2OR06066,Salinas,Andrea,,,,H,OR,06,,,,,,,,
SB23,C00024349,6C769BCF271B05FE679,,,CCM,Bonamici For Congress,,,,,,PO Box 1632,,Beaverton,OR,97075,P2024,,2023-07-18,2000.00,,2024 Primary,011,C00500421,,H2OR01133,Bonamici,Suzanne,Marie,,,H,OR,01,,,,,,,,
SB23,C00024349,F1DB3C4DFC38B65D2C2,,,CCM,Case For Congress,,,,,,PO Box 2941,,Honolulu,HI,96802,P2024,,2023-07-18,1000.00,,2024 Primary,011,C00680918,,H2HI02128,Case,Edward,,,,H,HI,01,,,,,,,,
SB23,C00024349,8991CFCB7F0151A6751,,,CCM,Cathy McMorris Rodgers For Congress,,,,,,PO Box 137,,Spokane,WA,992100137,P2024,,2023-07-18,2500.00,,2024 Primary,011,C00390476,,H4WA05077,McMorris Rodgers,Cathy,,,,H,WA,05,,,,,,,,
SB23,C00024349,1709B60B80E827B1FB5,,,CCM,Citizens To Elect Rick Larsen,,,,,,PO Box 326,,Everett,WA,98206,G2024,,2023-07-18,1000.00,,2024 General,011,C00345546,,H0WA02080,Larsen,Rick,,,,H,WA,02,,,,,,,,
SB23,C00024349,F0812560F54D98D9899,,,CCM,Cliff Bentz For Congress,,,,,,660 Morgan Ave,,Ontario,OR,97914,P2024,,2023-07-18,2000.00,,2024 Primary,011,C00725465,,H0OR02127,Bentz,Cliff,S.,,,H,OR,02,,,,,,,,
SB23,C00024349,148A9AC9868B81647AD,,,PAC,Collins Victory Committee,,,,,,901 N Washington St,Ste 700,Alexandria,VA,22314,O2023,Contribution,2023-07-18,1000.00,,2024 Contribution,011,C00692897,Collins Victory Committee,,,,,,,,,,,,,,,,,
SB23,C00024349,C7BE52B239C46C0DF33,,,CCM,Collins For Senator,,,,,,PO Box 1096,,Bangor,ME,044021096,P2026,,2023-07-18,1000.00,,,011,C00314575,,S6ME00159,Collins,Susan,Margaret,,,S,ME,,,,,,,,X,
SB23,C00024349,7034BF36727B73E71C3,,,PAC,Daines Senate Majority Fund,,,,,,228 S Washington St,Ste 115,Alexandria,VA,22314,O2023,Contribution,2023-11-28,2000.00,,2024 Contribution,011,C00571596,Daines Senate Majority Fund,,,,,,,,,,,,,,,,,
SB23,C00024349,F9A4FDF521728864D20,,,CCM,Steve Daines For Montana,,,,,,PO Box 1598,,Helena,MT,596241598,P2026,,2023-11-28,2000.00,,,011,C00491357,,S2MT00096,Daines,Steve,David,,,S,MT,,,,,,,,X,
SB23,C00024349,40917DC600BB20BBEC6,,,PAC,Defend The Dream,,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,90017,O2023,Contribution,2023-07-18,2000.00,,2024 Contribution,011,C00771238,Defend The Dream,,,,,,,,,,,,,,,,,
SB23,C00024349,15415F5CC6B4884EE1B,,,CCM,DelBene for Congress,,,,,,PO Box 477,,Kirkland,WA,98083,P2024,,2023-07-18,1000.00,,2024 Primary,011,C00459099,,H0WA08046,DelBene,Suzan,Kay,,,H,WA,01,,,,,,,,
SB23,C00024349,9960180BF42FF09C945,,,PAC,Jacky Rosen Victory Fund,,,,,,611 Pennsylvania Ave SE,NUM 143,Washington,DC,20003,O2023,Contribution,2023-09-18,1000.00,,2024 Contribution,011,C00772517,Jacky Rosen Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00024349,065A62EC0D9F106B0A8,,,CCM,Rosen For Nevada,,,,,,PO Box 46110,,Las Vegas,NV,89114,P2024,,2023-09-18,1000.00,,,011,C00606939,,S8NV00156,Rosen,Jacky,,,,S,NV,,,,,,,,X,
SB23,C00024349,B5BD345F0A8BC8C982D,,,CCM,Julia Brownley For Congress,,,,,,PO Box 2018,,Thousand Oaks,CA,91358,P2024,,2023-07-18,1000.00,,2024 Primary,011,C00513077,,H2CA00120,Brownley,Julia,,,,H,CA,26,,,,,,,,
SB23,C00024349,FBC1234FFF141C45035,,,CCM,Ken Calvert For Congress Committee,,,,,,PO Box 2438,,Corona,CA,92878,P2024,,2023-07-18,1000.00,,2024 Primary,011,C00257337,,H2CA37023,Calvert,Kenneth,S.,,,H,CA,41,,,,,,,,
SB23,C00024349,3F2E10DEAF7A1EAF46B,,,CCM,Montanans For Tester,,,,,,PO Box 1135,,Helena,MT,59624,P2024,,2023-07-18,1000.00,,2024 Primary,011,C00412304,,S6MT00162,Tester,Jon,,,,S,MT,,,,,,,,,
SB23,C00024349,F47A7C48CB51C38AC95,,,CCM,Montanans For Tester,,,,,,PO Box 1135,,Helena,MT,59624,P2024,,2023-11-28,1000.00,,2024 Primary,011,C00412304,,S6MT00162,Tester,Jon,,,,S,MT,,,,,,,,,
SB23,C00024349,5532F93E68D5531A02C,,,PAC,New Democrat Coalition Action Fund,,,,,,600 Pennsylvania Ave SE,Ste 410,Washington,DC,20003,O2023,Contribution,2023-09-18,2500.00,,2024 Contribution,011,C00409730,New Democrat Coalition Action Fund,,,,,,,,,,,,,,,,,
SB23,C00024349,860E3CE219CED57CC9F,,,PAC,Pac For America,,,,,,407 W Jefferson St,,Boise,ID,83702,O2023,Contribution,2023-11-28,1000.00,,2024 Contribution,011,C00772434,Pac For America,,,,,,,,,,,,,,,,,
SB23,C00024349,8A2C4B1B375196B682F,,,CCM,People For Derek Kilmer,,,,,,PO Box 1381,,Tacoma,WA,98402,P2024,,2023-07-18,1000.00,,2024 Primary,011,C00514893,,H2WA06129,Kilmer,Derek,,,,H,WA,06,,,,,,,,
SB23,C00024349,020687A6C59B61F1E8F,,,CCM,Pete Ricketts For Senate,,,,,,11235 Davenport St,Ste 107,Omaha,NE,68154,P2024,,2023-11-28,1000.00,,2024 Primary,011,C00832436,,S6NE00129,Ricketts,Pete,,,,S,NE,,,,,,,,,
SB23,C00024349,EE144F39BD03C42D53E,,,CCM,Peters For Michigan,,,,,,PO Box 32072,,Detroit,MI,48244,P2026,,2023-07-18,1000.00,,2026 Primary,011,C00437889,,S4MI00355,Peters,Gary,Charles,,,S,MI,,,,,,,,,
SB23,C00024349,AFF0EA8294309B5E062,,,CCM,Richard E Neal For Congress Committee,,,,,,76 Magnolia Ter,,Springfield,MA,01108,P2024,,2023-11-28,1000.00,,2024 Primary,011,C00226522,,H8MA02041,Neal,Richard,Edmund,,,H,MA,01,,,,,,,,
SB23,C00024349,A71D1684F0F531DFF82,,,PAC,Senate Victory 2023,,,,,,401 2nd Ave S,Ste 303,Seattle,WA,98104,O2023,Contribution,2023-07-18,1250.00,,2024 Contribution,011,C00840009,Senate Victory 2023,,,,,,,,,,,,,,,,,
SB23,C00024349,56DDFD95B3181D37E69,,,CCM,People For Patty Murray,,,,,,PO Box 3662,,Seattle,WA,98124,P2028,,2023-07-18,1250.00,,,011,C00257642,,S2WA00189,Murray,Patricia,Lynn,,,S,WA,,,,,,,,X,
SB23,C00024349,5DE9C9967F82BA9F6E9,,,CCM,Simpson For Congress,,,,,,1487 Parkway Dr,,Blackfoot,ID,832211667,P2024,,2023-11-28,1000.00,,2024 Primary,011,C00331397,,H8ID02064,Simpson,Michael,Keith,,,H,ID,02,,,,,,,,
SB23,C00024349,7B8EF29A0C00DC24B7B,,,CCM,Strickland For Washington,,,,,,4250 Martin Way E,"PMB 163, Ste 105",Olympia,WA,98516,P2024,,2023-07-18,1000.00,,2024 Primary,011,C00732826,,H0WA10034,Strickland,Marilyn,,,,H,WA,10,,,,,,,,
SB23,C00024349,96ACC619877632DED39,,,CCM,Thom Tillis Committee,,,,,,PO Box 97396,,Raleigh,NC,27624,P2026,,2023-11-28,1000.00,,2026 Primary,011,C00545772,,S4NC00162,Tillis,Thomas,Roland,,,S,NC,,,,,,,,,
SB23,C00024349,C823D7A530709C7BBC0,,,CCM,Val Hoyle For Congress,,,,,,PO Box 657,,Springfield,OR,97477,P2024,,2023-11-28,2000.00,,2024 Primary,011,C00796144,,H2OR04095,Hoyle,Val,,,,H,OR,04,,,,,,,,
SB23,C00024349,A7AAD70E4E265ED6072,,,CCM,Wicker For Senate,,,,,,PO Box 64,,Jackson,MS,392050064,G2024,,2023-07-18,2500.00,,2024 General,011,C00443218,,S8MS00196,Wicker,Roger,Frederick,,,S,MS,,,,,,,,,
SB23,C00024349,8728E491A8610AC8602,,,CCM,Zinke For Congress,,,,,,704C 13th St E,Ste 260,Whitefish,MT,599372981,P2024,,2023-07-18,1000.00,,2024 Primary,011,C00778159,,H4MT01041,Zinke,Ryan,Keith,,,H,MT,01,,,,,,,,
