form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00012476,SB23.23877,,,CCM,CHRISSY HOULAHAN FOR CONGRESS,,,,,,PO BOX 222,,DEVON,PA,19333,G2024,,2024-08-01,5000.00,,Contribution,011,C00637371,CHRISSY HOULAHAN FOR CONGRESS,H8PA06087,HOULAHAN,CHRISSY,,,,H,PA,06,,,,,,,,
SB23,C00012476,SB23.23875,,,CCM,CITIZENS FOR BOYLE,,,,,,PO BOX 14310,,PHILADELPHIA,PA,19115,G2024,,2024-08-01,5000.00,,Contribuution,011,C00543363,CITIZENS FOR BOYLE,H4PA13199,BOYLE,BRENDAN F,,,,H,PA,02,,,,,,,,
SB23,C00012476,SB23.23895,,,CCM,CLEAVER FOR CONGRESS,,,,,,P.O.BOX 411872,,KANSAS CITY,MO,64141,G2024,,2024-08-26,5000.00,,Contribution,011,C00395848,"CLEAVER, EMANUEL II",,,,,,,H,MO,05,,,,,,,,
SB23,C00012476,SB23.23902,,,CCM,COLIN ALLRED FOR SENATE,,,,,,PO BOX 601631,,DALLAS,TX,75360,G2024,,2024-08-26,5000.00,,Contribution,011,C00839597,COLIN ALLRED FOR SENATE,,ALLRED,COLIN,,,,S,TX,00,,,,,,,,
SB23,C00012476,SB23.23880,,,CCM,DWIGHT EVANS FOR CONGRESS,,,,,,PO BOX 6578,,PHILADELPHIA,PA,19138,G2024,,2024-08-01,5000.00,,Contribution,011,C00591065,DWIGHT EVANS FOR CONGRESS,H6PA02171,EVANS,DWIGHT,,,,H,PA,03,,,,,,,,
SB23,C00012476,SB23.23897,,,CCM,ELIZABETH PANNILL FLETCHER FOR CONGRESS,,,,,,3262 WESTHEIMER RD,#636,HOUSTON,TX,77098,G2024,,2024-08-26,5000.00,,Contribution,011,C00640045,ELIZABETH PANNILL FLETCHER FOR CONGRESS,H8TX07140,FLETCHER,ELIZABETH,,,,H,TX,07,,,,,,,,
SB23,C00012476,SB23.23922,,,CCM,EVAN LOW FOR CONGRESS,,,,,,"1700 TRIBUTE ROAD, SUITE 201",,SACRAMENTO,CA,95815,P2024,,2024-02-26,3300.00,,Contribution,,C00858969,EVAN LOW FOR CONGRESS,,Low,Evan,,,,H,CA,16,,,,,,,X,
SB23,C00012476,SB23.23923,,,CCM,EVAN LOW FOR CONGRESS,,,,,,"1700 TRIBUTE ROAD, SUITE 201",,SACRAMENTO,CA,95815,P2024,,2024-08-27,-3300.00,,Redesignation - Contribution from 2/26/24,,C00858969,EVAN LOW FOR CONGRESS,,Low,Evan,,,,H,CA,16,,,,,,,X,
SB23,C00012476,SB23.23924,,,CCM,EVAN LOW FOR CONGRESS,,,,,,"1700 TRIBUTE ROAD, SUITE 201",,SACRAMENTO,CA,95815,G2024,,2024-08-27,3300.00,,Redesignation - Contribution from 2/26/24,,C00858969,EVAN LOW FOR CONGRESS,,Low,Evan,,,,H,CA,16,,,,,,,X,
SB23,C00012476,SB23.23884,,,PAC,HOUSE MAJORITY PAC,,,,,,1032 15TH STREET NW,SUITE 247,WASHINGTON,DC,20005,S2024,Special-General,2024-08-01,500000.00,,Contribution,011,C00495028,,,,,,,,,,,,,,,,,,
SB23,C00012476,SB23.23889,,,COM,JACKY ROSEN VICTORY FUND,,,,,,611 PENNSYLVANIA AVE SE,NUM 143,WASHINGTON,DC,20003,G2024,,2024-08-15,5000.00,,Contribution,011,,,S8NV00156,ROSEN,JACKY,,,,S,NV,00,,,,,,,,
SB23,C00012476,SB23.23866,,,CCM,JENNIFER ADAMS FOR CONGRESS,,,,,,PO BOX 1791,,WINTER PARK,FL,32790,P2024,,2024-08-01,5000.00,,Contribution,011,C00852152,JENNIFER ADAMS FOR CONGRESS,H4FL07137,ADAMS,JENNIFER,,,,H,FL,07,,,,,,,,
SB23,C00012476,SB23.23881,,,CCM,JESSICA FOR MICHIGAN,,,,,,PO BOX 51136,,KALAMAZOO,MI,49007,G2024,,2024-08-01,5000.00,,Contribution,011,C00845933,JESSICA FOR MICHIGAN,H4MI04159,SWARTZ,JESSICA,,,,H,MI,04,,,,,,,,
SB23,C00012476,SB23.23898,,,CCM,KEEP AL GREEN IN CONGRESS,,,,,,P.O. BOX 56761,,HOUSTON,TX,77256,G2024,,2024-08-26,5000.00,,Contribution,011,C00578567,KEEP AL GREEN IN CONGRESS,H4TX09095,GREEN,ALEXANDER,,,,H,TX,09,,,,,,,,
SB23,C00012476,SB23.23876,,,CCM,MAD4PA PAC,,,,,,P.O. BOX 444,,GLENSIDE,PA,19038,G2024,,2024-08-01,5000.00,,Contribution,011,C00670844,MAD4PA PAC,H8PA04116,DEAN,MADELEINE,,,,H,PA,04,,,,,,,,
SB23,C00012476,SB23.23910,,,CCM,MARK POCAN FOR CONGRESS,,,,,,PO BOX 327,,MADISON,WI,53701,G2024,,2024-08-30,5000.00,,Contribution,011,C00502179,MARK POCAN FOR CONGRESS,H2WI02124,POCAN,MARK,,,,H,WI,02,,,,,,,,
SB23,C00012476,SB23.23909,,,CCM,MOORE FOR CONGRESS,,,,,,PO BOX 16646,,MILWAUKEE,WI,53216,G2024,,2024-08-30,5000.00,,Contribution,011,C00397505,MOORE FOR CONGRESS,H4WI04183,MOORE,GWENDOLYNNE,,,,H,WI,04,,,,,,,,
SB23,C00012476,SB23.23885,,,CCM,"MOORE FOR WEST VIRGINIA, INC.",,,,,,PO BOX 603,,HARPERS FERRY,WV,25425,G2024,,2024-08-15,5000.00,,Contribution,011,C00828947,"MOORE FOR WEST VIRGINIA, INC.",,MOORE,RILEY,,,,H,WV,02,,,,,,,,
SB23,C00012476,SB23.23872,,,CCM,MORRISON FOR CONGRESS,,,,,,PO BOX 684,,WAYZATA,MN,55391,G2024,,2024-08-01,5000.00,,Contribution,011,C00856062,MORRISON FOR CONGRESS,H4MN03118,MORRISON,KELLY LOUISE,,,,H,MN,03,,,,,,,,
SB23,C00012476,SB23.23894,,,CCM,NEVADANS FOR STEVEN HORSFORD,,,,,,PO BOX 336664,,NORTH LAS VEGAS,NV,89033,G2024,,2024-08-15,5000.00,,Contribution,011,C00668228,NEVADANS FOR STEVEN HORSFORD,H2NV04011,HORSFORD,STEVEN ALEXZANDER,,,,H,NV,04,,,,,,,,
SB23,C00012476,SB23.23905,,,CCM,PATRICIA KEMP FOR CONGRESS COMMITTEE,,,,,,701 SOUTH HOWARD AVENUE,SUITE 106-813,TAMPA,FL,33606,G2024,,2024-08-30,5000.00,,Contribution,011,C00874693,PATRICIA KEMP FOR CONGRESS COMMITTEE,H4FL15189,KEMP,PATRICIA,,,,H,FL,15,,,,,,,,
SB23,C00012476,SB23.23913,,,CCM,SARA JACOBS FOR CONGRESS,,,,,,PO BOX 120085,,SAN DIEGO,CA,92112,G2024,,2024-08-30,5000.00,,Contribution,011,C00719559,SARA JACOBS FOR CONGRESS,H0CA53115,JACOBS,SARA,,,,H,CA,51,,,,,,,,
SB23,C00012476,SB23.23878,,,CCM,SCANLON FOR CONGRESS,,,,,,PO BOX 263,,SWARTHMORE,PA,19081,G2024,,2024-08-01,5000.00,,Contribution,011,C00669358,SCANLON FOR CONGRESS,H8PA07200,SCANLON,MARY GAY,,,,H,PA,05,,,,,,,,
SB23,C00012476,SB23.23912,,,CCM,SHARICE FOR CONGRESS,,,,,,13851 W. 63RD ST.,NUM 303,SHAWNEE,KS,66216,G2024,,2024-08-30,5000.00,,Contribution,011,C00670034,SHARICE FOR CONGRESS,H8KS03155,DAVIDS,SHARICE,,,,H,KS,03,,,,,,,,
SB23,C00012476,SB23.23879,,,CCM,SUSAN WILD FOR CONGRESS,,,,,,1636 N CEDAR CREST BLVD,#183,ALLENTOWN,PA,18104,G2024,,2024-08-01,5000.00,,Contribution,011,C00658567,SUSAN WILD FOR CONGRESS,H8PA15229,WILD,SUSAN,,,,H,PA,07,,,,,,,,
SB23,C00012476,SB23.23892,,,CCM,SUSIE LEE FOR CONGRESS,,,,,,5130 S FORT APACHE RD,STE 215-382,LAS VEGAS,NV,89148,G2024,,2024-08-15,5000.00,,Contribution,011,C00655613,SUSIE LEE FOR CONGRESS,H8NV03200,LEE,SUSIE,,,,H,NV,03,,,,,,,,
SB23,C00012476,SB23.23903,,,CCM,SYLVESTER TURNER CAMPAIGN,,,,,,PO BOX 56386,,HOUSTON,TX,77256,G2024,,2024-08-26,5000.00,,Contribution,011,C00885301,SYLVESTER TURNER CAMPAIGN,H4TX18237,TURNER,SYLVESTER,,,,H,TX,18,,,,,,,,
SB23,C00012476,SB23.23900,,,CCM,SYLVIA GARCIA FOR CONGRESS,,,,,,PO BOX 8530,,HOUSTON,TX,77249,G2024,,2024-08-26,5000.00,,Contribution,011,C00660555,SYLVIA GARCIA FOR CONGRESS,H8TX29052,GARCIA,SYLVIA R,,,,H,TX,29,,,,,,,,
SB23,C00012476,SB23.23911,,,CCM,TAMMY BALDWIN FOR SENATE,,,,,,P.O. BOX 696,,MADISON,WI,53701,G2024,,2024-08-30,5000.00,,Contribution,011,C00326801,TAMMY BALDWIN FOR SENATE,S2WI00219,BALDWIN,TAMMY,,,,S,WI,00,,,,,,,,
SB23,C00012476,SB23.23899,,,CCM,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,,,,,,1519 WASHINGTON STREET,SUITE 200,LAREDO,TX,78040,G2024,,2024-08-26,5000.00,,Contribution,011,C00371302,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,H2TX23082,CUELLAR,HENRY R.,,,,H,TX,28,,,,,,,,
SB23,C00012476,SB23.23891,,,CCM,TITUS FOR CONGRESS,,,,,,PO BOX 72454,,LAS VEGAS,NV,89170,G2024,,2024-08-15,5000.00,,Contribution,011,C00499467,TITUS FOR CONGRESS,H8NV03036,TITUS,DINA,,,,H,NV,01,,,,,,,,
SB23,C00012476,SB23.23901,,,CCM,VICENTE GONZALEZ FOR CONGRESS,,,,,,PO BOX 6270,,BROWNSVILLE,TX,78523,G2024,,2024-08-26,5000.00,,Contribution,011,C00592659,VICENTE GONZALEZ FOR CONGRESS,H6TX15162,GONZALEZ,VICENTE,,,,H,TX,34,,,,,,,,
SB23,C00012476,SB23.23886,,,CCM,VINDMAN FOR CONGRESS,,,,,,"4222 FORTUNA CENTER PLZ, STE 664",,DUMFRIES,VA,22025,G2024,,2024-08-26,5000.00,,Contribution,011,C00856955,VINDMAN FOR CONGRESS,H4VA07234,VINDMAN,YEVGENY 'EUGENE',,,,H,VA,07,,,,,,,,
SB23,C00012476,SB23.23914,,,PAC,VOTEVETS,,,,,,PO BOX 11293,,PORTLAND,OR,97211,G2024,,2024-08-29,250000.00,,Contribution,011,C00418897,,,,,,,,,,,,,,,,,,
SB23,C00012476,SB23.23906,,,CCM,WHITNEY FOX FOR CONGRESS,,,,,,PO BOX 49344,,ST. PETERSBURG,FL,33743,G2024,,2024-08-30,5000.00,,Contribution,011,C00854307,WHITNEY FOX FOR CONGRESS,H4FL13200,FOX,WHITNEY,,,,H,FL,13,,,,,,,,
SB23,C00012476,SB23.23869,,,CCM,WILL ROLLINS FOR CONGRESS,,,,,,PO BOX 6282,414 W GRAND BLVD,CORONA,CA,92878,G2024,,2024-08-01,5000.00,,Contribution,011,C00792507,WILL ROLLINS FOR CONGRESS,H2CA42205,ROLLINS,WILL,,,,H,CA,41,,,,,,,,
