form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00685719,500548966,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-31,1392.20,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00685719,500548970,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-31,1178.91,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00685719,500548971,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-30,1095.95,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00685719,500540088,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-07-26,29.05,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00685719,500540126,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-08-29,236.20,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00685719,500548055,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-09-26,278.10,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00685719,500540068,,,ORG,"Bauerly Consulting, LLC",,,,,,4825 E Lake Harriet Pkwy,,Minneapolis,MN,554195243,,,2024-07-02,5000.00,0.00,Fundraising Consultant,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00685719,500540100,,,ORG,"Bauerly Consulting, LLC",,,,,,4825 E Lake Harriet Pkwy,,Minneapolis,MN,554195243,,,2024-08-07,5202.00,0.00,Fundraising Consultant,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00685719,500548034,,,ORG,"Bauerly Consulting, LLC",,,,,,4825 E Lake Harriet Pkwy,,Minneapolis,MN,554195243,,,2024-09-09,5269.57,0.00,Fundraising Consultant & Expenses,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00685719,500540115,,,ORG,Breaker Press Company,,,,,,2421 S Western Ave,,Chicago,IL,606084704,,,2024-08-16,1665.00,0.00,Printing Expenses,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00685719,500540121,,,ORG,Bumperactive.Com,,,,,,1045 A Reinli St,,Austin,TX,787231730,,,2024-08-28,16893.61,0.00,Fundraising Merchandise,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00685719,500540069,,,ORG,DC Health Link,,,,,,1225 I St NW,,Washington,DC,200053914,,,2024-07-02,2857.14,0.00,Health Insurance,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00685719,500540094,,,ORG,DC Health Link,,,,,,1225 I St NW,,Washington,DC,200053914,,,2024-08-01,2159.12,0.00,Health Insurance,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00685719,500548028,,,ORG,DC Health Link,,,,,,1225 I St NW,,Washington,DC,200053914,,,2024-09-04,2159.12,0.00,Health Insurance,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00685719,500548058,,,PTY,DEMOCRATIC STATE COMMITTEE (DELAWARE),,,,,,PO Box 2065,,Wilmington,DE,198992065,,,2024-09-30,20000.00,0.00,Non-Federal Contribution,,C00211763,DEMOCRATIC STATE COMMITTEE (DELAWARE),,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00685719,500544199,,,ORG,FNBO,,,,,,PO Box 2818,,Omaha,NE,681032818,,,2024-07-09,24199.12,0.00,Credit Card Payment - See Memos,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00685719,500544206,500544199,SB29,ORG,Action Network,,,,,,1900 L St NW,Ste 900,Washington,DC,200365005,,,2024-07-09,946.37,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00685719,500544208,500544199,SB29,ORG,American Airlines,,,,,,50 Massachusetts Ave NE,,Dfw Airport,TX,75201,,,2024-07-09,337.95,0.00,Airfare,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00685719,500544202,500544199,SB29,ORG,Amtrak,,,,,,60 Massachusetts Ave NE,,Washington,DC,200024285,,,2024-07-09,69.00,0.00,Train Fare,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00685719,500544203,500544199,SB29,ORG,Blue Wave Printing & Display,,,,,,146 Sheldon Rd,,Manchester,CT,060422319,,,2024-07-09,487.20,0.00,Printing Expenses,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00685719,500544237,500544199,SB29,ORG,Breakside Brewery,,,,,,12675 SW 1St St,,Beaverton,OR,970052762,,,2024-07-09,1350.50,0.00,Event Catering,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00685719,500544238,500544199,SB29,ORG,Delta Air Lines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-07-09,543.47,0.00,Airfare,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00685719,500544211,500544199,SB29,ORG,Hilton Hotels,,,,,,7930 Jones Branch Dr,,Mclean,VA,221023388,,,2024-07-09,11134.17,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00685719,500544229,500544199,SB29,ORG,Legal Sea Foods - Corporate,,,,,,212 Northern Ave,Ste 305,Boston,MA,022102088,,,2024-07-09,59.50,0.00,Meeting Meal Expenses,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00685719,500544236,500544199,SB29,ORG,Let's Roll,,,,,,12675 SW 1St St,,Beaverton,OR,970052762,,,2024-07-09,641.41,0.00,Meeting Meal Expenses,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00685719,500544209,500544199,SB29,ORG,Mailchimp,,,,,,675 Ponce De Leon Ave NE,,Atlanta,GA,303081884,,,2024-07-09,106.00,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00685719,500544210,500544199,SB29,ORG,NGP VAN Inc,,,,,,655 15Th St NW,Ste 650,Washington,DC,200055738,,,2024-07-09,2491.00,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
