form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00769232,SE.1,,,ORG,JACKSON PARKER AGENCY LLC,,,,,,1512 E BROWARD BLVD,STE 104B,FORT LAUDERDALE,FL,33301,G2024,,2024-10-01,250000.00,2024-10-01,782400.00,MEDIA PLACEMENT,,,O,S4AZ00139,GALLEGO,RUBEN,,,,S,,AZ,MELTON,KAYLEN,,,,2024-10-24,,
SE,C00769232,SE.2,,,ORG,JACKSON PARKER AGENCY LLC,,,,,,1512 E BROWARD BLVD,STE 104B,FORT LAUDERDALE,FL,33301,G2024,,2024-10-01,250000.00,2024-10-01,1055900.00,MEDIA PLACEMENT,,,O,S6MT00162,TESTER,JON,R,,,S,,MT,MELTON,KAYLEN,,,,2024-10-24,,
SE,C00769232,SE.3,,,ORG,JACKSON PARKER AGENCY LLC,,,,,,1512 E BROWARD BLVD,STE 104B,FORT LAUDERDALE,FL,33301,G2024,,2024-10-01,250000.00,2024-10-01,561247.74,MEDIA PLACEMENT,,,O,S2WI00219,BALDWIN,TAMMY,,,,S,,WI,MELTON,KAYLEN,,,,2024-10-24,,
SE,C00769232,SE.4,,,ORG,JACKSON PARKER AGENCY LLC,,,,,,1512 E BROWARD BLVD,STE 104B,FORT LAUDERDALE,FL,33301,G2024,,2024-10-02,250000.00,2024-10-03,772000.00,MEDIA PLACEMENT,,,O,S8NV00156,ROSEN,JACKY,,,,S,,NV,MELTON,KAYLEN,,,,2024-10-24,,
SE,C00769232,SE.5,,,ORG,JACKSON PARKER AGENCY LLC,,,,,,1512 E BROWARD BLVD,STE 104B,FORT LAUDERDALE,FL,33301,G2024,,2024-10-02,13500.00,2024-10-03,785500.00,MEDIA PRODUCTION,,,O,S8NV00156,ROSEN,JACKY,,,,S,,NV,MELTON,KAYLEN,,,,2024-10-24,,
SE,C00769232,SE.6,,,ORG,JACKSON PARKER AGENCY LLC,,,,,,1512 E BROWARD BLVD,STE 104B,FORT LAUDERDALE,FL,33301,G2024,,2024-10-08,11750.00,2024-10-09,794150.00,MEDIA PRODUCTION,,,O,S4AZ00139,GALLEGO,RUBEN,,,,S,,AZ,MELTON,KAYLEN,,,,2024-10-24,,
SE,C00769232,SE.7,,,ORG,JACKSON PARKER AGENCY LLC,,,,,,1512 E BROWARD BLVD,STE 104B,FORT LAUDERDALE,FL,33301,G2024,,2024-10-08,14500.00,2024-10-09,1070400.00,MEDIA PRODUCTION,,,O,S6MT00162,TESTER,JON,R,,,S,,MT,MELTON,KAYLEN,,,,2024-10-24,,
SE,C00769232,SE.8,,,ORG,JACKSON PARKER AGENCY LLC,,,,,,1512 E BROWARD BLVD,STE 104B,FORT LAUDERDALE,FL,33301,G2024,,2024-10-08,11750.00,2024-10-09,572997.74,MEDIA PRODUCTION,,,O,S2WI00219,BALDWIN,TAMMY,,,,S,,WI,MELTON,KAYLEN,,,,2024-10-24,,
SE,C00769232,SE.9,,,ORG,"SPARKFIRE TECHNOLOGIES, LLC",,,,,,1100 PEACHTREE ST NE,STE 1750,ATLANTA,GA,30309,G2024,,2024-10-15,200000.00,2024-10-04,994150.00,SMS MESSAGING,,,S,S4AZ00220,LAKE,KARI,,,,S,,AZ,MELTON,KAYLEN,,,,2024-10-24,,
SE,C00769232,SE.10,,,ORG,"SPARKFIRE TECHNOLOGIES, LLC",,,,,,1100 PEACHTREE ST NE,STE 1750,ATLANTA,GA,30309,G2024,,2024-10-15,200000.00,2024-10-04,985500.00,SMS MESSAGING,,,S,S2NV00156,BROWN,SAM,,,,S,,NV,MELTON,KAYLEN,,,,2024-10-24,,
