form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00471540,500151533,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO Box 58746,,Philadelphia,PA,191028746,P2024,,2023-02-28,1000.00,0.00,Contribution,011,C00431056,,,CASEY,ROBERT P JR,,,,S,PA,,,,,,,,,
SB23,C00471540,500151537,,,PAC,CHC BOLD PAC,,,,,,PO Box 75357,,Washington,DC,200130357,,,2023-02-28,2500.00,0.00,Contribution,011,C00365536,CHC BOLD PAC,,,,,,,,,,,,,,,,,
SB23,C00471540,500151536,,,PAC,CONGRESSIONAL BLACK CAUCUS PAC,,,,,,PO Box 75357,,Washington,DC,200130357,,,2023-02-28,2500.00,0.00,Contribution,011,C00147512,CONGRESSIONAL BLACK CAUCUS PAC,,,,,,,,,,,,,,,,,
SB23,C00471540,500152048,,,ORG,Environmental Defense Action Fund,,,,,,257 Park Ave S,Fl 17,New York,NY,100107323,S2023,Special,2023-02-11,225.79,0.00,In-Kind: Staff Time - grassroots organizing,011,C00829812,,,MCCLELLAN,JENNIFER,,,,H,VA,04,,,,,,,,"(See Schedule B, Line 21b) previous report"
SB23,C00471540,500152049,,,ORG,Environmental Defense Action Fund,,,,,,257 Park Ave S,Fl 17,New York,NY,100107323,S2023,Special,2023-02-16,241.50,0.00,In-Kind: Phone bank,011,C00829812,,,MCCLELLAN,JENNIFER,,,,H,VA,04,,,,,,,,"(See Schedule B, Line 21b) previous report"
SB23,C00471540,500152050,,,ORG,Environmental Defense Action Fund,,,,,,257 Park Ave S,Fl 17,New York,NY,100107323,S2023,Special,2023-02-18,1826.22,0.00,In-Kind: Staff time - grassroots organizing,011,C00829812,,,MCCLELLAN,JENNIFER,,,,H,VA,04,,,,,,,,"(See Schedule B, Line 21b) previous report"
SB23,C00471540,500151532,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,P2024,,2023-02-28,1000.00,0.00,Contribution,011,C00264697,,,BROWN,SHERROD,,,,H,OH,13,,,,,,,,
SB23,C00471540,500151541,,,CCM,GREG CASAR FOR CONGRESS,,,,,,PO Box 301923,,Austin,TX,787030033,P2024,,2023-02-28,1000.00,0.00,Contribution,011,C00791897,,,CASAR,GREG,,,,H,TX,35,,,,,,,,
SB23,C00471540,500151002,,,CCM,IOWANS FOR ZACH NUNN,,,,,,PO Box 11,,Bondurant,IA,500350011,P2024,,2023-02-21,1000.00,0.00,Contribution,011,C00784389,,,NUNN,ZACH,,,,H,IA,03,,,,,,,,
SB23,C00471540,500151535,,,CCM,MARC FOR US INC.,,,,,,PO Box 5158,,Poughkeepsie,NY,126025158,P2024,,2023-02-28,1000.00,0.00,Contribution,011,C00789586,,,MOLINARO,MARCUS,J.,,,H,NY,19,,,,,,,,
SB23,C00471540,500151534,,,CCM,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,P2024,,2023-02-28,1000.00,0.00,Contribution,011,C00412304,,,TESTER,JON,,,,S,MT,,,,,,,,,
SB23,C00471540,500151003,,,CCM,NEVADANS FOR STEVEN HORSFORD,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,P2024,,2023-02-21,1000.00,0.00,Contribuition,011,C00668228,,,HORSFORD,STEVEN,ALEXZANDER,,,H,NV,04,,,,,,,,
SB23,C00471540,500151530,,,CCM,ROSEN FOR NEVADA,,,,,,PO Box 27195,,Las Vegas,NV,891261195,P2024,,2023-02-28,1000.00,0.00,Contribution,011,C00606939,,,ROSEN,JACKY,,,,S,NV,00,,,,,,,,
SB23,C00471540,500151000,,,CCM,SPANBERGER FOR CONGRESS,,,,,,PO Box 3121,,Glen Allen,VA,230583121,P2024,,2023-02-21,1000.00,0.00,Contribution,011,C00649913,,,SPANBERGER,ABIGAIL,,,,H,VA,07,,,,,,,,
SB23,C00471540,500151539,,,PAC,SUSTAINABLE ENERGY AND ENVIRONMENT COALITION PAC (SEEC PAC),,,,,,PO Box 15320,,Washington,DC,200030320,,,2023-02-28,2500.00,0.00,Contribution,011,C00581785,SUSTAINABLE ENERGY AND ENVIRONMENT COALITION PAC (SEEC PAC),,,,,,,,,,,,,,,,,
SB23,C00471540,500151531,,,CCM,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,P2024,,2023-02-28,1000.00,0.00,Contribution,011,C00326801,,,BALDWIN,TAMMY,,,,S,WI,,,,,,,,,
SB23,C00471540,500151001,,,CCM,TROY CARTER FOR CONGRESS,,,,,,PO Box 50730,,New Orleans,LA,701500730,P2024,,2023-02-22,2500.00,0.00,Contribution,011,C00763649,,,CARTER,TROY,SR.,,,H,LA,02,,,,,,,,
