form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00342022,SB29.12520,,,CCM,Ann Meyer for Statehouse,,,,,,2908 S. Soldier Creek Drive,,Fort Dodge,IA,50501,G2024,,2024-08-14,1500.00,,Political Contribution,011,,,,,,,,,H,IA,09,,,,,,,,
SB29,C00342022,SB29.12534,,,CCM,Carter Nordman for Iowa,,,,,,4499 Panorama Dr,,Panora,IA,50216,G2024,,2024-08-30,500.00,,Political Contribution,011,,,,,,,,,H,IA,19,,,,,,,,
SB29,C00342022,SB29.12544,,,CCM,Committee to Elect Zach Wahls,,,,,,1507 Winterpark Drive,,Coralville,IA,52241,,,2024-09-24,500.00,,Political Contribution,011,,,,,,,,,S,IA,37,,,,,,,,
SB29,C00342022,SB29.12475,,,CCM,Costello for Iowa Senate,,,,,,37265 Rains Avenue,,Imogene,IA,51645,G2024,,2024-07-02,3000.00,,Political Contribution,011,,,,,,,,,S,IA,12,,,,,,,,
SB29,C00342022,SB29.12539,,,ORG,Des Moines Tent Rental,,,,,,3261 E Shawnee Ave,,Des Moines,IA,50317,,,2024-09-23,325.00,,Final tent rental payment for Jack Whitver fundraiser on 9/11/24,003,,,,,,,,,,,,,,,,,,,
SB29,C00342022,SB29.12516,,,PAC,Federation of Iowa Insurers PAC,,,,,,666 Grand Avenue,Suite 2000,Des Moines,IA,50309,,,2024-07-19,5000.00,,Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00342022,SB29.12527,,,CCM,Friends for Brian Lohse,,,,,,1500 NE Morgan Drive,,Bondurant,IA,50035,G2024,,2024-08-29,1000.00,,Political Contribution,011,,,,,,,,,H,IA,30,,,,,,,,
SB29,C00342022,SB29.12552,,,CCM,Friends for Brian Lohse,,,,,,1500 NE Morgan Drive,,Bondurant,IA,50035,G2024,,2024-09-24,500.00,,Political Contribution,011,,,,,,,,,H,IA,30,,,,,,,,
SB29,C00342022,SB29.12553,,,CCM,Friends of Jacob Bossman,,,,,,2650 S. Cedar Street,,Sioux City,IA,51106,G2024,,2024-09-24,500.00,,Political Contribution,011,,,,,,,,,H,IA,14,,,,,,,,
SB29,C00342022,SB29.12554,,,CCM,Friends of Whitver,,,,,,3400 SE Glenstone Drive,Unit11,Grimes,IA,50111,,,2024-09-11,15000.00,,Political Contribution,011,,,,,,,,,S,IA,23,,,,,,,,
SB29,C00342022,SB29.12551,,,ORG,Great Caterers of Iowa,,,,,,1480 Sloans Way,,Pleasant Hill,IA,50327,,,2024-09-23,5549.52,,Catering for Jack Whitver fundraiser held on 9/11/24,003,,,,,,,,,,,,,,,,,,,
SB29,C00342022,SB29.12549,,,CCM,Gustoff for Iowa,,,,,,5883 NE 6th St.,,Des Moines,IA,50313,G2024,,2024-09-23,500.00,,Political Contribution,011,,,,,,,,,H,IA,40,,,,,,,,
SB29,C00342022,SB29.12507,,,CCM,Izaah Knox for Iowa Senate,,,,,,695 Hickman Road,,Des Moines,IA,50314,,,2024-07-09,1000.00,,Political Contribution,011,,,,,,,,,S,IA,17,,,,,,,,
SB29,C00342022,SB29.12476,,,CCM,Jennifer Konfrst for Iowa,,,,,,6518 Northwest Drive,,Windsor Heights,IA,50324,G2024,,2024-07-03,3000.00,,Political Contribution,011,,,,,,,,,H,IA,43,,,,,,,,
SB29,C00342022,SB29.12545,,,CCM,Jones for Iowa,,,,,,4470 Highway 71,,Sioux Rapids,IA,50585,G2024,,2024-09-24,500.00,,Political Contribution,011,,,,,,,,,H,IA,02,,,,,,,,
SB29,C00342022,SB29.12474,,,CCM,Kenan Judge for Iowans,,,,,,P. O. Box 594,,Waukee,IA,50263,G2024,,2024-07-01,500.00,,Political Contribution,011,,,,,,,,,,IA,44,,,,,,,,
SB29,C00342022,SB29.12519,,,CCM,Lundgren for House,,,,,,918 Heather Drive,,Peosta,IA,52068,G2024,,2024-08-14,2500.00,,Political Contribution,011,,,,,,,,,H,IA,57,,,,,,,,
SB29,C00342022,SB29.12537,,,CCM,Megan Srinivas for Iowa,,,,,,"4200 Park Ave Building 9, Apt 22",,Des Moines,IA,50321,G2024,,2024-09-04,500.00,,Political Contribution,011,,,,,,,,,H,IA,30,,,,,,,,
SB29,C00342022,SB29.12518,,,CCM,Petersen for State Senate,,,,,,4300 Beaver Hills Drive,,Des Moines,IA,50310,G2024,,2024-08-05,1000.00,,Political Contribution,011,,,,,,,,,S,IA,18,,,,,,,,
SB29,C00342022,SB29.12528,,,CCM,Sinclair for Iowa,,,,,,1255 King Rd,,Allerton,IA,50008,G2024,,2024-08-28,3000.00,,Political Contribution,011,,,,,,,,,S,IA,14,,,,,,,,
SB29,C00342022,SB29.12532,,,ORG,"Wellmark, Inc.",,,,,,1331 Grand Avenue,,Des Moines,IA,50309,,,2024-08-27,338.00,,Refund for Jack Whitver fundraiser tent rental deposit,003,,,,,,,,,,,,,,,,,,,
