form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00032979,70765172,,,COM,DEPASQUALE FOR ATTORNEY GENERAL,,,,,,PO BOX 53043,,Pittsburgh,PA,15219,,,2024-10-17,25000.00,0.00,"EUGENE DEPASQUALE, ATTORNEY GENERAL  PA",011,,,,DEPASQUALE,EUGENE,,,,,,,,,,,,,,"EUGENE DEPASQUALE, ATTORNEY GENERAL  PA"
SB29,C00032979,70765173,,,COM,INTERNATIONAL BROTHERHOOD OF TEAMSTERS MISSOURI PAC,,,,,,161 WELDON PARKWAY,,MARYLAND HEIGHTS,MO,63043,,,2024-10-17,40000.00,0.00,TRANSFER TO AFFILIATED STATE CMTE,011,,,,,,,,,,,,,,,,,,,TRANSFER TO AFFILIATED STATE CMTE
SB29,C00032979,70765175,,,ORG,STRONGER DENVER,,,,,,8085 E. PRENTICE AVE,,GREENWOOD VILLAGE,CO,80111,,,2024-10-17,100000.00,0.00,CONTRIBUTION,012,,,,,,,,,,,,,,,,,,,CONTRIBUTION
SB29,C00032979,70765176,,,COM,FRIENDS OF ANGIE,,,,,,10580 N MCARRAN BLVD,,RENO,NV,89503,,,2024-10-17,5000.00,0.00,"Angie Taylor, STATE SENATE 015 NV",011,,,,Taylor,Angie,,NV Hon.,,,,,,,,,,,,"Angie Taylor, STATE SENATE 015 NV"
SB29,C00032979,70765177,,,COM,BATTLE BORN & RAISED,,,,,,361 SOUBRETTE CT,,LAS VEGAS,NV,89145,,,2024-10-17,25000.00,0.00,CONTRIBUTION,011,,,,,,,,,,,,,,,,,,,CONTRIBUTION
SB29,C00032979,70765178,,,COM,CINTHIA MOORE FOR ASM,,,,,,PO BOX 363951,,N LAS VEGAS,NV,89036,,,2024-10-17,5000.00,0.00,"CINTHIA MOORE, STATE HOUSE  NV",011,,,,MOORE,CINTHIA,,,,,,,,,,,,,,"CINTHIA MOORE, STATE HOUSE  NV"
SB29,C00032979,70765179,,,COM,DALLAS HARRIS FOR SENATE,,,,,,802 S RAINBOW BLVD,,LAS VEGAS,NV,89139,,,2024-10-17,5000.00,0.00,"DALLAS HARRIS, STATE SENATE  NV",011,,,,HARRIS,DALLAS,,,,,,,,,,,,,,"DALLAS HARRIS, STATE SENATE  NV"
SB29,C00032979,70765181,,,COM,FRIENDS FOR EADY,,,,,,6857 ARMISTEAD ST,,LAS VEGAS,NV,89149,,,2024-10-17,2000.00,0.00,"EILEEN EADY, SCHOOL BOARD  NV",011,,,,EADY,EILEEN,,,,,,,,,,,,,,"EILEEN EADY, SCHOOL BOARD  NV"
SB29,C00032979,70765182,,,COM,JENNIFER ATLAS FOR NEVADA,,,,,,1121 BOBBY BASIN AVE,,HENDERSON,NV,89014,,,2024-10-17,5000.00,0.00,"JENNIFER ATLAS, STATE SENATE  NV",011,,,,ATLAS,JENNIFER,,,,,,,,,,,,,,"JENNIFER ATLAS, STATE SENATE  NV"
SB29,C00032979,70765183,,,COM,CARTER FOR NEVADA,,,,,,181 CLAYTON ST,,LAS VEGAS,NV,89110,,,2024-10-17,5000.00,0.00,"Max Carter, STATE HOUSE 12th NV",011,,,,Carter,Max,,NV Hon.,,,,,,,,,,,,"Max Carter, STATE HOUSE 12th NV"
SB29,C00032979,70765184,,,COM,MONICA LARSON FOR HENDERSON,,,,,,2657 SKYLARK TRAIL ST,,HENDERSON,NV,89044,,,2024-10-17,5000.00,0.00,"MONICA LARSON, CITY COUNCILMAN  NV",011,,,,LARSON,MONICA,,,,,,,,,,,,,,"MONICA LARSON, CITY COUNCILMAN  NV"
SB29,C00032979,70765186,,,COM,CMTE TO ELECT NICOLE CANNIZZARO,,,,,,3861 SOUBRETT CRT,,LAS VEGAS,NV,89145,,,2024-10-17,5000.00,0.00,"Nicole Cannizzaro, STATE SENATE Clark, No. 6 NV",011,,,,Cannizzaro,Nicole,,NV Sen.,,,,,,,,,,,,"Nicole Cannizzaro, STATE SENATE Clark, No. 6 NV"
SB29,C00032979,70765188,,,COM,TAMEKA HENRY FOR SCHOOL BOARD TRUSTEE,,,,,,1221 STAR MEADOW DR,,LAS VEGAS,NV,89030,,,2024-10-17,2000.00,0.00,"TAMEKA HENRY, SCHOOL BOARD  NV",011,,,,HENRY,TAMEKA,,,,,,,,,,,,,,"TAMEKA HENRY, SCHOOL BOARD  NV"
SB29,C00032979,70961925,,,COM,FRIENDS OF BRYCE BERRY,,,,,,1099 BLVD SE,,ATLANTA,GA,30312,,,2024-10-22,500.00,0.00,"BRYCE BERRY, STATE HOUSE  GA",011,,,,BERRY,BRYCE,,,,,,,,,,,,,,"BRYCE BERRY, STATE HOUSE  GA"
