form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00769828,B-65908,,,ORG,Bank of America,,,,,,100 North Tryon Street,,Charlotte,NC,28202,,,2024-08-01,29.95,,Bank Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00769828,B-65911,,,ORG,Bank of America,,,,,,100 North Tryon Street,,Charlotte,NC,28202,,,2024-08-05,10.00,,Bank Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00769828,B-65915,,,ORG,Bank of America,,,,,,100 North Tryon Street,,Charlotte,NC,28202,,,2024-09-03,29.95,,Bank Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00769828,B-65917,,,ORG,Bank of America,,,,,,100 North Tryon Street,,Charlotte,NC,28202,,,2024-09-04,10.00,,Bank Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00769828,B-65919,,,ORG,Bank of America,,,,,,100 North Tryon Street,,Charlotte,NC,28202,,,2024-09-06,10.00,,Bank Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00769828,B-65903,,,ORG,Donorbox,,,,,,1520 Belle View Blvd,#4106,Alexandria,VA,22307,,,2024-07-05,85.00,,Credit Card Processing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00769828,B-65910,,,ORG,Donorbox,,,,,,1520 Belle View Blvd,#4106,Alexandria,VA,22307,,,2024-08-05,85.00,,Credit Card Processing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00769828,B-65918,,,ORG,Donorbox,,,,,,1520 Belle View Blvd,#4106,Alexandria,VA,22307,,,2024-09-06,85.00,,Credit Card Processing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00769828,B-65905,,,ORG,FEC Administrative Fines Department,,,,,,1050 First Street Northeast,,Washington,DC,20002,,,2024-07-26,615.00,,Administrative Fine,001,,,,,,,,,,,,,,,,,,,
SB21B,C00769828,B-65902,,,ORG,Integrated Solutions: Political,,,,,,4142 Adams Avenue,Suite 103-550,San Diego,CA,92116,,,2024-07-02,250.00,,Compliance Reporting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00769828,B-65909,,,ORG,Integrated Solutions: Political,,,,,,4142 Adams Avenue,Suite 103-550,San Diego,CA,92116,,,2024-08-02,250.00,,Compliance Reporting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00769828,B-65916,,,ORG,Integrated Solutions: Political,,,,,,4142 Adams Avenue,Suite 103-550,San Diego,CA,92116,,,2024-09-04,250.00,,Compliance Reporting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00769828,B-65913,,,ORG,Stripe,,,,,,354 Oyster Point Boulevard,,South San Francisco,CA,94080,,,2024-08-16,35.84,,Credit Card Processing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00769828,B-65900,,,ORG,TLM Marketing,,,,,,600 N Broad Street,Suite 5 #315,Dover,DE,19709,,,2024-07-01,1000.00,,Consulting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00769828,B-65904,,,ORG,TLM Marketing,,,,,,600 N Broad Street,Suite 5 #315,Dover,DE,19709,,,2024-07-23,7000.00,,Consulting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00769828,B-65906,,,ORG,TLM Marketing,,,,,,600 N Broad Street,Suite 5 #315,Dover,DE,19709,,,2024-07-29,5000.00,,Consulting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00769828,B-65907,,,ORG,TLM Marketing,,,,,,600 N Broad Street,Suite 5 #315,Dover,DE,19709,,,2024-08-01,2500.00,,Consulting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00769828,B-65914,,,ORG,TLM Marketing,,,,,,600 N Broad Street,Suite 5 #315,Dover,DE,19709,,,2024-08-27,6000.00,,Consulting Services,001,,,,,,,,,,,,,,,,,,,
