form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00435735,EB14422,,,COM,ADRIANO ESPAILLAT FOR CONGRESS,,,,,,P.O. BOX H,,NEW YORK,NY,10034,P2024,,2023-05-31,1000.00,,,011,C00701953,ADRIANO ESPAILLAT FOR CONGRESS,,ESPAILLAT,ADRIANO,,,,H,NY,13,,,,,,,,
SB23,C00435735,EB14417,,,CCM,CANTWELL VICTORY 2024 - FRIENDS OF MARIA,,,,,,"401 2ND AVENUE SOUTH, STE. 303",,SEATTLE,WA,98104,P2024,,2023-05-31,2500.00,,,011,C00723189,CANTWELL VICTORY 2024 - FRIENDS OF MARIA,,CANTWELL,MARIA,,,,S,WA,,,,,,,,,
SB23,C00435735,EB14424,,,CCM,CARLOS GIMENEZ FOR CONGRESS,,,,,,"1421 SW 107TH AVE., #236",,MIAMI,FL,33174,P2024,,2023-05-31,1000.00,,,011,C00735985,CARLOS GIMENEZ FOR CONGRESS,,GIMENEZ,CARLOS,,,,H,FL,28,,,,,,,,
SB23,C00435735,EB14426,,,CCM,CATHY MCMORRIS RODGERS FOR CONGRESS,,,,,,BOX 137,,SPOKANE,WA,99210,P2024,,2023-05-31,2000.00,,,011,C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS,,RODGERS,CATHY MCMORRIS,,,,H,WA,05,,,,,,,,
SB23,C00435735,EB14419,,,CCM,CISCOMANI FOR CONGRESS,,,,,,PO BOX 35103,,TUCSON,AZ,85740,P2024,,2023-05-31,1000.00,,,011,C00786194,CISCOMANI FOR CONGRESS,,CISCOMANI,JUAN,,,,H,AZ,06,,,,,,,,
SB23,C00435735,EB14423,,,CCM,DESPOSITO FOR NEW YORK,,,,,,PO BOX 188,,ISLAND PARK,NY,11558,P2024,,2023-05-31,1000.00,,,011,C00809426,DESPOSITO FOR NEW YORK,,DESPOSITO,ANTHONY,,,,H,NY,04,,,,,,,,
SB23,C00435735,EB14428,,,CCM,DR. RAUL RUIZ FOR CONGRESS,,,,,,P.O. BOX 1566,,INDIO,CA,92202,P2024,,2023-05-31,2000.00,,,011,C00502575,DR. RAUL RUIZ FOR CONGRESS,,RUIZ,RAUL,,,,H,CA,25,,,,,,,,
SB23,C00435735,EB14418,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,"13203 SE 172ND AVE., STE. 166 #399",,HAPPY VALLEY,OR,97086,P2024,,2023-05-31,1000.00,,,011,C00784520,LORI CHAVEZ-DEREMER FOR CONGRESS,,CHAVEZ-DEREMER,LORI,,,,H,OR,05,,,,,,,,
SB23,C00435735,EB14420,,,CCM,LOU CORREA FOR CONGRESS,,,,,,"3230 ARENA BLVD., STE. 245-416",,SACRAMENTO,CA,95834,P2024,,2023-05-31,1000.00,,,011,C00578302,LOU CORREA FOR CONGRESS,,CORREA,LOU,,,,H,CA,46,,,,,,,,
SB23,C00435735,EB14429,,,CCM,MARIA ELVIRA SALAZAR FOR CONGRESS,,,,,,P.O. BOX 558033,,MIAMI,FL,33255,P2024,,2023-05-31,1000.00,,,011,C00671859,MARIA ELVIRA SALAZAR FOR CONGRESS,,SALAZAR,MARIA ELVIRA,,,,H,FL,27,,,,,,,,
SB23,C00435735,EB14425,,,CCM,MARTIN HEINRICH FOR SENATE,,,,,,P.O. BOX 25763,,ALBUQUERQUE,NM,87125,P2024,,2023-05-31,2000.00,,,011,C00434563,MARTIN HEINRICH FOR SENATE,,HEINRICH,MARTIN,,,,S,NM,,,,,,,,,
SB23,C00435735,EB14416,,,CCM,PETE AGUILAR FOR CONGRESS,,,,,,P.O. BOX 10954,,SAN BERNARDINO,CA,92423,P2024,,2023-05-31,2500.00,,,011,C00510461,PETE AGUILAR FOR CONGRESS,,AGUILAR,PETE,,,,H,CA,33,,,,,,,,
SB23,C00435735,EB14430,,,CCM,RICK SCOTT FOR FLORIDA,,,,,,PO BOX 130708,,TAMPA,FL,33681,P2024,,2023-05-31,1000.00,,,011,C00676965,RICK SCOTT FOR FLORIDA,,SCOTT,RICK,,,,S,FL,,,,,,,,,
