form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00001016,500058119,,,CCM,ANDY KIM FOR CONGRESS,,,,,,PO Box 211,,Marlton,NJ,080530211,P2024,,2023-04-10,5000.00,0.00,Contribution,,C00648220,,,KIM,ANDY,,,,H,NJ,03,,,,,,,,
SB23,C00001016,500058145,,,CCM,BECCA BALINT FOR VERMONT,,,,,,PO Box 291,,Burlington,VT,054020291,P2024,,2023-04-12,5000.00,0.00,Contribution,,C00797175,,,BALINT,REBECCA,BECCA,,,H,VT,01,,,,,,,,
SB23,C00001016,500058117,,,CCM,BONNIE WATSON COLEMAN FOR CONGRESS,,,,,,918 Pennsylvania Ave SE,,Washington,DC,200032140,P2024,,2023-04-10,5000.00,0.00,Contribution,,C00558437,,,COLEMAN,BONNIE WATSON,,,,H,NJ,12,,,,,,,,
SB23,C00001016,500058118,,,CCM,CHRIS DELUZIO FOR CONGRESS,,,,,,PO Box 16210,,Pittsburgh,PA,152420210,P2024,,2023-04-10,5000.00,0.00,Contribution,,C00787648,,,DELUZIO,CHRISTOPHER,,,,H,PA,17,,,,,,,,
SB23,C00001016,500058536,,,CCM,Citizens For Eleanor Holmes Norton,,,,,,2201 Wisconsin Ave NW,Ste 320,Washington,DC,200074105,P2022,,2023-04-21,-2500.00,0.00,Voided Check - Orig Issued 1/19/2022,,C00244335,,,Norton,Eleanor Holmes,,,,H,DC,01,,,,,,,,
SB23,C00001016,500058537,,,CCM,Committee To Re-Elect Henry Hank Johnson,,,,,,6440 Old Hillandale Dr,Ste 262,Lithonia,GA,300587624,P2022,,2023-04-21,-5000.00,0.00,Voided Check - Orig Issued 3/3/2022,,C00418293,,,Johnson,Henry,C.,,Jr.,H,GA,04,,,,,,,,
SB23,C00001016,500058535,,,CCM,DEB FISCHER FOR US SENATE INC,,,,,,5555 South St,,Lincoln,NE,685062152,P2024,,2023-04-21,-5000.00,0.00,Voided Check - Orig Issued 12/8/2021,,C00498907,,,FISCHER,DEBRA S,,,,S,NE,,,,,,,,,
SB23,C00001016,500058569,,,CCM,EMILIA SYKES FOR CONGRESS,,,,,,545 E Town St,,Columbus,OH,432154801,G2022,,2023-04-27,-5000.00,0.00,Voided Check - Orig Issued 10/19/2022,,C00801274,,,SYKES,EMILIA,,,,H,OH,13,,,,,,,,
SB23,C00001016,500058546,,,CCM,GABE VASQUEZ FOR CONGRESS,,,,,,PO Box L,,Mesilla,NM,880464612,P2022,,2023-04-24,-5000.00,0.00,Voided Check - Orig Issued 4/12/2022,,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,,
SB23,C00001016,500058534,,,CCM,KATKO FOR CONGRESS,,,,,,PO Box 133,,Camillus,NY,130310133,G2022,,2023-04-21,-5000.00,0.00,Voided Check - Orig Issued 11/9/2021,,C00556365,,,KATKO,JOHN M,,,,H,NY,24,,,,,,,,
SB23,C00001016,500058120,,,CCM,MAD4PA PAC,,,,,,795 Glen Rd,,Jenkintown,PA,190461528,P2024,,2023-04-10,1000.00,0.00,Contribution,,C00670844,,,DEAN,MADELEINE,,,,H,PA,04,,,,,,,,
