form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00758938,SE-S1662109,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-08-29,228.40,2024-09-04,19609.64,LEADS / PHONE LISTS,004,,S,H6NE02125,BACON,DON,,,,H,02,NE,LEAGUE,RICHARD,,,,2024-08-29,
SE,C00758938,SE-S1662111,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-08-29,228.40,2024-09-04,11698.56,LEADS / PHONE LISTS,004,,S,H4LA06153,GRAVES,GARRET,,,,H,06,LA,LEAGUE,RICHARD,,,,2024-08-29,
SE,C00758938,SE-S1663379,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-09-05,264.84,2024-09-11,20801.42,LEADS / PHONE LISTS,004,,S,H6NE02125,BACON,DON,,,,H,02,NE,LEAGUE,RICHARD,,,,2024-09-05,
SE,C00758938,SE-S1663381,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-09-05,264.84,2024-09-11,12890.34,LEADS / PHONE LISTS,004,,S,H4LA06153,GRAVES,GARRET,,,,H,06,LA,LEAGUE,RICHARD,,,,2024-09-05,
SE,C00758938,SE-S1662117,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-08-29,218.42,2024-09-04,19609.64,PHONEBANK PAYROLL SERVICES,004,,S,H6NE02125,BACON,DON,,,,H,02,NE,LEAGUE,RICHARD,,,,2024-08-29,
SE,C00758938,SE-S1662119,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-08-29,218.42,2024-09-04,11698.56,PHONEBANK PAYROLL SERVICES,004,,S,H4LA06153,GRAVES,GARRET,,,,H,06,LA,LEAGUE,RICHARD,,,,2024-08-29,
SE,C00758938,SE-S1663387,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-09-05,251.60,2024-09-11,20801.42,PHONEBANK PAYROLL SERVICES,004,,S,H6NE02125,BACON,DON,,,,H,02,NE,LEAGUE,RICHARD,,,,2024-09-05,
SE,C00758938,SE-S1663389,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-09-05,251.60,2024-09-11,12890.34,PHONEBANK PAYROLL SERVICES,004,,S,H4LA06153,GRAVES,GARRET,,,,H,06,LA,LEAGUE,RICHARD,,,,2024-09-05,
SE,C00758938,SE-S1672685,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-09-12,719.59,2024-09-18,23582.59,PHONEBANK PAYROLL SERVICES,004,,S,H6NE02125,BACON,DON,,,,H,02,NE,LEAGUE,RICHARD,,,,2024-09-12,
SE,C00758938,SE-S1672687,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-09-12,719.59,2024-09-18,15671.51,PHONEBANK PAYROLL SERVICES,004,,S,H4LA06153,GRAVES,GARRET,,,,H,06,LA,LEAGUE,RICHARD,,,,2024-09-12,
