form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00828152,SB21B.I7417,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY STREET,,NEW YORK,NY,10281,,,2023-02-28,2673.48,,CREDIT CARD PAYMENT,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I7418,SB21B.I7417,SB21B,ORG,RESERVE CUT,,,,,,40 BROAD STREET,2ND FL,NEW YORK,NY,10004,,,2023-02-27,2673.48,,EVENT CATERING,003,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00828152,SB21B.I7370,,,ORG,"ANEDOT, INC. ",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-02-16,12470.70,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I7371,,,ORG,"ANEDOT, INC. ",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-02-22,8104.80,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I7372,,,ORG,"ANEDOT, INC. ",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-02-22,664.30,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I7373,,,ORG,"ANEDOT, INC. ",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-02-21,6855.60,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I7434,,,ORG,"ANEDOT, INC. ",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-02-27,9629.40,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I7435,,,ORG,"ANEDOT, INC. ",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-02-28,2257.20,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I7436,,,ORG,"ANEDOT, INC. ",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-03-01,2073.20,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I7437,,,ORG,"ANEDOT, INC. ",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-03-02,2718.10,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I7438,,,ORG,"ANEDOT, INC. ",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-03-03,1328.90,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I7535,,,ORG,"ANEDOT, INC. ",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-03-07,3890.40,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I7536,,,ORG,"ANEDOT, INC. ",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-03-08,1465.20,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I7537,,,ORG,"ANEDOT, INC. ",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-03-09,3555.90,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I7538,,,ORG,"ANEDOT, INC. ",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-03-13,2623.60,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I7539,,,ORG,"ANEDOT, INC. ",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-03-14,80.60,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I7540,,,ORG,"ANEDOT, INC. ",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-03-15,2467.30,,MERCHANT FEE,,,,,,,,,,,,,  ,,,,,,,
