form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00574970,500263564,,,ORG,4C Partners LLC,,,,,,PO Box 25755,,Alexandria,VA,223135755,,,2024-02-05,5061.20,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00574970,500262467,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-04,355.33,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00574970,500262868,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-11,1208.05,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00574970,500263148,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-18,1008.10,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00574970,500263514,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-25,230.50,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00574970,500263524,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-29,1044.98,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00574970,500263565,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2024-02-27,124.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00574970,500263569,,,ORG,"Authentic Campaigns, Inc.",,,,,,1120 N 27Th St,,Richmond,VA,232235302,,,2024-02-05,5000.00,0.00,Digital Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00574970,500263570,,,ORG,Capitol Compliance Associates,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-02-02,1433.16,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00574970,500263571,,,ORG,Elias Law Group,,,,,,250 Massachusetts Ave NW,Ste 400,Washington,DC,200015825,,,2024-02-23,1247.40,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00574970,500263572,,,ORG,Intuit,,,,,,2700 Coast Ave,,Mountain View,CA,940431140,,,2024-02-05,95.40,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00574970,500263574,,,CCM,Katherine Clark For Congress,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-02-01,4297.07,0.00,Reimbursement for shared employee services,,C00541888,,,CLARK,KATHERINE,,,,H,MA,05,,,,,,,,
SB21B,C00574970,500263575,,,CCM,Katherine Clark For Congress,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-02-29,4154.54,0.00,Reimbursement for shared employee services,,C00541888,,,CLARK,KATHERINE,,,,H,MA,05,,,,,,,,
