form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00448001,VVAYNARWGK9,,,ORG,Angerholzer Broz Consulting,,,,,,499 S Capitol St SW,Ste 422,Washington,DC,200034028,P2024,,2023-02-02,2058.30,0.00,Fundraising Consulting Fees and Reimbursed Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00448001,VVAYNARWGN5,VVAYNARWGK9,SB21B,ORG,Angerholzer Broz Consulting,,,,,,499 S Capitol St SW,Ste 422,Washington,DC,200034028,P2024,,2023-02-02,1500.00,0.00,Fundraising Fee,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00448001,VVAYNARWGP3,VVAYNARWGK9,SB21B,ORG,Angerholzer Broz Consulting,,,,,,499 S Capitol St SW,Ste 422,Washington,DC,200034028,P2024,,2023-02-02,500.00,0.00,Bookkeeping,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00448001,VVAYNARWGQ1,VVAYNARWGK9,SB21B,ORG,Intuit,,,,,,2700 Coast Ave,,Mountain View,CA,940431140,P2024,,2023-02-02,29.15,0.00,Accounting Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00448001,VVAYNARWGR7,VVAYNARWGK9,SB21B,ORG,Intuit,,,,,,2700 Coast Ave,,Mountain View,CA,940431140,P2024,,2023-02-02,29.15,0.00,Accounting Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00448001,VVAYNARXNF5,,,ORG,Angerholzer Broz Consulting,,,,,,499 S Capitol St SW,Ste 422,Washington,DC,200034028,,,2023-03-23,2029.15,0.00,Fundraising Consulting Feed and Reimbursed Expense,,,,,,,,,,,,,,,,,,,,
SB21B,C00448001,VVAYNARXNG3,VVAYNARXNF5,SB21B,ORG,Angerholzer Broz Consulting,,,,,,499 S Capitol St SW,Ste 422,Washington,DC,200034028,,,2023-03-23,1500.00,0.00,Fundraising Expense,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00448001,VVAYNARXNH1,VVAYNARXNF5,SB21B,ORG,Angerholzer Broz Consulting,,,,,,499 S Capitol St SW,Ste 422,Washington,DC,200034028,P2024,,2023-03-23,500.00,0.00,Bookkeeping,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00448001,VVAYNARXNJ9,VVAYNARXNF5,SB21B,ORG,Intuit,,,,,,2700 Coast Ave,,Mountain View,CA,940431140,,,2023-03-23,29.15,0.00,Accounting Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00448001,VVAYNARXNR7,,,ORG,Angerholzer Broz Consulting,,,,,,499 S Capitol St SW,Ste 422,Washington,DC,200034028,,,2023-03-23,2031.64,0.00,Fundraising Consulting Feed and Reimbursed Expense,,,,,,,,,,,,,,,,,,,,
SB21B,C00448001,VVAYNARXNM5,VVAYNARXNR7,SB21B,ORG,Angerholzer Broz Consulting,,,,,,499 S Capitol St SW,Ste 422,Washington,DC,200034028,,,2023-03-23,1500.00,0.00,Fundraising Fee,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00448001,VVAYNARXNN3,VVAYNARXNR7,SB21B,ORG,Angerholzer Broz Consulting,,,,,,499 S Capitol St SW,Ste 422,Washington,DC,200034028,,,2023-03-23,500.00,0.00,Bookkeeping,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00448001,VVAYNARXNQ9,VVAYNARXNR7,SB21B,ORG,Intuit,,,,,,2700 Coast Ave,,Mountain View,CA,940431140,,,2023-03-23,29.15,0.00,Accounting Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00448001,VVAYNARY3K6,,,ORG,Angerholzer Broz Consulting,,,,,,499 S Capitol St SW,Ste 422,Washington,DC,200034028,,,2023-03-30,2052.38,0.00,Fundraising Consulting Feed and Reimbursed Expense,,,,,,,,,,,,,,,,,,,,
SB21B,C00448001,VVAYNARY3M4,VVAYNARY3K6,SB21B,ORG,Angerholzer Broz Consulting,,,,,,499 S Capitol St SW,Ste 422,Washington,DC,200034028,,,2023-03-30,1500.00,0.00,Fundraising Fee,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00448001,VVAYNARY3N2,VVAYNARY3K6,SB21B,ORG,Angerholzer Broz Consulting,,,,,,499 S Capitol St SW,Ste 422,Washington,DC,200034028,,,2023-03-30,500.00,0.00,Bookkeeping,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00448001,VVAYNARY3Q8,VVAYNARY3K6,SB21B,ORG,Intuit,,,,,,2700 Coast Ave,,Mountain View,CA,940431140,,,2023-03-30,29.15,0.00,Accounting Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00448001,VVAYNARYX02,,,ORG,Angerholzer Broz Consulting,,,,,,499 S Capitol St SW,Ste 422,Washington,DC,200034028,,,2023-05-04,2029.15,0.00,Fundraising Consulting Feed and Reimbursed Expense,,,,,,,,,,,,,,,,,,,,
SB21B,C00448001,VVAYNARYX10,VVAYNARYX02,SB21B,ORG,Angerholzer Broz Consulting,,,,,,499 S Capitol St SW,Ste 422,Washington,DC,200034028,,,2023-05-04,1500.00,0.00,Fundraising Fee,,,,,,,,,,,,,,,,,,,X,*
