form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00664318,500334508,,,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,P2024,,2023-12-13,1000.00,0.00,Contribution,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,,
SB23,C00664318,500334507,,,CCM,Becca Balint For Vermont,,,,,,PO Box 291,,Burlington,VT,054020291,P2024,,2023-12-13,1000.00,0.00,Contribution,,C00797175,,,BALINT,REBECCA,'BECCA',,,H,VT,00,,,,,,,,
SB23,C00664318,500334506,,,CCM,BOWMAN FOR CONGRESS,,,,,,81 Pondfield Rd,Ste D351,Bronxville,NY,107083818,P2024,,2023-12-13,1000.00,0.00,Contribution,,C00709196,,,BOWMAN,JAMAAL,,,,H,NY,16,,,,,,,,
SB23,C00664318,500334496,,,CCM,CARAVEO FOR CONGRESS,,,,,,PO Box 953,,Eastlake,CO,806140953,P2024,,2023-12-13,2000.00,0.00,Contribution,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,
SB23,C00664318,500334501,,,CCM,Cartwright For Congress,,,,,,PO Box 414,,Scranton,PA,185010414,P2024,,2023-12-13,1000.00,0.00,Contribution,,C00509968,,,CARTWRIGHT,MATTHEW A.,,,,H,PA,08,,,,,,,,
SB23,C00664318,500334502,,,CCM,Cartwright For Congress,,,,,,PO Box 414,,Scranton,PA,185010414,G2024,,2023-12-13,1000.00,0.00,Contribution,,C00509968,,,CARTWRIGHT,MATTHEW A.,,,,H,PA,08,,,,,,,,
SB23,C00664318,500334509,,,CCM,CHRIS PAPPAS FOR CONGRESS,,,,,,PO Box 313,,Manchester,NH,031050313,P2024,,2023-12-13,1000.00,0.00,Contribution,,C00660464,,,PAPPAS,CHRIS,,,,H,NH,01,,,,,,,,
SB23,C00664318,500334492,,,PAC,CONGRESSIONAL PROGRESSIVE CAUCUS PAC,,,,,,PO Box 33079,,Washington,DC,200330079,,,2023-12-06,5000.00,0.00,Contribution,,C00513176,CONGRESSIONAL PROGRESSIVE CAUCUS PAC,,,,,,,,,,,,,,,,,
SB23,C00664318,500334504,,,CCM,CORI BUSH FOR CONGRESS,,,,,,75 N Oaks Plz,,Saint Louis,MO,631212911,P2024,,2023-12-13,1000.00,0.00,Contribution,,C00638767,,,BUSH,CORI,,,,H,MO,01,,,,,,,,
SB23,C00664318,500334513,,,CCM,ELIZABETH PANNILL FLETCHER FOR CONGRESS,,,,,,3262 Westheimer Rd,# 636,Houston,TX,770981002,P2024,,2023-12-13,1000.00,0.00,Contribution,,C00640045,,,FLETCHER,ELIZABETH,,,,H,TX,07,,,,,,,,
SB23,C00664318,500334497,,,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO Box 1172,,Moline,IL,612661172,P2024,,2023-12-13,1000.00,0.00,Contribution,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,
SB23,C00664318,500334498,,,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO Box 1172,,Moline,IL,612661172,G2024,,2023-12-13,1000.00,0.00,Contribution,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,
SB23,C00664318,500331575,,,CCM,FRIENDS OF LUCY MCBATH,,,,,,885 Woodstock Rd,Ste 430 Pmb 528,Roswell,GA,300752211,P2024,,2023-11-13,1000.00,0.00,Contribution,,C00672295,,,MCBATH,LUCIA KAY,,,,H,GA,06,,,,,,,,
SB23,C00664318,500334503,,,CCM,FRIENDS OF LUCY MCBATH,,,,,,885 Woodstock Rd,Ste 430 Pmb 528,Roswell,GA,300752211,P2024,,2023-12-13,1000.00,0.00,Contribution,,C00672295,,,MCBATH,LUCIA KAY,,,,H,GA,06,,,,,,,,
SB23,C00664318,500334510,,,CCM,Greg Casar For Congress,,,,,,PO Box 301923,,Austin,TX,787030033,P2024,,2023-12-13,1000.00,0.00,Contribution,,C00791897,,,CASAR,GREG,,,,H,TX,35,,,,,,,,
SB23,C00664318,500334505,,,CCM,"KUSTER FOR CONGRESS, INC",,,,,,PO Box 1498,,Concord,NH,033021498,P2024,,2023-12-13,1000.00,0.00,Contribution,,C00462861,,,KUSTER,ANN MCLANE,,,,H,NH,02,,,,,,,,
SB23,C00664318,500334672,,,CCM,LATEEFAH FOR CONGRESS,,,,,,1714 Franklin St,Ste Pm 100,Oakland,CA,946123409,P2024,,2023-12-19,1000.00,0.00,Contribution,,C00834291,,,SIMON,LATEEFAH,,,,H,CA,12,,,,,,,,
SB23,C00664318,500334511,,,CCM,LISA BLUNT ROCHESTER FOR SENATE,,,,,,PO Box 9767,,Wilmington,DE,198090767,P2024,,2023-12-13,1000.00,0.00,Contribution,,C00843391,,,BLUNT ROCHESTER,LISA,,,,S,DE,00,,,,,,,,
SB23,C00664318,500334673,,,CCM,MARY PELTOLA FOR ALASKA,,,,,,810 N St,Ste 301,Anchorage,AK,995013271,P2024,,2023-12-13,1000.00,0.00,Contribution,,C00812388,,,PELTOLA,MARY,,,,H,AK,00,,,,,,,,
SB23,C00664318,500334495,,,CCM,Maxwell Alejandro Frost For Congress,,,,,,PO Box 772671,,Orlando,FL,328772671,P2024,,2023-12-13,2000.00,0.00,Contribution,,C00786822,,,FROST,MAXWELL,ALEJANDRO,,,H,FL,10,,,,,,,,
SB23,C00664318,500334494,,,CCM,MCBRIDE FOR DELAWARE INC.,,,,,,PO Box 1904,,Wilmington,DE,198991904,P2024,,2023-12-13,1000.00,0.00,Contribution,,C00843763,,,MCBRIDE,SARAH,ELIZABETH,,,H,DE,00,,,,,,,,
SB23,C00664318,500331574,,,CCM,MICHELLE VALLEJO FOR CONGRESS,,,,,,PO Box 1265,,Mission,TX,785730021,P2024,,2023-11-13,1000.00,0.00,Contribution,,C00797217,,,VALLEJO,MICHELLE,,,,H,TX,15,,,,,,,,
SB23,C00664318,500334512,,,CCM,Mrvan For Congress,,,,,,PO Box 55,,Crown Point,IN,463080055,P2024,,2023-12-13,2000.00,0.00,Contribution,,C00727529,,,MRVAN,FRANK J,,,,H,IN,01,,,,,,,,
SB23,C00664318,500334499,,,CCM,Sharice For Congress,,,,,,13851 W 63Rd St,Num 303,Shawnee,KS,662163800,P2024,,2023-12-13,1000.00,0.00,Contribution,,C00670034,,,DAVIDS,SHARICE,,,,H,KS,03,,,,,,,,
SB23,C00664318,500334500,,,CCM,Sharice For Congress,,,,,,13851 W 63Rd St,Num 303,Shawnee,KS,662163800,G2024,,2023-12-13,1000.00,0.00,Contribution,,C00670034,,,DAVIDS,SHARICE,,,,H,KS,03,,,,,,,,
SB23,C00664318,500334674,,,CCM,Summer Lee For Congress,,,,,,PO Box 82620,,Pittsburgh,PA,152180620,P2024,,2023-12-13,1000.00,0.00,Contribution,,C00791780,,,LEE,SUMMER,,,,H,PA,12,,,,,,,,
SB23,C00664318,500334493,,,CCM,SUOZZI FOR CONGRESS,,,,,,PO Box 669,,Glen Cove,NY,115420669,O2024,Special General,2023-12-11,1000.00,0.00,Contribution,,C00607200,,,SUOZZI,THOMAS,,,,H,NY,03,,,,,,,,
