form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00139451,B871889,,,CCM,Cournoyer for Senate,,,,,,6245 Eagle Ridge Rd,,Bettendorf,IA,52722,P2026,,2023-12-12,1500.00,,P-2026 State Senate 35 IA,011,,,,Cournoyer,Chris,,,,S,IA,35,,,,,,,,
SB29,C00139451,B871891,,,CCM,Dawn Driscoll for State Senate,,,,,,2405 K Ave,,Williamsburg,IA,52361,P2024,,2023-12-12,500.00,,P-2024 State Senate 46 IA,011,,,,Driscoll,Dawn,,,,S,IA,46,,,,,,,,
SB29,C00139451,B871890,,,CCM,Gary Mohr for State House,,,,,,4755 School House Road,,Bettendorf,IA,52722,P2024,,2023-12-12,500.00,,P-2024 State House 93 IA,011,,,,Mohr,Gary,,,,H,IA,93,,,,,,,,
SB29,C00139451,B871892,,,CCM,Friends of Don Harmon,,,,,,6939 W. North Avenue,,Oak Park,IL,60302,P2026,,2023-12-12,2500.00,,P-2026 State Senate 39 IL,011,,,,Harmon,Don,,,,S,IL,39,,,,,,,,
SB29,C00139451,B871882,,,COM,Tate Reeves Inaugural/One Team LA,,,,,,PO Box 399,,Broussard,LA,70518,O2023,Not Applicable,2023-12-12,5000.00,,Non-Fed Political Org-State,011,,,,,,,,,,, ,,,,,,,,
SB29,C00139451,B871884,,,CCM,Committee to Elect Phillip DeVillier,,,,,,P.O. Box 409,,Eunice,LA,70535,P2027,,2023-12-12,1000.00,,P-2027 State House 41 LA,011,,,,DeVillier,Phillip,,,,H,LA,41,,,,,,,,
SB29,C00139451,B871883,,,CCM,Friends of Cameron Henry,,,,,,"1539 Metairie Road, Suite A",,Metairie,LA,70005,P2027,,2023-12-12,1000.00,,P-2027 State Senate 9 LA,011,,,,Henry,Cameron,,,,S,LA,09,,,,,,,,
SB29,C00139451,B871893,,,CCM,The Chuck Owen Campaign,,,,,,2105 Nolan Trace,,Leesville,LA,71446,P2027,,2023-12-12,471.97,,P-2027 State House 30 LA,011,,,,Owen,Charles (Chuck),,,,H,LA,30,,,,,,,,
SB29,C00139451,B871895,,,CCM,Kristin Robbins Volunteer Cmte,,,,,,PO Box 1122,,Maple Grove,MN,55311,O2024,Election Cycle,2023-12-12,1000.00,,O-2024 State House 37A MN,011,,,,Robbins,Kristin,,,,H,MN,37,,,,,,,,
SB29,C00139451,B871886,,,CCM,Carol Alvarado Campaign,,,,,,P.O. Box 230842,,Houston,TX,77223,P2024,,2023-12-12,500.00,,P-2024 State Senate 06 TX,011,,,,Alvarado,Carol,,,,S,TX,06,,,,,,,,
SB29,C00139451,B871885,,,CCM,The Robert Nichols Campaign,,,,,,P.O. Box 2347,,Jacksonville,TX,75766,P2026,,2023-12-12,500.00,,P-2026 State Senate 03 TX,011,,,,Nichols,Robert,,,,S,TX,03,,,,,,,,
SB29,C00139451,B871887,,,CCM,Richard Raymond Campaign,,,,,,P.O. BOX 450349,,Laredo,TX,78045,P2024,,2023-12-12,500.00,,P-2024 State House 42 TX,011,,,,Raymond,Richard,,,,H,TX,42,,,,,,,,
SB29,C00139451,B871888,,,CCM,Cmte to Re-Elect Judith Zaffirini,,,,,,1407 Washington Street,,Laredo,TX,78042,P2026,,2023-12-12,500.00,,P-2026 State Senate 21 TX,011,,,,Zaffirini,Judith,,,,S,TX,21,,,,,,,,
SB29,C00139451,B871897,,,CCM,Born for Assembly,,,,,,P.O. Box 851,,Beaver Dam,WI,53916,O2024,Election Cycle,2023-12-12,1000.00,,O-2024 State House 39 WI,011,,,,LeMahieu,Devin,,,,S,WI,09,,,,,,,,
