form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00341271,85463640,,,CCM,Diana For Congress,,,,,,PO Box 7208,,Kingsport,TN,37664,G2022,,2023-09-06,1000.00,0.00,Direct Contribution,011,C00741090,Diana For Congress,H0TN01118,Harshbarger,Diana,,Rep.,,H,TN,01,,,,,,,,Direct Contribution
SB23,C00341271,85463643,,,CCM,Friends Of Glenn Thompson,,,,,,PO Box 1112,,State College,PA,16804,G2022,,2023-09-06,1000.00,0.00,Direct Contribution,011,C00444620,Friends Of Glenn Thompson,H8PA05071,Thompson,Glenn,,Rep.,,H,PA,05,,,,,,,,Direct Contribution
SB23,C00341271,85463646,,,CCM,Mad4pa Pac,,,,,,795 Glen Rd,,Jenkintown,PA,19046,G2022,,2023-09-06,1000.00,0.00,Direct Contribution,011,C00670844,Mad4pa Pac,H8PA04116,Dean,Madeleine,,,,H,PA,04,,,,,,,,Direct Contribution
SB23,C00341271,86615583,,,PTY,National Republican Senatorial Committee,,,,,,425 Second Street NE,,Washington,DC,20002,,,2023-09-06,10000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00341271,86615584,,,PTY,Democratic Senatorial Campaign Committee,,,,,,"120 Maryland Avenue, NE",,Washington,DC,20002,,,2023-09-06,10000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00341271,86615586,,,PTY,National Republican Congressional Committee,,,,,,320 First Street SE,,Washington,DC,20003,,,2023-09-06,10000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00341271,86615602,,,CCM,Team Hagerty,,,,,,1101 30th Street NW,Suite 125,Washington,DC,20007,P2026,,2023-09-06,1000.00,0.00,,011,C00718627,Team Hagerty,S0TN00169,Hagerty,William,,Sen.,IV,S,TN,,,,,,,,,
SB23,C00341271,86615609,,,CCM,Cartwright For Congress,,,,,,10 East Street SE,,Washington,DC,20003,G2022,,2023-09-06,1000.00,0.00,,011,C00509968,Cartwright For Congress,H2PA17079,Cartwright,Matthew,,Rep.,,H,PA,17,,,,,,,,
SB23,C00341271,87909373,,,CCM,Brian Fitzpatrick For All of Us,,,,,,PO Box 939,,Langhorne,PA,19047,P2026,,2023-09-26,1000.00,0.00,,011,C00607416,Brian Fitzpatrick For All of Us,H6PA08277,Fitzpatrick,Brian,,Rep.,,H,PA,08,,,,,,,,
SB23,C00341271,87909374,,,CCM,Joni PAC,,,,,,1101 30th Street NW,Suite 125,Washington,DC,20007,P2026,,2023-09-22,1000.00,0.00,,011,C00546788,Joni PAC,S4IA00129,Ernst,Joni,,Sen.,,S,IA,,,,,,,,,
SB23,C00341271,87909375,,,CCM,Joni PAC,,,,,,1101 30th Street NW,Suite 125,Washington,DC,20007,P2026,,2023-09-06,1000.00,0.00,,011,C00546788,Joni PAC,S4IA00129,Ernst,Joni,,Sen.,,S,IA,,,,,,,,,
SB23,C00341271,87909376,,,CCM,Chrissy Houlahan For Congress,,,,,,PO Box 222,,Devon,PA,19333,P2026,,2023-09-06,1000.00,0.00,,011,C00637371,Chrissy Houlahan For Congress,H8PA06087,Houlahan,Chrissy,,Rep.,,H,PA,06,,,,,,,,
