form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00296822,B-BU,,,CCM,KAINE FOR VIRGINIA,,,,,,1751 POTOMAC GREENS DRIVE,,ALEXANDRIA,VA,223146233,P2024,,2023-09-08,2000.00,,Contribution ,011,C00495358,KAINE FOR VIRGINIA,S2VA00142,Kaine,Timothy,M,,,S,VA,,,,,,,,,
SB23,C00296822,B-BV,,,CCM,KELLY FOR CONGRESS,,,,,,POST OFFICE BOX 7092,,TUPELO,MS,38802,P2024,,2023-09-08,1000.00,,Contribution ,011,C00573980,KELLY FOR CONGRESS,H6MS01131,KELLY,JOHN TRENT,,,,H,MS,01,,,,,,,,
SB23,C00296822,B-BW,,,CCM,ROSEN FOR NEVADA,,,,,,PO BOX 27195,,LAS VEGAS,NV,89126,P2024,,2023-09-27,1500.00,,Contribution ,011,C00606939,ROSEN FOR NEVADA,S8NV00156,Rosen,Jacky,,,,S,NV,,,,,,,,,
SB23,C00296822,B-BX,,,CCM,FRIENDS OF ROSA DELAURO,,,,,,340 ORANGE STREET,,NEW HAVEN,CT,06511,P2024,,2023-09-27,1500.00,,Contribution ,011,C00238865,FRIENDS OF ROSA DELAURO,H0CT03072,DeLauro,Rosa,L,,,H,CT,03,,,,,,,,
SB23,C00296822,B-BY,,,CCM,DONALD NORCROSS FOR CONGRESS,,,,,,PO BOX 160,,COLLINGSWOOD,NJ,08108,P2024,,2023-09-08,2000.00,,Contribution ,011,C00558320,DONALD NORCROSS FOR CONGRESS,H4NJ01084,NORCROSS,DONALD,W,,,H,NJ,01,,,,,,,,
SB23,C00296822,B-BZ,,,CCM,MRVAN FOR CONGRESS,,,,,,PO BOX 55,,CROWN POINT,IN,46308,P2024,,2023-09-08,1000.00,,Contribution ,011,C00727529,MRVAN FOR CONGRESS,H0IN01150,Mrvan,Frank,J.,,,H,IN,01,,,,,,,,
SB23,C00296822,B-C0,,,CCM,GREG PENCE FOR CONGRESS,,,,,,PO BOX 275,,TAYLORSVILLE,IN,47280,P2024,,2023-09-27,1000.00,,Contribution ,011,C00658401,GREG PENCE FOR CONGRESS,H8IN06129,PENCE,GREGORY,J.,,,H,IN,06,,,,,,,,
SB23,C00296822,B-C1,,,CCM,CASE FOR CONGRESS,,,,,,PO BOX 2941,,HONOLULU,HI,96802,P2024,,2023-09-08,1000.00,,Contribution ,011,C00680918,CASE FOR CONGRESS,H2HI02128,CASE,EDWARD,,,,H,HI,01,,,,,,,,
SB23,C00296822,B-C2,,,CCM,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,,,,,,PO BOX 50084,,FORT WORTH,TX,76105,P2024,,2023-09-08,1000.00,,Contribution ,011,C00506832,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,H2TX33073,Veasey,Marc,Allison,,,H,TX,33,,,,,,,,
SB23,C00296822,B-C3,,,CCM,ADAM SMITH FOR CONGRESS COMMITTEE,,,,,,PO BOX 578,,RENTON,WA,98057,P2024,,2023-09-08,5000.00,,Contribution ,011,C00304709,ADAM SMITH FOR CONGRESS COMMITTEE,H6WA09025,Smith,D. Adam,,,,H,WA,09,,,,,,,,
