form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002972,500016607,,,CCM,Adrian Smith For Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,G2024,,2024-05-09,1000.00,0.00,,011,C00412890,,,SMITH,ADRIAN,,,,H,NE,03,,,,,,,,
SB23,C00002972,500016626,,,CCM,Alma Adams For Congress,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,G2024,,2024-05-16,1000.00,0.00,,011,C00546358,,,ADAMS,ALMA,,,,H,NC,12,,,,,,,,
SB23,C00002972,500016627,,,CCM,Amodei For Nevada,,,,,,107 S West St,Ste 176,Alexandria,VA,223142824,P2024,,2024-05-16,1000.00,0.00,,011,C00496760,,,AMODEI,MARK,,,,H,NV,02,,,,,,,,
SB23,C00002972,500016630,,,CCM,Andy Barr For Congress,,,,,,3410 Alabama Ave,,Alexandria,VA,223051736,P2024,,2024-05-16,1000.00,0.00,,011,C00467571,,,BARR,Andy,,,,H,KY,06,,,,,,,,
SB23,C00002972,500016684,,,CCM,Angus King For Us Senate Compaign,,,,,,200 E Jefferson St,,Falls Church,VA,220463531,P2024,,2024-05-23,1500.00,0.00,,011,C00516047,,,King,Angus,,,,S,DC,00,,,,,,,,
SB23,C00002972,500016597,,,CCM,Barry Moore For Congress,,,,,,561 County Road 623,,Enterprise,AL,363305709,G2024,,2024-05-09,5000.00,0.00,,011,C00720375,,,MOORE,BARRY,,,,H,AL,02,,,,,,,,
SB23,C00002972,500016599,,,CCM,Bilirakis For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,G2024,,2024-05-09,3500.00,0.00,,011,C00408534,,,BILIRAKIS,GUS,,,,H,FL,12,,,,,,,,
SB23,C00002972,500016617,,,CCM,Blake Moore For Congress,,,,,,3213 Duke St,Ste 700,Alexandria,VA,223144533,G2024,,2024-05-09,1000.00,0.00,,011,C00738872,,,MOORE,BLAKE,,,,H,UT,01,,,,,,,,
SB23,C00002972,500016593,,,CCM,Brian Fitzpatrick For Congress,,,,,,PO Box 15239,,Washington,DC,200030239,G2024,,2024-05-02,2500.00,0.00,,011,C00607416,,,Fitzpatrick,Brian,,,,H,DC,01,,,,,,,,
SB23,C00002972,500016632,,,CCM,Caraveo For Congress,,,,,,6129 Long Meadow Rd,,Mclean,VA,221012312,P2024,,2024-05-16,1000.00,0.00,,011,C00787788,,,Caraveo,Yadira,,,,H,CO,08,,,,,,,,
SB23,C00002972,500016682,,,CCM,CAREY FOR CONGRESS,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,G2024,,2024-05-23,1500.00,0.00,,011,C00779603,,,Carey,Mike,,,,H,OH,15,,,,,,,,
SB23,C00002972,500016616,,,CCM,Chip Roy For Congress,,,,,,6705 W Highway 290,Ste 50295,Austin,TX,787358400,G2024,,2024-05-09,1000.00,0.00,,011,C00662767,,,Roy,Chip,,,,H,TX,21,,,,,,,,
SB23,C00002972,500016683,,,CCM,Ciscomani For Congress,,,,,,2308 Mount Vernon Ave,# 337,Alexandria,VA,223011328,G2024,,2024-05-23,1000.00,0.00,,011,C00786194,,,CISCOMANI,JUAN,,,,H,AZ,06,,,,,,,,
SB23,C00002972,500016636,,,CCM,Citizens To Elect Rick Larsen,,,,,,PO Box 326,,Everett,WA,982060326,P2024,,2024-05-16,1000.00,0.00,,011,C00345546,,,LARSEN,RICK,,,,H,WA,02,,,,,,,,
SB23,C00002972,500016691,,,CCM,Cleaver For Congress,,,,,,413 New Jersey Ave SE,,Washington,DC,200034007,P2024,,2024-05-30,1000.00,0.00,,011,C00395848,,,CLEAVER,EMANUEL,,,,H,MO,05,,,,,,,,
SB23,C00002972,500016692,,,CCM,Cleaver For Congress,,,,,,413 New Jersey Ave SE,,Washington,DC,200034007,G2024,,2024-05-30,1500.00,0.00,,011,C00395848,,,CLEAVER,EMANUEL,,,,H,MO,05,,,,,,,,
SB23,C00002972,500016613,,,CCM,Cliff Bentz For Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,G2024,,2024-05-09,1000.00,0.00,,011,C00725465,,,BENTZ,CLIFF,,,,H,OR,02,,,,,,,,
SB23,C00002972,500016634,,,CCM,Cole For Congress,,,,,,12176 Chancery Station Cir,,Reston,VA,201905803,G2024,,2024-05-16,1500.00,0.00,,011,C00379735,,,Cole,Tom,,,,H,OK,04,,,,,,,,
SB23,C00002972,500016604,,,CCM,Committee To Elect Jared Golden,,,,,,PO Box 7108,,Lewiston,ME,042437108,P2024,,2024-05-09,1500.00,0.00,,011,C00653816,,,GOLDEN,JARED,,,,H,ME,02,,,,,,,,
SB23,C00002972,500016618,,,CCM,Dan Newhouse For Congress,,,,,,PO Box 10949,,Yakima,WA,989091949,G2024,,2024-05-09,1000.00,0.00,,011,C00559393,,,NEWHOUSE,DAN,,,,H,DC,04,,,,,,,,
SB23,C00002972,500016642,,,CCM,Dan Newhouse For Congress,,,,,,PO Box 10949,,Yakima,WA,989091949,G2024,,2024-05-16,2000.00,0.00,,011,C00559393,,,NEWHOUSE,DAN,,,,H,DC,04,,,,,,,,
SB23,C00002972,500016600,,,CCM,Daniel Webster For Congress,,,,,,PO Box 1007,,Webster,FL,335971007,P2024,,2024-05-09,2500.00,0.00,,011,C00481911,,,WEBSTER,DANIEL,,,,H,FL,11,,,,,,,,
SB23,C00002972,500016601,,,CCM,Daniel Webster For Congress,,,,,,PO Box 1007,,Webster,FL,335971007,G2024,,2024-05-09,5000.00,0.00,,011,C00481911,,,WEBSTER,DANIEL,,,,H,FL,11,,,,,,,,
SB23,C00002972,500016606,,,CCM,David Rouzer For Congress,,,,,,220 W Windsor Ave,,Alexandria,VA,223011518,G2024,,2024-05-16,1000.00,0.00,,011,C00501643,,,ROUZER,DAVID,,,,H,DC,07,,,,,,,,
SB23,C00002972,500016577,,,CCM,Delbene For Congress,,,,,,499 S Capitol St SW,Ste 420,Washington,DC,200034027,P2024,,2024-05-02,1000.00,0.00,,011,C00459099,,,DELBENE,SUZAN,,,,H,WA,01,,,,,,,,
SB23,C00002972,500016629,,,CCM,Don Bacon For Congress,,,,,,217 3Rd St SE,,Washington,DC,200031904,G2024,,2024-05-16,1500.00,0.00,,011,C00575167,,,Bacon,Don,,,,H,DC,02,,,,,,,,
SB23,C00002972,500016587,,,CCM,Dr. Raul Ruiz For Congress,,,,,,PO Box 15096,,Washington,DC,200030096,G2024,,2024-05-02,1000.00,0.00,,011,C00502575,,,RUIZ,RAUL,,,,H,DC,36,,,,,,,,
SB23,C00002972,500016596,,,CCM,Elect Jim Baird For Congress,,,,,,1275 N Jackson St,,Greencastle,IN,461358929,P2024,,2024-05-02,2000.00,0.00,,011,C00662940,,,BAIRD,JAMES,,,,H,IN,04,,,,,,,,
SB23,C00002972,500016641,,,CCM,Elise Stefanik For Congress,,,,,,220 W Windsor Ave,,Alexandria,VA,223011518,P2024,,2024-05-16,1000.00,0.00,,011,C00547893,,,STEFANIK,ELISE,,,,H,VA,21,,,,,,,,
SB23,C00002972,500016631,,,CCM,Eric Burlison For Congress,,,,,,422 1St St SE,Fl 3,Washington,DC,200035172,P2024,,2024-05-16,1500.00,0.00,,011,C00788414,,,Burlison,Eric,,,,H,MO,07,,,,,,,,
SB23,C00002972,500016689,,,CCM,Eric Sorensen For Illinois,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,G2024,,2024-05-23,2000.00,0.00,,011,C00793935,,,Sorensen,Eric,,,,H,IL,17,,,,,,,,
SB23,C00002972,500016623,,,CCM,Fedorchak For ND,,,,,,PO Box 2422,,Bismarck,ND,585022422,P2024,,2024-05-16,5000.00,0.00,,011,C00869370,,,FEDORCHAK,JULIE,,,,H,ND,00,,,,,,,,
SB23,C00002972,500016594,,,CCM,Finstad For Congress,,,,,,PO Box 923,,New Ulm,MN,560730923,P2024,,2024-05-02,1000.00,0.00,,011,C00807743,,,Finstad,Brad,,,,H,MN,01,,,,,,,,
SB23,C00002972,500016602,,,CCM,Friends Of Lucy McBath Inc.,,,,,,885 Woodstock Rd,Ste Pm 430,Roswell,GA,300752211,P2024,,2024-05-09,1500.00,0.00,,011,C00672295,,,McBath,Lucy,,,,H,GA,06,,,,,,,,
SB23,C00002972,500016578,,,CCM,Friends Of Michael Guest,,,,,,5185 Macarthur Blvd NW,Ste 727,Washington,DC,200163341,G2024,,2024-05-02,1000.00,0.00,,011,C00665752,,,GUEST,MICHAEL,,,,H,MS,03,,,,,,,,
SB23,C00002972,500016688,,,CCM,Gabe Vasquez For Congress,,,,,,200 E Jefferson St,,Falls Church,VA,220463531,P2024,,2024-05-23,1000.00,0.00,,011,C00789404,,,Vasquez,Gabriel,,,,H,NM,02,,,,,,,,
SB23,C00002972,500016611,,,CCM,Garbarino For Congress,,,,,,PO Box 101,,Bayport,NY,117050101,G2024,,2024-05-09,2500.00,0.00,,011,C00729954,,,Garbarino,Andrew,,,,H,NY,02,,,,,,,,
SB23,C00002972,500016564,,,PAC,Greater Tomorrow Pac,,,,,,PO Box 30844,,Bethesda,MD,208240844,O2024,,2024-05-23,5000.00,0.00,Reissue of 1/18/24 check lost in mail.,011,C00526715,Greater Tomorrow Pac,,,,,,,,,,,,,,,,,
SB23,C00002972,500016685,,,CCM,Gwen Moore For Congress,,,,,,PO Box 33079,,Washington,DC,200330079,G2024,,2024-05-23,2500.00,0.00,,011,C00397505,,,MOORE,GWEN,,,,H,WI,04,,,,,,,,
SB23,C00002972,500016635,,,CCM,Huizenga For Congress,,,,,,611 Pennsylvania Ave SE,# 424,Washington,DC,200034303,G2024,,2024-05-16,2000.00,0.00,,011,C00459297,,,HUIZENGA,BILL,,,,H,MI,02,,,,,,,,
SB23,C00002972,500016584,,,CCM,Iowans For Zach Nunn,,,,,,2817 N Jefferson St,,Arlington,VA,222071463,G2024,,2024-05-02,4000.00,0.00,,011,C00784389,,,Nunn,Zach,,,,H,IA,03,,,,,,,,
SB23,C00002972,500016615,,,CCM,Jake Ellzey For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,G2024,,2024-05-09,1500.00,0.00,,011,C00770438,,,Ellzey,Jake,Sr,,,H,TX,06,,,,,,,,
SB23,C00002972,500016586,,,CCM,Jamie Raskin For Congress,,,,,,114 Lexington Dr,,Silver Spring,MD,209012531,G2024,,2024-05-02,1000.00,0.00,,011,C00575126,,,Raskin,Jamie,,,,H,MD,08,,,,,,,,
SB23,C00002972,500016619,,,CCM,"John James For Congress, Inc.",,,,,,PO Box 628,,Saint Clair Shores,MI,480800628,P2024,,2024-05-09,1500.00,0.00,,011,C00803502,,,James,John,,,,H,MI,10,,,,,,,,
SB23,C00002972,500016591,,,CCM,John Larson For Congress,,,,,,413 New Jersey Ave SE,,Washington,DC,200034007,P2024,,2024-05-02,1000.00,0.00,,011,C00330142,,,LARSON,JOHN,,,,H,DC,01,,,,,,,,
SB23,C00002972,500016579,,,CCM,Kevin Hern For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,G2024,,2024-05-02,1000.00,0.00,,011,C00636092,,,HERN,KEVIN,,,,H,OK,01,,,,,,,,
SB23,C00002972,500016622,,,CCM,Kiggans For Congress,,,,,,220 W Windsor Ave,,Alexandria,VA,223011518,P2024,,2024-05-09,1000.00,0.00,,011,C00776120,,,Kiggans,Jennifer,,,,H,VA,02,,,,,,,,
SB23,C00002972,500016612,,,CCM,Lucas For Congress Committee,,,,,,PO Box 1726,,Oklahoma City,OK,731011726,G2024,,2024-05-09,1000.00,0.00,,011,C00287912,,,LUCAS,FRANK,,,,H,OK,03,,,,,,,,
SB23,C00002972,500016694,,,CCM,Lucas For Congress Committee,,,,,,PO Box 1726,,Oklahoma City,OK,731011726,G2024,,2024-05-10,1000.00,0.00,,011,C00287912,,,LUCAS,FRANK,,,,H,OK,03,,,,,,,X,*
SB23,C00002972,500016638,,,CCM,Mann For Congress,,,,,,3410 Alabama Ave,,Alexandria,VA,223051736,P2024,,2024-05-16,1000.00,0.00,,011,C00460659,,,Mann,Tracey,ROBERT,,,H,KS,01,,,,,,,,
SB23,C00002972,500016585,,,CCM,Mark Pocan For Congress,,,,,,499 S Capitol St SW,Ste 420,Washington,DC,200034027,P2024,,2024-05-02,1000.00,0.00,,011,C00502179,,,POCAN,MARK,,,,H,DC,02,,,,,,,,
