form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00004036,500020467,,,CCM,A WHOLE LOT OF PEOPLE FOR GRIJALVA CONGRESSIONAL C,,,,,,PO Box 1242,,Tucson,AZ,857021242,G2024,,2024-11-01,5000.00,0.00,Contribution,,C00374058,,,Grijalva,Raul,,,,H,AZ,03,,,,,,,,
SB23,C00004036,500020623,,,CCM,ADAM FOR COLORADO,,,,,,PO Box 371,,Woody Creek,CO,816560371,G2024,,2024-11-04,5000.00,0.00,Contribution,,C00805275,,,FRISCH,ADAM,,,,H,CO,03,,,,,,,,
SB23,C00004036,500020492,,,CCM,ADRIANO ESPAILLAT FOR CONGRESS,,,,,,210 Sherman Ave,Ste A,New York,NY,100343350,G2024,,2024-11-04,5000.00,0.00,Contribution,,C00701953,,,ESPAILLAT,ADRIANO,,,,H,NY,13,,,,,,,,
SB23,C00004036,500020491,,,CCM,ALEXANDRIA OCASIO-CORTEZ FOR CONGRESS,,,,,,PO Box 680080,,Corona,NY,113680080,G2024,,2024-11-04,5000.00,0.00,Contribution,,C00639591,,,OCASIO-CORTEZ,ALEXANDRIA,,,,H,NY,14,,,,,,,,
SB23,C00004036,500020512,,,CCM,ALMA ADAMS FOR CONGRESS,,,,,,PO Box 20622,,Greensboro,NC,274200622,G2024,,2024-11-05,5000.00,0.00,Contribution,,C00546358,,,ADAMS,ALMA,SHEALEY,,,H,NC,12,,,,,,,,
SB23,C00004036,500020513,,,CCM,Andre Carson for Congress,,,,,,PO Box 1863,,Indianapolis,IN,462061863,G2024,,2024-11-05,2500.00,0.00,Contribution,,C00442921,,,Carson,Andre,,,,H,IN,07,,,,,,,,
SB23,C00004036,500020486,,,CCM,ANGUS KING FOR US SENATE CAMPAIGN,,,,,,114 Maine St,Ste 1A,Brunswick,ME,040112029,G2024,,2024-11-04,5000.00,0.00,Contribution,,C00516047,,,KING,ANGUS STANLEY,,,,S,ME,,,,,,,,,
SB23,C00004036,500020503,,,CCM,BARRAGAN FOR CONGRESS,,,,,,1840 S Gaffey St,# 421,San Pedro,CA,907315324,G2024,,2024-10-31,5000.00,0.00,Contribution,,C00577353,,,BARRAGAN,NANETTE,,,,H,CA,44,,,,,,,,
SB23,C00004036,500020626,,,CCM,BECCA BALINT FOR VERMONT,,,,,,PO Box 291,,Burlington,VT,054020291,G2024,,2024-11-05,2500.00,0.00,Contribution,,C00797175,,,BALINT,REBECCA,BECCA,,,H,VT,00,,,,,,,,
SB23,C00004036,500020416,,,CCM,BILL FOSTER FOR CONGRESS COMMITTEE,,,,,,PO Box 9104,,Aurora,IL,605989104,G2024,,2024-10-29,2500.00,0.00,Contribution,,C00435099,,,FOSTER,WILLIAM,,,,H,IL,11,,,,,,,,
SB23,C00004036,500020574,,,PAC,BLACK MEN VOTE PAC,,,,,,6301 Chaucer Ln,,Alexandria,VA,223043537,,,2024-10-22,75000.00,0.00,Contribution,,C00528950,BLACK MEN VOTE PAC,,,,,,,,,,,,,,,,,
SB23,C00004036,500020609,,,PAC,BLUE MAJORITY PAC,,,,,,PO Box 327,,Madison,WI,537010327,,,2024-10-31,5000.00,0.00,Contribution,,C00529693,BLUE MAJORITY PAC,,,,,,,,,,,,,,,,,
SB23,C00004036,500020461,,,CCM,CASTEN FOR CONGRESS,,,,,,928 Warren Ave,,Downers Grove,IL,605153631,G2024,,2024-11-01,5000.00,0.00,Contribution,,C00648493,,,CASTEN,SEAN,,,,H,IL,06,,,,,,,,
SB23,C00004036,500020465,,,CCM,CASTRO FOR CONGRESS,,,,,,PO Box 544,,San Antonio,TX,782920544,G2024,,2024-11-01,2500.00,0.00,Contribution,,C00497933,,,CASTRO,JOAQUIN,,,,H,TX,20,,,,,,,,
SB23,C00004036,500020504,,,CCM,CITIZENS FOR WATERS,,,,,,249 E Ocean Blvd,Ste 685,Long Beach,CA,908028832,G2024,,2024-10-31,3000.00,0.00,Contribution,,C00167585,,,WATERS,MAXINE,,,,H,CA,43,,,,,,,,
SB23,C00004036,500020505,,,CCM,CITIZENS FOR WATERS,,,,,,249 E Ocean Blvd,Ste 685,Long Beach,CA,908028832,G2024,,2024-11-05,2000.00,0.00,Contribution,,C00167585,,,WATERS,MAXINE,,,,H,CA,43,,,,,,,,
SB23,C00004036,500020300,,,CCM,CLARKE FOR CONGRESS,,,,,,111 -36 200TH St,,Hollis,NY,11412,G2024,,2024-10-23,5000.00,0.00,Contribution,,C00415331,,,Clarke,Yvette,,,,H,NY,09,,,,,,,,
SB23,C00004036,500020591,,,CCM,COLIN ALLRED FOR SENATE,,,,,,PO Box 601631,,Dallas,TX,753601631,G2024,,2024-10-30,5000.00,0.00,Contribution,,C00839597,,,ALLRED,COLIN,,,,S,TX,,,,,,,,,
SB23,C00004036,500020521,,,CCM,Committee to Elect Jared Golden,,,,,,PO Box 7108,,Lewiston,ME,042437108,G2024,,2024-11-05,2500.00,0.00,Contribution,,C00653816,,,GOLDEN,JARED,,,,H,ME,02,,,,,,,,
SB23,C00004036,500020499,,,CCM,COMMITTEE TO RE-ELECT HENRY HANK JOHNSON,,,,,,4153 Flat Shoals Pkwy,Ste 322,Decatur,GA,300344106,G2024,,2024-10-31,5000.00,0.00,Contribution,,C00418293,,,JOHNSON,HENRY C 'HANK',,,,H,GA,04,,,,,,,,
SB23,C00004036,500020493,,,CCM,COMMITTEE TO RE-ELECT NYDIA M. VELAZQUEZ TO CONGRESS,,,,,,315 Inspiration Ln,,Gaithersburg,MD,208785808,G2024,,2024-11-04,5000.00,0.00,Contribution,,C00271312,,,Velazquez,Nydia,,,,H,NY,07,,,,,,,,
SB23,C00004036,500020606,,,PAC,COMMUNITY CHANGE VOTERS,,,,,,1536 U St NW,,Washington,DC,200093912,,,2024-10-31,100000.00,0.00,Contribution,,C00612820,COMMUNITY CHANGE VOTERS,,,,,,,,,,,,,,,,,
SB23,C00004036,500020624,,,CCM,DAN GOLDMAN FOR NEW YORK,,,,,,PO Box 3306,,New York,NY,100083306,G2024,,2024-11-05,2500.00,0.00,Contribution,,C00816660,,,GOLDMAN,DANIEL,,,,H,NY,10,,,,,,,,
SB23,C00004036,500020482,,,CCM,DAVID SCOTT FOR CONGRESS,,,,,,PO Box 960821,,Riverdale,GA,302960821,G2024,,2024-11-04,5000.00,0.00,Contribution,,C00369801,,,SCOTT,DAVID,,,,H,GA,13,,,,,,,,
SB23,C00004036,500020468,,,CCM,DAVIS FOR CONGRESS/FRIENDS OF DAVIS,,,,,,5956 W Race Ave,,Chicago,IL,606441462,G2024,,2024-11-01,5000.00,0.00,Contribution,,C00172619,,,Davis,Danny,,,,H,IL,07,,,,,,,,
SB23,C00004036,500020423,,,CCM,DEBBIE DINGELL FOR CONGRESS,,,,,,PO Box 746,,Dearborn,MI,481210746,G2024,,2024-10-30,5000.00,0.00,Contribution,,C00558213,,,DINGELL,DEBBIE,,,,H,MI,12,,,,,,,,
SB23,C00004036,500020535,,,CCM,DELBENE FOR CONGRESS,,,,,,PO Box 487,,Bothell,WA,980410487,G2024,,2024-11-05,5000.00,0.00,Contribution,,C00459099,,,Delbene,Suzan,K,,,H,WA,01,,,,,,,,
SB23,C00004036,500020424,,,CCM,DR KIM SCHRIER FOR CONGRESS,,,,,,3020 Issaquah Pine Lake Rd SE,# 331,Sammamish,WA,980757253,G2024,,2024-10-30,5000.00,0.00,Contribution,,C00652628,,,SCHRIER,KIM,,Dr.,,H,WA,08,,,,,,,,
SB23,C00004036,500020614,,,CCM,ELISSA SLOTKIN FOR MICHIGAN,,,,,,PO Box 4145,,East Lansing,MI,488264145,G2024,,2024-10-31,5000.00,0.00,Contribution,,C00834218,,,SLOTKIN,ELISSA,,,,S,MI,,,,,,,,,
SB23,C00004036,500020484,,,CCM,ELIZABETH PANNILL FLETCHER FOR CONGRESS,,,,,,3262 Westheimer Rd,# 636,Houston,TX,770981002,G2024,,2024-11-04,5000.00,0.00,Contribution,,C00640045,,,FLETCHER,ELIZABETH,,,,H,TX,07,,,,,,,,
SB23,C00004036,500020599,,,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO Box 1172,,Moline,IL,612661172,G2024,,2024-10-30,5000.00,0.00,Contribution,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,
SB23,C00004036,500020566,,,PAC,FF PAC,,,,,,611 Pennsylvania Ave SE,Num 143,Washington,DC,200034303,,,2024-10-17,2500000.00,0.00,Contribution,,C00669259,FF PAC,,,,,,,,,,,,,,,,,
SB23,C00004036,500020625,,,CCM,FOUSHEE FOR CONGRESS,,,,,,PO Box 16446,,Chapel Hill,NC,275166446,G2024,,2024-11-05,5000.00,0.00,Contribution,,C00794727,,,FOUSHEE,VALERIE,,,,H,NC,04,,,,,,,,
SB23,C00004036,500020498,,,CCM,FRIENDS FOR GREGORY MEEKS,,,,,,15301 Jamaica Ave,Ste 535,Jamaica,NY,114323921,G2024,,2024-10-31,5000.00,0.00,Contribution,,C00430991,,,Meeks,Gregory,W.,,,H,NY,05,,,,,,,,
SB23,C00004036,500020415,,,CCM,FRIENDS OF CHRIS MURPHY,,,,,,PO Box 127,,Cheshire,CT,064100127,G2024,,2024-10-29,5000.00,0.00,Contribution,,C00492645,,,MURPHY,CHRISTOPHER S,,,,S,CT,,,,,,,,,
