form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00099234,69616424,,,COM,Friends of Monica Wallace,,,,,,P.O. Box 1765,,Cheektowaga,NY,14225,,,2024-07-01,500.00,0.00,"Monica Wallace, STATE HOUSE 143rd NY",011,,,,Wallace,Monica,,,,,,,,,,,,,,"Monica Wallace, STATE HOUSE 143rd NY"
SB29,C00099234,69616425,,,PTY,DEMOCRATS FOR THE ILLINOIS HOUSE,,,,,,10055 W ROOSEVELT RD STE A,,WESTCHESTER,IL,60154,,,2024-07-01,2500.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB29,C00099234,69616426,,,COM,Friends of Mike Kelly,,,,,,4200 W. Lawrence Ave.,,Chicago,IL,60630,,,2024-07-01,250.00,0.00,"Mike Kelly, STATE HOUSE 15th IL",011,,,,Kelly,Mike,,,,,,,,,,,,,,"Mike Kelly, STATE HOUSE 15th IL"
SB29,C00099234,69616427,,,COM,Friends of Greg Johnson,,,,,,217 32nd Avenue,,East Moline,IL,61244,,,2024-07-01,250.00,0.00,"Greg Johnson, STATE HOUSE 72nd IL",011,,,,Johnson,Greg,,,,,,,,,,,,,,"Greg Johnson, STATE HOUSE 72nd IL"
SB29,C00099234,69620221,,,ORG,BLET Arkansas PAC Fund,,,,,,1400 Iola Lane,,Hensley,AR,72065,,,2024-07-08,480.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB29,C00099234,69620222,,,COM,BLET Missouri PAC,,,,,,c/o Brian Young,PO Box 454,Fulton,MO,65251,,,2024-07-08,1156.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB29,C00099234,69740322,,,COM,Zamora for NM State,,,,,,116 Rosa Blvd.,,Clovis,NM,88101,,,2024-07-12,500.00,0.00,"Martin Zamora, STATE HOUSE 63rd NM",011,,,,Zamora,Martin,,,,,,,,,,,,,,"Martin Zamora, STATE HOUSE 63rd NM"
SB29,C00099234,69740324,,,COM,The Committee to Elect Pat Woods,,,,,,1400 Pile Street,,Clovis,NM,88101,,,2024-07-12,500.00,0.00,"Pat Woods, STATE SENATE 7th NM",011,,,,Woods,Pat,,,,,,,,,,,,,,"Pat Woods, STATE SENATE 7th NM"
SB29,C00099234,69740325,,,COM,People for Pope,,,,,,P.O. Box 65692,,Albuquerque,NM,87120,,,2024-07-12,1000.00,0.00,"Harold Pope, STATE SENATE 23rd NM",011,,,,Pope,Harold,,,Jr.,,,,,,,,,,,"Harold Pope, STATE SENATE 23rd NM"
SB29,C00099234,69740343,,,COM,Dr. Laura Andreson for House District 63,,,,,,P.O. Box 682844,,Franklin,TN,37068,,,2024-07-15,500.00,0.00,"Laura Andreson, STATE HOUSE 63rd TN",011,,,,Andreson,Laura,,,,,,,,,,,,,,"Laura Andreson, STATE HOUSE 63rd TN"
