form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00099234,69616429,,,CCM,Elfreth For Maryland,,,,,,PO Box 5935,,Annapolis,MD,21403,G2024,,2024-07-01,5000.00,0.00,,011,C00855353,Elfreth For Maryland,H4MD03156,Elfreth,Sarah,,Sen.,,H,MD,03,,,,,,,,
SB23,C00099234,69740319,,,CCM,John Mannion for New York,,,,,,P.O. Box 11131,,Syracuse,NY,13218,G2024,,2024-07-12,5000.00,0.00,,011,,,,Mannion,John,,,,H,NY,22,,,,,,,,
SB23,C00099234,69740321,,,CCM,Schakowsky For Congress,,,,,,P.O. Box 5130,,Evanston,IL,60204,G2024,,2024-07-12,2500.00,0.00,,011,C00327023,Schakowsky For Congress,H8IL09067,Schakowsky,Janice,,Ms.,,H,IL,09,,,,,,,,
SB23,C00099234,69740328,,,CCM,John Avlon for Congress,,,,,,P.O. Box 1200,,Sag Harbor,NY,11963,G2024,,2024-07-15,2500.00,0.00,,011,,,,Avlon,John,,,,H,NY,01,,,,,,,,
SB23,C00099234,69740329,,,CCM,Melanie For New Mexico,,,,,,PO Box 51493,,Albuquerque,NM,87181,G2024,,2024-07-15,2500.00,0.00,,011,C00765099,Melanie For New Mexico,H2NM01144,Stansbury,Melanie,,,,H,NM,01,,,,,,,,
SB23,C00099234,69740330,,,CCM,Teresa for All,,,,,,PO Box 2675,,Santa Fe,NM,87504,G2024,,2024-07-15,2500.00,0.00,,011,,,,Leger Fernandez,Teresa,,,,H,NM,00,,,,,,,,
SB23,C00099234,69740331,,,CCM,Gabe Vasquez for Congress,,,,,,Drawer L,,Mesilla,NM,88406,G2024,,2024-07-15,2500.00,0.00,,011,,,,Vasquez,Gabe,,,,H,NM,02,,,,,,,,
SB23,C00099234,69740359,,,CCM,Colin Van Ostern for Congress,,,,,,P.O. Box 4087,,Concord,NH,03302,P2024,,2024-07-16,2500.00,0.00,,011,,,,Van Ostern,Colin,,,,H,NH,02,,,,,,,,
SB23,C00099234,69773201,,,CCM,Michelle Vallejo for Congress,,,,,,P.O. Box 1265,,Mission,TX,78573,G2024,,2024-07-19,2500.00,0.00,,011,C00797217,Michelle Vallejo for Congress,,Vallejo,Michelle,,,,H,,15,,,,,,,,
SB23,C00099234,69773221,,,CCM,Baccam for Iowa,,,,,,P.O. Box 930,,Des Moines,IA,50304,G2024,,2024-07-19,2500.00,0.00,,011,C00856021,Baccam for Iowa,,Baccam,Lannon,,,,H,IA,03,,,,,,,,
SB23,C00099234,69773228,,,CCM,FRIENDS OF JIM CLYBURN,,,,,,PO Box 12567,,Columbia,SC,29211,G2024,,2024-07-19,5000.00,0.00,,011,C00255562,FRIENDS OF JIM CLYBURN,H2SC02042,Clyburn,James,E.,Rep.,,H,SC,06,,,,,,,,
SB23,C00099234,69773233,,,CCM,KATRINA SHANKLAND FOR CONGRESS,,,,,,PO BoX 25,,STEVENS POINT,WI,54481,P2024,,2024-07-19,2500.00,0.00,,011,C00852210,KATRINA SHANKLAND FOR CONGRESS,,SHANKLAND,KATRINA,,,,H,WI,03,,,,,,,,
