form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00578609,500486340,,,CCM,Friends of Sherrod Brown,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2023-08-31,89500.00,0.00,Transfer,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB22,C00578609,500486341,,,CCM,Friends of Sherrod Brown,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2023-08-31,89500.00,0.00,Transfer,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB22,C00578609,500486352,,,CCM,Friends of Sherrod Brown,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2023-12-31,305869.00,0.00,Transfer,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB22,C00578609,500486482,,,PTY,Ohio Democratic Party,,,,,,340 E Fulton St,,Columbus,OH,432155418,,,2023-09-22,47000.00,0.00,Transfer,,C00016899,,,,,,,,,,,,,,,,,,
SB22,C00578609,500486492,,,PTY,Ohio Democratic Party,,,,,,340 E Fulton St,,Columbus,OH,432155418,,,2023-10-23,5000.00,0.00,Transfer,,C00016899,,,,,,,,,,,,,,,,,,
SB22,C00578609,500486353,,,CCM,Friends of Sherrod Brown,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2023-12-31,271243.00,0.00,Transfer,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB22,C00578609,500486344,,,CCM,Friends of Sherrod Brown,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2023-09-30,199950.00,0.00,Transfer,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB22,C00578609,500486345,,,CCM,Friends of Sherrod Brown,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2023-09-30,299925.00,0.00,Transfer,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB22,C00578609,500486336,,,CCM,Friends of Sherrod Brown,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2023-07-31,36580.00,0.00,Transfer,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB22,C00578609,500486337,,,CCM,Friends of Sherrod Brown,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2023-07-31,81420.00,0.00,Transfer,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB22,C00578609,500486348,,,CCM,Friends of Sherrod Brown,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2023-10-31,107800.00,0.00,Transfer,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB22,C00578609,500486678,,,PAC,America Works Federal PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2023-12-31,37500.00,0.00,Transfer,,C00331694,,,,,,,,,,,,,,,,,,
SB22,C00578609,500486349,,,CCM,Friends of Sherrod Brown,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2023-10-31,88200.00,0.00,Transfer,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
