form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00284885,21298150,,,COM,Josh Green for Hawaii,,,,,,PO Box 88,,Honolulu,HI,96810,,,2024-10-30,500.00,0.00,"Joshua Green, GOVERNOR  HI",011,,,,Green,Joshua,B.,Gov.,,,,,,,,,,,,"Joshua Green, GOVERNOR  HI"
SB29,C00284885,21298151,,,COM,Friends of David Moon,,,,,,125 Geneva Ave,,Silver Spring,MD,20910,,,2024-10-30,500.00,0.00,"David Moon, STATE HOUSE 20th MD",011,,,,Moon,David,Hyon,Del.,,,,,,,,,,,,"David Moon, STATE HOUSE 20th MD"
SB29,C00284885,21298152,,,COM,Citizens for Sandy Bartlett,,,,,,PO Box 336,,Laurel,MD,20725,,,2024-10-30,500.00,0.00,"Sandy Bartlett, STATE HOUSE 32nd MD",011,,,,Bartlett,Sandy,,Del.,,,,,,,,,,,,"Sandy Bartlett, STATE HOUSE 32nd MD"
SB29,C00284885,21298287,,,PTY,Maryland House Democratic Caucus Committee,,,,,,"711 W. 40th Street, Ste. 330",,Baltimore,MD,21211,,,2024-10-30,4000.00,0.00,Direct Contribution,011,,,,,,,,,,,,,,,,,,,Direct Contribution
SB29,C00284885,21298295,,,PTY,House Democratic Campaign Committee (HDCC,,,,,,PO Box 9100,,Seattle,WA,98109,,,2024-10-31,1200.00,0.00,Direct Contribution,011,,,,,,,,,,,,,,,,,,,Direct Contribution
SB29,C00284885,21298296,,,PTY,Washington Senate Democratic Campaign (WSDC),,,,,,5628 Airport Way S Ste 108,,Seattle,WA,98108,,,2024-10-31,1200.00,0.00,Direct Contribution,011,,,,,,,,,,,,,,,,,,,Direct Contribution
SB29,C00284885,21298297,,,COM,Friends of Marcus Riccelli,,,,,,PO Box 4513,,Spokane,WA,99220,,,2024-10-31,1200.00,0.00,"Marcus Riccelli, STATE HOUSE 3rd WA",011,,,,Riccelli,Marcus,,Rep.,,,,,,,,,,,,"Marcus Riccelli, STATE HOUSE 3rd WA"
SB29,C00284885,21298298,,,COM,Annette Cleveland for State Senate,,,,,,6400 NE Highway 99 #G340,,Vancouver,WA,98665,,,2024-10-31,1200.00,0.00,"Annette Cleveland, STATE SENATE 49th WA",011,,,,Cleveland,Annette,,WA Sen.,,,,,,,,,,,,"Annette Cleveland, STATE SENATE 49th WA"
SB29,C00284885,21298299,,,COM,Friends to Elect Kristine Reeves,,,,,,PO Box 26332,,Federal Way,WA,98093,,,2024-10-31,1200.00,0.00,"Kristine Reeves, STATE HOUSE 30th WA",011,,,,Reeves,Kristine,,Rep.,,,,,,,,,,,,"Kristine Reeves, STATE HOUSE 30th WA"
SB29,C00284885,21298301,,,COM,Hackney For The 11th,,,,,,PO Box 12066,,Seattle,WA,98102,,,2024-10-31,1200.00,0.00,"David Hackney, STATE HOUSE 11th WA",011,,,,Hackney,David,,Rep.,,,,,,,,,,,,"David Hackney, STATE HOUSE 11th WA"
SB29,C00284885,21298302,,,COM,Friends of April Berg,,,,,,PO Box 14893,,Mill Creek,WA,98082,,,2024-10-31,1200.00,0.00,"April Berg, STATE HOUSE 44th WA",011,,,,Berg,April,,WA Rep.,,,,,,,,,,,,"April Berg, STATE HOUSE 44th WA"
SB29,C00284885,21430545,,,COM,Friends of Larry Springer,,,,,,10536 NE 122nd Street,,Kirkland,WA,98034,,,2024-10-31,1200.00,0.00,"Larry Springer, STATE HOUSE 45th WA",011,,,,Springer,Larry,S.,Rep.,,,,,,,,,,,,"Larry Springer, STATE HOUSE 45th WA"
SB29,C00284885,21431411,,,COM,Amy Walen for State House,,,,,,"6408 103rd Ave, NE",,Kirkland,WA,98033,,,2024-10-31,1200.00,0.00,"Amy Walen, STATE HOUSE 48th WA",011,,,,Walen,Amy,,Rep.,,,,,,,,,,,,"Amy Walen, STATE HOUSE 48th WA"
SB29,C00284885,21434002,,,COM,Friends of Dan Bronoske,,,,,,PO Box 39408,,Lakewood,WA,98496,,,2024-10-31,1200.00,0.00,"Dan Bronoske, STATE HOUSE 28th WA",011,,,,Bronoske,Dan,,Rep.,,,,,,,,,,,,"Dan Bronoske, STATE HOUSE 28th WA"
SB29,C00284885,21441968,,,PTY,House Republican Organizational Committee (HROC),,,,,,PO Box 7222,,Olympia,WA,98507,,,2024-10-31,1200.00,0.00,Direct Contribution,011,,,,,,,,,,,,,,,,,,,Direct Contribution
SB29,C00284885,21444179,,,PTY,Senate Republican Campaign Committee (SRCC),,,,,,PO Box 11025,,Olympia,WA,98508,,,2024-10-31,1200.00,0.00,Direct Contribution,011,,,,,,,,,,,,,,,,,,,Direct Contribution
SB29,C00284885,21445479,,,COM,Friends of Ron Muzzall,,,,,,316 SE Pioneer Way # 116,,Oak Harbor,WA,98277,,,2024-10-31,1200.00,0.00,"Ron Muzzall, STATE SENATE 10th WA",011,,,,Muzzall,Ron,,Sen.,,,,,,,,,,,,"Ron Muzzall, STATE SENATE 10th WA"
