form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00427435,SB29.17288,,,ORG,DICKINSON WRIGHT PLLC,,,,,,"1825 EYE STREET, N.W.",SUITE 900,WASHINGTON,DC,20006,,,2023-08-31,661.83,,NON-CONTRIBUTION: IN-KIND: LEGAL CONSULTING [SB23.17287],,,,,,,,,,,,,,,,,,,X,
SB29,C00427435,SB29.17285,,,ORG,DICKINSON WRIGHT PLLC,,,,,,"1825 EYE STREET, N.W.",SUITE 900,WASHINGTON,DC,20006,,,2023-12-14,1750.00,,NON-CONTRIBUTION: LEGAL CONSULTING,,,,,,,,,,,,,,,,,,,,
SB29,C00427435,SB29.17314,,,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,STE 401,BEVERLY,MA,01915,,,2023-10-23,2000.00,,NON-CONTRIBUTION: COMPLIANCE CONSULTING,,,,,,,,,,,,,,,,,,,,
SB29,C00427435,SB29.17315,,,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,STE 401,BEVERLY,MA,01915,,,2023-10-23,2171.47,,NON-CONTRIBUTION: COMPLIANCE CONSULTING,,,,,,,,,,,,,,,,,,,,
SB29,C00427435,SB29.17327,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-13,4.93,,NON-CONTRIBUTION: MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB29,C00427435,SB29.17354,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-27,12.32,,NON-CONTRIBUTION: MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB29,C00427435,SB29.17353,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-14,4.93,,NON-CONTRIBUTION: MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB29,C00427435,SB29.17352,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-17,4.93,,NON-CONTRIBUTION: MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB29,C00427435,SB29.17370,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-25,9.86,,NON-CONTRIBUTION: MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB29,C00427435,SB29.17369,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-28,2.46,,NON-CONTRIBUTION: MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB29,C00427435,SB29.17384,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-14,34.48,,NON-CONTRIBUTION: MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB29,C00427435,SB29.17383,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-19,4.93,,NON-CONTRIBUTION: MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB29,C00427435,SB29.17477,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-11-14,4.93,,NON-CONTRIBUTION: MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
