form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00825885,SE.4282,,,ORG,HILTON MULTIMEDIA,,,,,,309 FORD DR,,SUFFOLK,VA,23435,G2024,,2024-09-01,3880.00,2024-08-30,3880.00,Digital Advertising,,C00825885,O,S6MT00162,TESTER,R. JON,,,,S,,MT,MARSTON,CHRIS,,,,2024-10-04,
SE,C00825885,SE.4285,,,ORG,HILTON MULTIMEDIA,,,,,,309 FORD DR,,SUFFOLK,VA,23435,G2024,,2024-09-01,3660.00,2024-08-30,3660.00,Digital Advertising,,C00825885,O,S4AZ00139,GALLEGO,RUBEN,,,,S,,AZ,MARSTON,CHRIS,,,,2024-10-04,
SE,C00825885,SE.4289,,,ORG,HILTON MULTIMEDIA,,,,,,309 FORD DR,,SUFFOLK,VA,23435,G2024,,2024-09-06,1480.00,2024-09-05,1480.00,Digital Advertising (Also Opposes Lee),,C00825885,S,H4NV03167,JOHNSON,DREW,,,,H,03,NV,MARSTON,CHRIS,,,,2024-10-04,
SE,C00825885,SE.4291,,,ORG,HILTON MULTIMEDIA,,,,,,309 FORD DR,,SUFFOLK,VA,23435,G2024,,2024-09-06,1480.00,2024-09-05,1480.00,Digital Advertising (also Opposes Horsford),,C00825885,S,H2NV00043,LEE,JOHN JAY,,,,H,04,NV,MARSTON,CHRIS,,,,2024-10-04,
SE,C00825885,SE.4293,,,ORG,HILTON MULTIMEDIA,,,,,,309 FORD DR,,SUFFOLK,VA,23435,G2024,,2024-09-06,1480.00,2024-09-05,1480.00,Digital Advertising,,C00825885,S,H4AZ06045,SCHWEIKERT,DAVID S.,,,,H,01,AZ,MARSTON,CHRIS,,,,2024-10-04,
SE,C00825885,SE.4295,,,ORG,HILTON MULTIMEDIA,,,,,,309 FORD DR,,SUFFOLK,VA,23435,G2024,,2024-09-06,1480.00,2024-09-05,1480.00,Digital Advertising,,C00825885,S,H2AZ02360,CISCOMANI,JUAN,,,,H,06,AZ,MARSTON,CHRIS,,,,2024-10-04,
SE,C00825885,SE.4297,,,ORG,HILTON MULTIMEDIA,,,,,,309 FORD DR,,SUFFOLK,VA,23435,G2024,,2024-09-21,11500.00,2024-09-20,11500.00,OTT and Social Video Adveertising,,C00825885,O,H2NC02287,DAVIS,DON,,,,H,01,NC,MARSTON,CHRIS,,,,2024-10-04,
SE,C00825885,SE.4299,,,ORG,HILTON MULTIMEDIA,,,,,,309 FORD DR,,SUFFOLK,VA,23435,G2024,,2024-09-21,11500.00,2024-09-20,11500.00,OTT and Social Video Adveertising,,C00825885,O,H4VA07234,VINDMAN,YEVGENY 'EUGENE',,,,H,07,VA,MARSTON,CHRIS,,,,2024-10-04,
SE,C00825885,SE.4306,,,ORG,HILTON MULTIMEDIA,,,,,,309 FORD DR,,SUFFOLK,VA,23435,G2024,,2024-09-27,4800.00,2024-09-27,16300.00,OTT Video Adveertising (Also Supports Laurie Buckhout),,C00825885,O,H2NC02287,DAVIS,DON,,,,H,01,NC,MARSTON,CHRIS,,,,2024-10-04,
SE,C00825885,SE.4307,,,ORG,HILTON MULTIMEDIA,,,,,,309 FORD DR,,SUFFOLK,VA,23435,G2024,,2024-09-27,4800.00,2024-09-27,16300.00,OTT Adveertising (Also Supports Derrick Anderson),,C00825885,O,H4VA07234,VINDMAN,YEVGENY 'EUGENE',,,,H,07,VA,MARSTON,CHRIS,,,,2024-10-04,
