form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00710178,SB21B-1007755,,,ORG,"ADVANCE CREATIVE MEDIA, INC",,,,,,144 E MIDWEST AVENUE,STE 209B,CASPER,WY,82601,,,2024-08-31,32201.85,68737.14,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00710178,SB21B-1007717,,,ORG,AUTHORIZE.NET,,,,,,3363 NE 163RD,SUITE 702,NORTH MIAMI BEACH,FL,33160,,,2024-08-02,28.85,208.95,CREDIT CARD PROCESSING,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00710178,SB21B-1007693,,,ORG,BANK OF LABOR,,,,,,756 MINNESOTA AVENUE,,KANSAS CITY,KS,66101,,,2024-08-16,51.08,403.78,BANK SERVICE CHARGE,001,,,,,,,,,,,,,,,,,00000,,
SB21B,C00710178,SB21B-1007719,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-08-07,1650.22,76181.92,LEADS/PHONE LISTS,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00710178,SB21B-1007727,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-08-14,919.62,76181.92,LEADS/PHONE LISTS,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00710178,SB21B-1007735,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-08-21,759.28,76181.92,LEADS/PHONE LISTS,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00710178,SB21B-1007743,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-08-28,2534.86,76181.92,LEADS/PHONE LISTS,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00710178,SB21B-1007697,,,ORG,INTERNATIONAL UNION OF POLICE ASSN,,,,,,5632 BEE RIDGE ROAD,STE 200,SARASOTA,FL,34233,,,2024-08-02,350.00,28076.77,IT EXPENSE,001,,,,,,,,,,,,,,,,,00000,,
SB21B,C00710178,SB21B-1007695,,,ORG,INTERNATIONAL UNION OF POLICE ASSN,,,,,,5632 BEE RIDGE ROAD,STE 200,SARASOTA,FL,34233,,,2024-08-02,500.00,28076.77,GOVERNMENTAL STRATEGIC CONSULTING,001,,,,,,,,,,,,,,,,,00000,,
SB21B,C00710178,SB21B-1007699,,,ORG,INTERNATIONAL UNION OF POLICE ASSN,,,,,,5632 BEE RIDGE ROAD,STE 200,SARASOTA,FL,34233,,,2024-08-02,2120.00,28076.77,LEGISLATIVE SERVICES,001,,,,,,,,,,,,,,,,,00000,,
SB21B,C00710178,SB21B-1007721,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-08-07,1606.80,75394.47,PHONEBANK PAYROLL SERVICES,003,,,,,,,,,,,,,,,,,00000,,
