form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00494112,SB23.9713,,,CCM,Caraveo for Congress,,,,,,PO Box 953,,Eastlake,CO,80614,G2024,,2024-10-23,2000.00,,Contribution,,C00787788,Caraveo for Congress,H2CO08020,Caraveo,Yadira,,,,H,CO,08,,,,,,,,
SB23,C00494112,SB23.9705,,,CCM,Cartwright for Congress,,,,,,PO Box 414,,Scranton,PA,18501,G2024,,2024-10-23,1000.00,,Contribution,,C00509968,Cartwright for Congress,H2PA17079,Cartwright,Matt,,,,H,PA,17,,,,,,,,
SB23,C00494112,SB23.9706,,,CCM,Committee to Elect Jared Golden,,,,,,PO Box 7108,,Lewiston,ME,04240,G2024,,2024-10-23,2000.00,,Contribution,,C00653816,Committee to Elect Jared Golden,H8ME02185,Golden,Jared,,,,H,ME,02,,,,,,,,
SB23,C00494112,SB23.9731,,,CCM,Cooke for Congress,,,,,,PO Box 1846,,Eau Claire,WI,54702,G2024,,2024-10-23,1000.00,,Contribution,,C00844993,Cooke for Congress,H2WI03130,Cooke,Rebecca,,,,H,WI,03,,,,,,,,
SB23,C00494112,SB23.9728,,,CCM,Darren Soto for Congress,,,,,,338 N Magnolia Avenue,Suite  D,Orlando,FL,32801,G2024,,2024-10-23,1000.00,,Contribution,,C00581074,Darren Soto for Congress,H6FL09179,Soto,Darren,,,,H,FL,09,,,,,,,,
SB23,C00494112,SB23.9707,,,CCM,Don Davis for NC,,,,,,PO Box 511,,Snow Hill,NC,28580,G2024,,2024-10-23,1000.00,,Contribution,,C00795211,Don Davis for NC,H2NC02287,Davis,Don,,,,H,NC,01,,,,,,,,
SB23,C00494112,SB23.9714,,,CCM,Emilia Sykes for Congress,,,,,,PO Box 1347,,Akron,OH,44309,G2024,,2024-10-23,1000.00,,Contribution,,C00801274,Emilia Sykes for Congress,H2OH13264,Sykes,Emilia,,,,H,OH,13,,,,,,,,
SB23,C00494112,SB23.9711,,,CCM,Friends of Janelle Stelson,,,,,,PO Box 41,,Lemoyne,PA,17043,G2024,,2024-10-23,1000.00,,Contribution,,C00852368,Friends of Janelle Stelson,H4PA10104,Stelson,Janelle,,,,H,PA,10,,,,,,,,
SB23,C00494112,SB23.9709,,,CCM,Hertel for Michigan,,,,,,PO Box 16037,,Lansing,MI,48901,G2024,,2024-10-23,1000.00,,Contribution,,C00844480,Hertel for Michigan,H4MI07210,Hertel,Curtis,,,Jr.,H,MI,07,,,,,,,,
SB23,C00494112,SB23.9710,,,CCM,Janelle Bynum for Congress,,,,,,10121 SE Sunnyside Rd,#300,Clackamas,OR,97015,G2024,,2024-10-23,1000.00,,Contribution,,C00843425,Janelle Bynum for Congress,H4OR05304,Bynum,Janelle,,,,H,OR,05,,,,,,,,
SB23,C00494112,SB23.9712,,,CCM,Josh Riley for Congress,,,,,,213 Tioga St,PO Box 6806,Ithaca,NY,14851,G2024,,2024-10-23,1000.00,,Contribution,,C00793760,Josh Riley for Congress,H8NY22177,Riley,Josh,,,,H,NY,22,,,,,,,,
SB23,C00494112,SB23.9716,,,CCM,Marie for Congress,,,,,,PO Box 1164,,Washougal,WA,98671,G2024,,2024-10-23,2000.00,,Contribution,,C00806174,Marie for Congress,H2WA03217,Gluesenkamp Perez,Marie,,,,H,WA,03,,,,,,,,
SB23,C00494112,SB23.9715,,,CCM,Pat Ryan for Congress,,,,,,PO Box 2113,,Kingston,NY,12402,G2024,,2024-10-23,2000.00,,Contribution,,C00815290,Pat Ryan for Congress,H8NY19223,Ryan,Patrick,,,,H,NY,18,,,,,,,,
