form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00389585,B866952,,,COM,Crapo Victory Committee,,,,,,228 South Washington St. #115,,Alexandria,VA,22314,O2024,Not Applicable,2024-03-04,1000.00,,Contribution,011,C00649574,,,,,,,,,, ,,,,,,,,
SB23,C00389585,B866948,,,CCM,Gary Palmer for Congress,,,,,,1919 Oxmoor Road #235,,Homewood,AL,35209,P2024,,2024-03-04,1500.00,,Contribution,011,C00551374,,H4AL06098,Palmer,Gary,,,,H,AL,06,,,,,,,,
SB23,C00389585,B866943,,,PAC,Holding Onto Oregon's Priorities,,,,,,PO Box 3314,,Portland,OR,97208,O2024,Not Applicable,2024-03-04,5000.00,,Contribution,011,C00392738,,,,,,,,,, ,,,,,,,,
SB23,C00389585,B866953,,,CCM,John Carter For Congress,,,,,,200 Univ. Oaks Blvd Ste 225 #130,,Round Rock,TX,78665,P2024,,2024-03-04,2000.00,,Contribution,011,C00371203,,H2TX31044,Carter,John,R,,,H,TX,31,,,,,,,,
SB23,C00389585,B866947,,,CCM,Mike Bost for Congress Committee,,,,,,P.O. Box 1212,,Murphysboro,IL,62966,O2024,Unknown,2024-03-04,2500.00,,Contribution,011,C00546499,,H4IL12060,Bost,Mike,,,,H,IL,12,,,,,,,,
SB23,C00389585,B866946,,,COM,Tester Victory Fund,,,,,,946 Bandmann Trail,,Missoula,MT,59802,O2024,Not Applicable,2024-03-04,1250.00,,Contribution,011,C00547679,,,,,,,,,, ,,,,,,,,
SB23,C00389585,B866942,,,CCM,Wicker for Senate,,,,,,PO Box 64,,Jackson,MS,39205,G2024,,2024-03-04,1000.00,,Contribution,011,C00443218,,S8MS00196,Wicker,Roger,,,,S,MS, ,,,,,,,,
SB23,C00389585,B866950,,,CCM,Zinke for Congress,,,,,,704c 13th St E Ste 260,,Whitefish,MT,59937,P2024,,2024-03-04,2500.00,,Contribution,011,C00778159,,H4MT01041,Zinke,Ryan,,,,H,MT,01,,,,,,,,
SB23,C00389585,B868344,,,CCM,Moran For Kansas,,,,,,PO Box 541,,Belleville,KS,66935,P2028,,2024-03-28,2000.00,,Contribution,011,C00458315,,S0KS00091,Moran,Jerry,,,,S,KS, ,,,,,,,,
SB23,C00389585,B868343,,,CCM,Susie Lee for Congress,,,,,,5130 S Fort Apache Rd #215-382,,Las Vegas,NV,89148,P2024,,2024-03-28,2500.00,,Contribution,011,C00655613,,H8NV03200,Lee,Susie,,,,H,NV,03,,,,,,,,
