form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00747097,SB21B.5578,,,ORG,Actblue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-04-07,3.95,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00747097,SB21B.5579,,,ORG,Actblue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-05-15,11.86,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00747097,SB21B.5580,,,ORG,Actblue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-05-15,434.50,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00747097,SB21B.5581,,,ORG,Actblue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-05-15,434.51,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00747097,SB21B.5582,,,ORG,Actblue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-05-30,260.70,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00747097,SB21B.5583,,,ORG,Actblue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-05-30,2242.42,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00747097,SB21B.5584,,,ORG,Actblue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-05-30,41.48,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00747097,SB21B.5585,,,ORG,Actblue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-06-17,705.08,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00747097,SB21B.5586,,,ORG,Actblue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-06-17,88.88,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00747097,SB21B.5587,,,ORG,Actblue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-06-17,1.98,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00747097,SB21B.5599,,,ORG,Actblue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-06-17,98.75,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00747097,SB21B.5592,,,IND,,Schwartz,Jodi,L,,,254 Grange Hall Drive,,Gaithersburg,MD,20877,,,2024-05-08,200.00,,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00747097,SB21B.5595,,,ORG,"Squarespace, Inc.",,,,,,225 Varick Street,12th Floor,New York,NY,10014,,,2024-06-03,267.12,,Web Domain Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00747097,SB21B.5589,,,ORG,Waldron Strategies,,,,,,604 Gladstone Avenue,,Baltimore,MD,21210,,,2024-04-23,1501.93,,"Project Management, Video Production",,,,,,,,,,,,,,,,,,,,
SB21B,C00747097,SB21B.5591,,,ORG,Waldron Strategies,,,,,,604 Gladstone Avenue,,Baltimore,MD,21210,,,2024-05-07,3045.38,,"Project Management, Video Production",,,,,,,,,,,,,,,,,,,,
SB21B,C00747097,SB21B.5597,,,ORG,Waldron Strategies,,,,,,604 Gladstone Avenue,,Baltimore,MD,21210,,,2024-06-17,1174.50,,"Project Managment, Video Production",,,,,,,,,,,,,,,,,,,,
