form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00059733,SB23.72908,,,CCM,BERA FOR CONGRESS,,,,,,PO BOX 582496,,ELK GROVE,CA,95758,P2024,,2023-11-22,1000.00,,Contribution,,C00461061,BERA FOR CONGRESS,H0CA03078,BERA,AMERISH,,,,H,CA,06,,,,,,,,
SB23,C00059733,SB23.72921,,,ORG,Brown-Forman Corporation,,,,,,850 Dixie Hwy,,Louisville,KY,40210,,,2023-11-22,10998.31,,In Kind-Catering/Site Rental-See memos,,,,,,,,,,,,,,,,,,,,
SB23,C00059733,SB23.72921.0,SB23.72921,SB23,PAC,BUILDING AMERICA'S REPUBLICAN REPRESENTATION PAC,,,,,,824 S MILLEDGE AVE,STE 101,ATHENS,GA,30605,,,2023-11-22,282.14,,Brown Forman In kind-Catering/Site Rental,,C00572271,,,,,,,,,,,,,,,,,X,
SB23,C00059733,SB23.72921.1,SB23.72921,SB23,CCM,MARTIN HEINRICH FOR SENATE,,,,,,PO BOX 25763,,ALBUQUERQUE,NM,87125,P2024,,2023-11-22,373.00,,Brown Forman In kind-Catering/Site Rental,,C00434563,MARTIN HEINRICH FOR SENATE,S2NM00088,HEINRICH,MARTIN,,,,S,NM,00,,,,,,,X,
SB23,C00059733,SB23.72921.2,SB23.72921,SB23,CCM,TEAM HAGERTY,,,,,,PO BOX 50430,,NASHVILLE,TN,37205,P2020,,2023-11-22,343.17,,Brown Forman In kind-Catering/Site Rental-DEBT,,C00718627,TEAM HAGERTY,S0TN00169,HAGERTY,BILL,,,,S,TN,00,,,,,,,X,
SB23,C00059733,SB23.72921.3,SB23.72921,SB23,PAC,FUTURE FORUM PAC,,,,,,PO BOX 83142,,GAITHERSBURG,MD,20883,,,2023-11-22,5000.00,,Brown Forman In kind-Catering/Site Rental,,C00625988,,,,,,,,,,,,,,,,,X,
SB23,C00059733,SB23.72921.4,SB23.72921,SB23,COM,MCGARVEY VICTORY FUND,,,,,,PO BOX 5324,,LOUISVILLE,KY,40255,,,2023-11-22,5000.00,,Brown Forman In kind-Catering/Site Rental=SEE MEMO,,C00821330,,,,,,,,,,,,,,,,,X,
SB23,C00059733,SB23.72921.5,SB23.72921,SB23,PAC,NOT SO OLD FASHIONED PAC,,,,,,PO BOX 5324,,LOUISVILLE,KY,40255,,,2023-11-22,5000.00,,IK-BrownForman-McGarvey Victory Memo,,C00829663,,,,,,,,,,,,,,,,,X,
SB23,C00059733,SB23.72911,,,CCM,CARTWRIGHT FOR CONGRESS,,,,,,PO BOX 414,,SCRANTON,PA,18501,P2024,,2023-11-22,1500.00,,Contribution,,C00509968,CARTWRIGHT FOR CONGRESS,H2PA17079,CARTWRIGHT,MATTHEW A.,,,,H,PA,08,,,,,,,,
SB23,C00059733,SB23.72937,,,CCM,MARTIN HEINRICH FOR SENATE,,,,,,PO BOX 25763,,ALBUQUERQUE,NM,87125,P2024,,2023-11-22,1000.00,,Contribution,,C00434563,MARTIN HEINRICH FOR SENATE,S2NM00088,HEINRICH,MARTIN,,,,S,NM,00,,,,,,,,
SB23,C00059733,SB23.72905,,,CCM,PETE AGUILAR FOR CONGRESS,,,,,,PO BOX 10954,,SAN BERNARDINO,CA,92423,P2024,,2023-11-22,1000.00,,Contribution,,C00510461,PETE AGUILAR FOR CONGRESS,H2CA31125,AGUILAR,PETE,,,,H,CA,33,,,,,,,,
SB23,C00059733,SB23.72915,,,CCM,RICHARD E NEAL FOR CONGRESS COMMITTEE,,,,,,76 MAGNOLIA TERRACE,,SPRINGFIELD,MA,01108,P2024,,2023-11-29,5000.00,,Contribution,,C00226522,RICHARD E NEAL FOR CONGRESS COMMITTEE,H8MA02041,NEAL,RICHARD E MR.,,,,H,MA,02,,,,,,,,
SB23,C00059733,SB23.72902,,,CCM,SCOTT PETERS FOR CONGRESS,,,,,,PO BOX 22074,,SAN DIEGO,CA,92192,P2024,,2023-11-22,2500.00,,Contribution,,C00503110,SCOTT PETERS FOR CONGRESS,H2CA52089,PETERS,SCOTT,,,,H,CA,50,,,,,,,,
SB23,C00059733,SB23.72914,,,CCM,TERRI SEWELL FOR CONGRESS,,,,,,PO BOX 1964,,BIRMINGHAM,AL,35201,P2024,,2023-11-22,1000.00,,Contribution,,C00458976,TERRI SEWELL FOR CONGRESS,H0AL07086,SEWELL,TERRI A.,,,,H,AL,07,,,,,,,,
