form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00831974,500085421,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-18,7.46,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00831974,500084791,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-12,0.90,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00831974,500085452,,,COM,Big and Bright PAC,,,,,,PO Box 16505,,Austin,TX,787616505,,,2024-10-17,5000.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00831974,500084793,,,IND,,Maake,Fisiitetefa,,,,2375 Anini Pl,,Pearl City,HI,967821136,,,2024-10-28,233.00,0.00,Non-Contribution Account: Contribution Refund,,,,,,,,,,,,,,,,,,,,
SB29,C00831974,500085424,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-25,6.93,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00831974,500084784,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-21,15.26,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00831974,500084206,,,COM,Florida Women's Freedom Coalition PC,,,,,,6619 S Dixie Hwy,# 617,Miami,FL,331437919,,,2024-10-31,5000.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00831974,500084506,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2024-10-29,107.00,0.00,Non-Contribution Account: Bank Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00831974,500083816,,,ORG,JCBR Consulting,,,,,,PO Box 1869,,Rockwall,TX,750871869,,,2024-10-29,5000.00,0.00,Non-Contribution Account: Political and Strategic Communication,,,,,,,,,,,,,,,,,,,,
SB29,C00831974,500082886,,,ORG,MBA Consulting Group,,,,,,PO Box 15845,,Washington,DC,200030845,,,2024-10-23,1000.00,0.00,Non-Contribution Account: Compliance Services,,,,,,,,,,,,,,,,,,,,
SB29,C00831974,500084786,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-28,2.21,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00831974,500084897,,,ORG,JCBR Consulting,,,,,,PO Box 1869,,Rockwall,TX,750871869,,,2024-11-18,1000.00,0.00,Non-Contribution Account: Political and Strategic Communication,,,,,,,,,,,,,,,,,,,,
SB29,C00831974,500084628,,,ORG,JCBR Consulting,,,,,,PO Box 1869,,Rockwall,TX,750871869,,,2024-11-05,6000.00,0.00,Non-Contribution Account: Political and Strategic Communication,,,,,,,,,,,,,,,,,,,,
SB29,C00831974,500084788,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-04,7.88,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
