form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00325332,87190229,,,CCM,"Andy Barr for Congress, Inc.",,,,,,3410 Alabama Ave.,,Alexandria,VA,22305,P2024,,2023-04-17,2500.00,0.00,,011,C00467571,"Andy Barr for Congress, Inc.",H0KY06104,Barr,Andy,,Rep.,,H,KY,06,,,,,,,,
SB23,C00325332,87190230,,,CCM,Cleaver for Congress,,,,,,"413 New Jersey Ave., SE",,Washington,DC,20003,P2024,,2023-04-17,2500.00,0.00,,011,C00395848,Cleaver for Congress,H4MO05234,Cleaver,Emanuel,,Rep.,II,H,MO,05,,,,,,,,
SB23,C00325332,87190231,,,CCM,BergmanforCongress,,,,,,"410 1st Street SE, 2nd Floor",,Washington,DC,20003,P2024,,2023-04-17,1500.00,0.00,,011,C00614214,BergmanforCongress,H6MI01226,Bergman,Jack,,Rep.,,H,MI,01,,,,,,,,
SB23,C00325332,87190233,,,CCM,Ted Lieu for Congress,,,,,,PO Box 636,,Annandale,VA,22003,P2024,,2023-04-17,1500.00,0.00,,011,C00556506,Ted Lieu for Congress,H4CA33119,Lieu,Ted,,Rep.,,H,CA,36,,,,,,,,
SB23,C00325332,87190235,,,CCM,Pete Ricketts for Senate,,,,,,1327 H Street,Suite 101,Lincoln,NE,68508,P2024,,2023-04-17,1000.00,0.00,,011,C00832436,Pete Ricketts for Senate,,Ricketts,Pete,,Sen.,,S,NE,,,,,,,,,
SB23,C00325332,87190236,,,PTY,DCCC,,,,,,"430 S. Capitol Street, SE",2nd Floor,Washington,DC,20003,,,2023-04-17,5000.00,0.00,,011,C00000935,,,,,,,,,,,,,,,,,,
SB23,C00325332,87190237,,,CCM,Mike Bost for Congress Committee,,,,,,3410 Alabama Ave.,,Alexandria,VA,22305,P2024,,2023-04-17,1500.00,0.00,,011,C00546499,Mike Bost for Congress Committee,H4IL12060,Bost,Mike,,Rep.,,H,IL,12,,,,,,,,
SB23,C00325332,87190238,,,CCM,Josh Gottheimer for Congress,,,,,,"660 Pennsylvania Ave., SE",Suite 202,Washington,DC,20003,P2024,,2023-04-17,1000.00,0.00,,011,C00573949,Josh Gottheimer for Congress,H6NJ05171,Gottheimer,Joshua,,Rep.,,H,NJ,05,,,,,,,,
SB23,C00325332,87190239,,,CCM,Michelle Steel for Congress,,,,,,220 W. Windsor Ave,,Alexandria,VA,22301,P2024,,2023-04-17,1000.00,0.00,,011,C00704981,Michelle Steel for Congress,H0CA48198,Steel,Michelle,,Rep.,,H,CA,45,,,,,,,,
SB23,C00325332,87190240,,,CCM,Robin Kelly for Congress,,,,,,"413 New Jersey Ave., SE",,Washington,DC,20003,P2024,,2023-04-17,1000.00,0.00,,011,C00539866,Robin Kelly for Congress,H2IL02172,Kelly,Robin,,Rep.,,H,IL,02,,,,,,,,
SB23,C00325332,87190241,,,PAC,Wild and Wonderful PAC,,,,,,2308 Mount Vernon Ave.,#707,Alexandria,VA,22301,,,2023-04-17,1000.00,0.00,,011,C00489336,,,,,,,,,,,,,,,,,,
SB23,C00325332,87190242,,,CCM,Walberg for Congress,,,,,,PO Box 1362,,Jackson,MI,49204,P2024,,2023-04-17,1000.00,0.00,,011,C00390724,Walberg for Congress,,Walberg,Tim,,Rep.,,H,MI,07,,,,,,,,
SB23,C00325332,87190243,,,PAC,Perimeter PAC,,,,,,124 Washington Street,Suite 101,Foxboro,MA,02035,,,2023-04-17,1000.00,0.00,,011,C00544254,,,,,,,,,,,,,,,,,,
SB23,C00325332,87190244,,,CCM,DelBene for Congress,,,,,,"499 S. Capitol St., SW",Ste 420,Washington,DC,20003,P2024,,2023-04-17,2500.00,0.00,,011,C00459099,DelBene for Congress,H0WA08046,DelBene,Suzan,,Rep.,,H,WA,01,,,,,,,,
SB23,C00325332,87190245,,,CCM,Friends of Dan Kildee,,,,,,"412 First St., SE",Suite 100,Washington,DC,20003,P2024,,2023-04-17,1000.00,0.00,,011,C00499947,Friends of Dan Kildee,H2MI05119,Kildee,Dan,,Rep.,,H,MI,05,,,,,,,,
SB23,C00325332,87190246,,,CCM,Cliff Bentz for Congress,,,,,,439 New Jersey Ave. SE,,Washington,DC,20003,P2024,,2023-04-17,1000.00,0.00,,011,C00725465,Cliff Bentz for Congress,H0OR02127,Bentz,Cliff,,Rep.,,H,OR,02,,,,,,,,
SB23,C00325332,87190730,,,PAC,Velvet Hammer PAC,,,,,,"1140 Third St., NE",2nd Floor,Washington,DC,20002,,,2023-04-18,2500.00,0.00,,011,C00692111,,,,,,,,,,,,,,,,,,
