form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00412098,4617,,,CCM,ASHLEY HINSON FOR CONGRESS,,,,,,PO BOX 811,,MARION,IA,52302,P2024,,2024-06-01,4000.00,,Political Contribution,,C00706267,ASHLEY HINSON FOR CONGRESS,H0IA01174,ARENHOLZ,ASHLEY,HINSON,,,H,IA,02,,,,,,,,
SB23,C00412098,4618,,,CCM,ASHLEY HINSON FOR CONGRESS,,,,,,PO BOX 811,,MARION,IA,52302,G2024,,2024-06-01,1000.00,,Political Contribution,,C00706267,ASHLEY HINSON FOR CONGRESS,H0IA01174,ARENHOLZ,ASHLEY,HINSON,,,H,IA,02,,,,,,,,
SB23,C00412098,4605,,,CCM,CHUCK EDWARDS FOR CONGRESS,,,,,,337 NORTH MAIN STREET,,HENDERSONVILLE,NC,28792,G2024,,2024-06-01,4000.00,,Political Contribution,,C00796433,CHUCK EDWARDS FOR CONGRESS,H2NC14050,EDWARDS,CHUCK,,,,H,NC,11,,,,,,,,
SB23,C00412098,4627,,,CCM,FRENCH HILL FOR ARKANSAS,,,,,,PO BOX 7841,,LITTLE ROCK,AR,72217,G2024,,2024-06-21,2500.00,,Political Contribution,,C00551275,FRENCH HILL FOR ARKANSAS,H4AR02141,HILL,JAMES,FRENCH,,,H,AR,02,,,,,,,,
SB23,C00412098,4609,,,CCM,GARBARINO FOR CONGRESS,,,,,,PO BOX 101,,BAYPORT,NY,11705,P2024,,2024-06-01,2500.00,,Political Contribution,,C00729954,GARBARINO FOR CONGRESS,H0NY02234,GARBARINO,ANDREW,,,,H,NY,02,,,,,,,,
SB23,C00412098,4612,,,CCM,GARY PALMER FOR CONGRESS,,,,,,1919 OXMOOR RD #235,,HOMEWOOD,AL,35209,G2024,,2024-06-01,4000.00,,Political Contribution,,C00551374,GARY PALMER FOR CONGRESS,H4AL06098,PALMER,GARY,,,,H,AL,06,,,,,,,,
SB23,C00412098,4606,,,CCM,HERN FOR CONGRESS,,,,,,9521-B RIVERSIDE PKWY,#350,TULSA,OK,74137,G2024,,2024-06-01,2500.00,,Political Contribution,,C00636092,HERN FOR CONGRESS,H8OK01157,HERN,KEVIN,,,,H,OK,01,,,,,,,,
SB23,C00412098,4604,,,CCM,JIMMY PANETTA FOR CONGRESS,,,,,,PO BOX 103,,CARMEL VALLEY,CA,93924,G2024,,2024-06-01,5000.00,,Political Contribution,,C00592154,JIMMY PANETTA FOR CONGRESS,H6CA20152,PANETTA,JIMMY,,,,H,CA,19,,,,,,,,
SB23,C00412098,4625,,,PAC,JOHNSON LEADERSHIP FUND,,,,,,C/O 228 S. WASHINGTON ST.,STE. 115,ALEXANDRIA,VA,22314,,,2024-06-21,2500.00,,Political Contribution,,C00771246,JOHNSON LEADERSHIP FUND,,,,,,,,,,,,,,,,,
SB23,C00412098,4610,,,CCM,"LAUREL LEE FOR CONGRESS, INC.",,,,,,P.O. BOX 47556,,TAMPA,FL,33646,P2024,,2024-06-01,4000.00,,Political Contribution,,C00815373,"LAUREL LEE FOR CONGRESS, INC.",H2FL15241,LEE,LAUREL,,,,H,FL,15,,,,,,,,
SB23,C00412098,4615,,,CCM,LAWLER FOR CONGRESS,,,,,,PO BOX 87,,SOUTH SALEM,NY,10590,P2024,,2024-06-01,3500.00,,Political Contribution,,C00815415,LAWLER FOR CONGRESS,H2NY17162,LAWLER,MICHAEL,VINCENT,,,H,NY,17,,,,,,,,
SB23,C00412098,4616,,,CCM,LAWLER FOR CONGRESS,,,,,,PO BOX 87,,SOUTH SALEM,NY,10590,G2024,,2024-06-01,1500.00,,Political Contribution,,C00815415,LAWLER FOR CONGRESS,H2NY17162,LAWLER,MICHAEL,VINCENT,,,H,NY,17,,,,,,,,
SB23,C00412098,4626,,,CCM,MARC FOR US INC.,,,,,,PO BOX 219,,LEEDS,NY,12451,P2024,,2024-06-21,5000.00,,Political Contribution,,C00789586,MARC FOR US INC.,H2NY19127,MOLINARO,MARCUS,J.,,,H,NY,19,,,,,,,,
SB23,C00412098,4613,,,CCM,RICK SCOTT FOR FLORIDA,,,,,,PO BOX 130708,,TAMPA,FL,33681,P2024,,2024-06-01,4000.00,,Political Contribution,,C00676965,RICK SCOTT FOR FLORIDA,S8FL00273,SCOTT,RICK,SEN,,,S,FL,,,,,,,,,
SB23,C00412098,4614,,,CCM,VERN BUCHANAN FOR CONGRESS,,,,,,P. O. BOX 48928,,SARASOTA,FL,34230,P2024,,2024-06-01,5000.00,,Political Contribution,,C00412759,VERN BUCHANAN FOR CONGRESS,H6FL13148,BUCHANAN,VERNON,,,,H,FL,16,,,,,,,,
SB23,C00412098,4611,,,CCM,WILLIAM TIMMONS FOR CONGRESS,,,,,,PO BOX 3416,,GREENVILLE,SC,29602,P2024,,2024-06-01,5000.00,,Political Contribution,,C00668491,WILLIAM TIMMONS FOR CONGRESS,H8SC04250,TIMMONS,WILLIAM,R IV,,,H,SC,04,,,,,,,,
SB23,C00412098,4608,,,CCM,YOUNG KIM FOR CONGRESS,,,,,,PO BOX 17490,,ANAHEIM,CA,92817,G2024,,2024-06-01,5000.00,,Political Contribution,,C00665638,YOUNG KIM FOR CONGRESS,H8CA39240,KIM,YOUNG,,,,H,CA,40,,,,,,,,
SB23,C00412098,4607,,,CCM,ZINKE FOR CONGRESS,,,,,,704C 13TH ST E,STE 260,WHITEFISH,MT,59937,P2024,,2024-06-01,5000.00,,Political Contribution,,C00778159,ZINKE FOR CONGRESS,H4MT01041,ZINKE,RYAN,K,,,H,MT,01,,,,,,,,
