form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00540187,SB23.I24440,,,CCM,ANN WAGNER FOR CONGRESS,,,,,,P.O. BOX 50,,BALLWIN,MO,63022,G2024,,2024-09-06,5000.00,,POLITICAL CONTRIBUTION,,C00495846,,,WAGNER,ANN ,L.,,,H,MO,02,  ,,,,,,,
SB23,C00540187,SB23.I24453,,,CCM,BRIAN FITZPATRICK FOR ALL OF US,,,,,,PO BOX 939,,LANGHORNE,PA,19047,G2024,,2024-09-17,5000.00,,POLITICAL CONTRIBUTION,,C00607416,,H6PA08277,FITZPATRICK,BRIAN,,,,H,PA,01,  ,,,,,,,
SB23,C00540187,SB23.I24444,,,CCM,BRIAN JACK FOR CONGRESS,,,,,,225 MARKET PLACE CONNECTOR,NUM 1055,PEACHTREE CITY,GA,30269,G2024,,2024-09-06,5000.00,,POLITICAL CONTRIBUTION,,C00872473,,,JACK,BRIAN,,,,H,GA,03,  ,,,,,,,
SB23,C00540187,SB23.I24447,,,CCM,CISCOMANI FOR CONGRESS,,,,,,PO BOX 35103,,TUCSON,AZ,857405103,G2024,,2024-09-17,5000.00,,POLITICAL CONTRIBUTION,,C00786194,,H2AZ02360,CISCOMANI,JUAN,,,,H,AZ,06,  ,,,,,,,
SB23,C00540187,SB23.I24441,,,CCM,CRAIG GOLDMAN FOR CONGRESS,,,,,,PO BOX 100039,,FORT WORTH,TX,76185,G2024,,2024-09-06,5000.00,,POLITICAL CONTRIBUTION,,C00855528,,H4TX12065,GOLDMAN,CRAIG,,,,H,TX,12,  ,,,,,,,
SB23,C00540187,SB23.I24443,,,CCM,DAVIDSON FOR CONGRESS,,,,,,1790 GREENBRIAR DR,,TROY,OH,45373,G2024,,2024-09-06,5000.00,,POLITICAL CONTRIBUTION,,C00600718,,H6OH08315,DAVIDSON,WARREN,,,,H,OH,08,  ,,,,,,,
SB23,C00540187,SB23.I24445,,,CCM,DON BACON FOR CONGRESS,,,,,,P.O. BOX 391368,,OMAHA,NE,68139,G2024,,2024-09-17,5000.00,,POLITICAL CONTRIBUTION,,C00575167,,,BACON,DONALD,,,,H,NE,02,  ,,,,,,,
SB23,C00540187,SB23.I24448,,,CCM,FRIENDS OF DAVID SCHWEIKERT,,,,,,15819 E SYCAMORE DRIVE,,FOUNTAIN H,AZ,85268,G2024,,2024-09-17,5000.00,,POLITICAL CONTRIBUTION,,C00540617,,H4AZ06045,SCHWEIKERT,DAVID,,,,H,AZ,01,  ,,,,,,,
SB23,C00540187,SB23.I24439,,,CCM,GUTHRIE FOR CONGRESS,,,,,,PO BOX 9639,,BOWLING GREEN,KY,421029639,G2024,,2024-09-06,5000.00,,POLITICAL CONTRIBUTION,,C00445023,,H8KY02031,GUTHRIE,S.,BRETT,HON.,,H,KY,02,  ,,,,,,,
SB23,C00540187,SB23.I24451,,,CCM,KIGGANS FOR CONGRESS,,,,,,P.O. BOX 5042,, VIRGINIA BEACH,VA,23471,G2024,,2024-09-17,5000.00,,POLITICAL CONTRIBUTION,,C00776120,,H2VA02064,KIGGANS,JENNIFER,,,,H,VA,02,  ,,,,,,,
SB23,C00540187,SB23.I24446,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,11805 SE EASTBOURNE LANE,,HAPPY VALLEY,OR,97086,G2024,,2024-09-17,5000.00,,POLITICAL CONTRIBUTION,,C00784520,,H2OR05209,CHAVEZ-DEREMER,LORI,,,,H,OR,05,  ,,,,,,,
SB23,C00540187,SB23.I24442,,,CCM,LUCAS FOR CONGRESS,,,,,,P.O. BOX 1726,,OKLAHOMA CITY,OK,73101,G2024,,2024-09-06,5000.00,,POLITICAL CONTRIBUTION,,C00287912,,,LUCAS,FRANK ,D.,,,H,OK,03,  ,,,,,,,
SB23,C00540187,SB23.I24449,,,CCM,MICHELLE STEEL FOR CONGRESS,,,,,,"92A SURFSIDE AVENUE, #472",,SURFSIDE,CA,90743,G2017,,2024-09-17,5000.00,,POLITICAL CONTRIBUTION,,C00704981,,H0CA48198,STEEL,MICHELLE,,,,H,CA,45,  ,,,,,,,
SB23,C00540187,SB23.I24452,,,CCM,MILLER-MEEKS FOR CONGRESS,,,,,,11674-90TH ST,,OTTUMWA,IA,52501,G2024,,2024-09-17,5000.00,,POLITICAL CONTRIBUTION,,C00558825,,,MILLER-MEEKS,MARIANNETTE ,JANE,,,H,IA,01,  ,,,,,,,
SB23,C00540187,SB23.I24455,,,CCM,SALAZAR FOR CONGRESS,,,,,,3725 WEST FLAGLER STREET,#281,MIAMI,FL,33134,G2024,,2024-09-17,5000.00,,POLITICAL CONTRIBUTION,,C00714261,,H8FL27185,SALAZAR,MARIA,ELVIRA,,,H,FL,27,  ,,,,,,,
SB23,C00540187,SB23.I24450,,,CCM,VALADAO FOR CONGRESS,,,,,,5132 NORTH PALM AVENUE,#227,FRESNO,CA,93704,G2024,,2024-09-17,5000.00,,POLITICAL CONTRIBUTION,,C00499392,,H2CA20094,VALADAO,DAVID,,,,H,CA,22,  ,,,,,,,
SB23,C00540187,SB23.I24454,,,CCM,YOUNG KIM FOR CONGRESS,,,,,,PO BOX 2186,,FULLERTON,CA,92837,G2024,,2024-09-17,5000.00,,POLITICAL CONTRIBUTION,,C00665638,,H8CA39240,KIM,YOUNG,,,,H,CA,40,  ,,,,,,,
