form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00489799,500433310,,,PAC,"Planned Parenthood Action Fund, Inc.",,,,,,123 William St,,New York,NY,100383804,P2024,,2023-08-21,224.63,2023-08-21,21123.15,Actual Cost for Staff time for Voter Communications As Disclosed on 8/23 48-Hr Report,004,C00314617,O,P40010977,Haley,Nikki,,,,P,,WI,Louie,Maggie,,,,2023-09-19,
SE,C00489799,500433311,,,PAC,"Planned Parenthood Action Fund, Inc.",,,,,,123 William St,,New York,NY,100383804,P2024,,2023-08-21,224.63,2023-08-21,21123.15,Actual Cost for Staff time for Voter Communications As Disclosed on 8/23 48-Hr Report,004,C00314617,O,P40012155,Scott,Timothy,E.,,,P,,WI,Louie,Maggie,,,,2023-09-19,
SE,C00489799,500433312,,,PAC,"Planned Parenthood Action Fund, Inc.",,,,,,123 William St,,New York,NY,100383804,P2024,,2023-08-21,224.63,2023-08-21,21123.15,Actual Cost for Staff time for Voter Communications As Disclosed on 8/23 48-Hr Report,004,C00314617,O,P80001571,Trump,Donald,J.,,,P,,WI,Louie,Maggie,,,,2023-09-19,
SE,C00489799,500433313,,,PAC,"Planned Parenthood Action Fund, Inc.",,,,,,123 William St,,New York,NY,100383804,P2024,,2023-08-21,224.63,2023-08-21,21123.15,Actual Cost for Staff time for Voter Communications As Disclosed on 8/23 48-Hr Report,004,C00314617,O,P40013039,DeSantis,Ron,,,,P,,WI,Louie,Maggie,,,,2023-09-19,
SE,C00489799,500433314,,,PAC,"Planned Parenthood Action Fund, Inc.",,,,,,123 William St,,New York,NY,100383804,P2024,,2023-08-21,224.63,2023-08-21,21123.15,Actual Cost for Staff time for Voter Communications As Disclosed on 8/23 48-Hr Report,004,C00314617,O,P40013435,Pence,Mike,,,,P,,WI,Louie,Maggie,,,,2023-09-19,
SE,C00489799,500433316,,,ORG,Precision Strategies LLC,,,,,,901 New York Ave NW,Ste 530,Washington,DC,200015147,P2024,,2023-08-21,4000.00,2023-08-18,21123.15,Actual Cost for Production and Distribution of Digital Ads As Disclosed on 8/23 48-Hr Report,004,,O,P40010977,Haley,Nikki,,,,P,,WI,Louie,Maggie,,,,2023-09-19,
SE,C00489799,500433317,,,ORG,Precision Strategies LLC,,,,,,901 New York Ave NW,Ste 530,Washington,DC,200015147,P2024,,2023-08-21,4000.00,2023-08-18,21123.15,Actual Cost for Production and Distribution of Digital Ads As Disclosed on 8/23 48-Hr Report,004,,O,P40012155,Scott,Timothy,E.,,,P,,WI,Louie,Maggie,,,,2023-09-19,
SE,C00489799,500433318,,,ORG,Precision Strategies LLC,,,,,,901 New York Ave NW,Ste 530,Washington,DC,200015147,P2024,,2023-08-21,4000.00,2023-08-18,21123.15,Actual Cost for Production and Distribution of Digital Ads As Disclosed on 8/23 48-Hr Report,004,,O,P80001571,Trump,Donald,J.,,,P,,WI,Louie,Maggie,,,,2023-09-19,
SE,C00489799,500433319,,,ORG,Precision Strategies LLC,,,,,,901 New York Ave NW,Ste 530,Washington,DC,200015147,P2024,,2023-08-21,4000.00,2023-08-18,21123.15,Actual Cost for Production and Distribution of Digital Ads As Disclosed on 8/23 48-Hr Report,004,,O,P40013039,DeSantis,Ron,,,,P,,WI,Louie,Maggie,,,,2023-09-19,
SE,C00489799,500433320,,,ORG,Precision Strategies LLC,,,,,,901 New York Ave NW,Ste 530,Washington,DC,200015147,P2024,,2023-08-21,4000.00,2023-08-18,21123.15,Actual Cost for Production and Distribution of Digital Ads As Disclosed on 8/23 48-Hr Report,004,,O,P40013435,Pence,Mike,,,,P,,WI,Louie,Maggie,,,,2023-09-19,
