form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00887299,SB22.3,,,CCM,BANKS FOR SENATE,,,,,,PO BOX 11431,,FORT WAYNE,IN,46685,,,2024-10-29,28797.62,,NET DISTRIBUTION OF JFC PROCEEDS,,C00577999,,S4IN00196,BANKS,JAMES,E,,,S,IN,,  ,,,,,,,
SB22,C00887299,SB22.9,,,CCM,BERNIE MORENO FOR SENATE,,,,,,PO BOX 340797,,COLUMBUS,OH,43234,,,2024-10-29,21133.62,,NET DISTRIBUTION OF JFC PROCEEDS,,C00837484,,S4OH00192,MORENO,BERNIE,,,,S,OH,,  ,,,,,,,
SB22,C00887299,SB22.8,,,CCM,FRIENDS OF DAVE MCCORMICK,,,,,,PO BOX 23537,,PITTSBURGH,PA,15222,,,2024-10-29,14552.94,,NET DISTRIBUTION OF JFC PROCEEDS,,C00851980,,S2PA00661,MCCORMICK,DAVE,,,,S,PA,,  ,,,,,,,
SB22,C00887299,SB22.5,,,CCM,HOVDE FOR WISCONSIN,,,,,,PO BOX 2055,,MADISON,WI,53701,,,2024-10-29,13751.32,,NET DISTRIBUTION OF JFC PROCEEDS,,C00870139,,S2WI00268,HOVDE,ERIC,D,,,S,WI,,  ,,,,,,,
SB22,C00887299,SB22.4,,,CCM,HUNG COA FOR VIRGINIA,,,,,,PO BOX 652,,PURCELLVILLE,VA,20134,,,2024-10-29,19406.63,,NET DISTRIBUTION OF JFC PROCEEDS,,C00802488,,S4VA00353,CAO,HUNG,,,,S,VA,,  ,,,,,,,
SB22,C00887299,SB22.2,,,CCM,JIM JUSTICE FOR U.S. SENATE,,,,,,"3501 MACCORKLE AVE SE, #131",,CHARLESTON,WV,25304,,,2024-10-29,22801.37,,NET DISTRIBUTION OF JFC PROCEEDS,,C00839100,,S4WV00332,JUSTICE,JAMES,,,,S,WV,,  ,,,,,,,
SB22,C00887299,SB22.7,,,CCM,KARI LAKE FOR SENATE,,,,,,PO BOX 34341,,PHOENIX,AZ,85067,,,2024-10-29,10938.66,,NET DISTRIBUTION OF JFC PROCEEDS,,C00852343,,S4AZ00220,LAKE,KARI,,,,S,AZ,,  ,,,,,,,
SB22,C00887299,SB22.10,,,CCM,ROGERS FOR SENATE,,,,,,PO BOX 132,,SAINT JOSEPH,MI,49085,,,2024-10-29,16763.48,,NET DISTRIBUTION OF JFC PROCEEDS,,C00849810,,S4MI00595,ROGERS,MICHAEL ,,,,S,MI,,  ,,,,,,,
SB22,C00887299,SB22.6,,,CCM,SAM BROWN FOR NEVADA,,,,,,PO BOX 750844,,LAS VEGAS,NV,98136,,,2024-10-29,15671.40,,NET DISTRIBUTION OF JFC PROCEEDS,,C00845032,,S2NV00308,BROWN,SAM,,,,S,NV,,  ,,,,,,,
SB22,C00887299,SB22.1,,,CCM,TIM SHEEHY FOR MONTANA,,,,,,PO BOX 7209,,HELENA,MT,59604,,,2024-10-29,14260.91,,NET DISTRIBUTION OF JFC PROCEEDS,,C00844159,,S4MT00183,SHEEHY,TIM,,,,S,MT,,  ,,,,,,,
