form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00573261,500187008,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-01,876.92,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187009,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-04,1855.24,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187010,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-05,751.31,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187011,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-06,1435.61,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187012,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-07,800.06,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187013,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-08,753.04,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187014,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-11,2508.95,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187015,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-12,1184.79,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187016,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-13,1381.85,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187017,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-14,948.58,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187018,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-15,1498.08,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187019,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-18,2557.73,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187020,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-19,822.54,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187021,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-20,1219.02,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187022,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-21,1121.41,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187023,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-22,1567.41,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187024,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-25,3587.40,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187025,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-26,1403.56,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187026,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-27,769.98,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187027,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-28,975.65,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187028,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-29,849.16,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187029,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-31,2105.28,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187107,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,Lbby 2,New York,NY,100018400,,,2024-08-01,51.65,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187048,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,Lbby 2,New York,NY,100018400,,,2024-08-29,570.38,0.00,Interest,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187049,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,Lbby 2,New York,NY,100018400,,,2024-08-29,14.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187050,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,Lbby 2,New York,NY,100018400,,,2024-08-29,51.58,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500186996,,,ORG,American Express,,,,,,PO Box 650448,,Dallas,TX,752650448,,,2024-08-02,15900.00,0.00,Credit Card Payment (See Below if Itemized),,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187411,500186996,SB21B,ORG,Tatango,,,,,,2211 Elliott Ave,Ste 200,Seattle,WA,981213622,,,2024-08-01,15900.00,0.00,Text Messaging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00573261,500186997,,,ORG,American Express,,,,,,PO Box 650448,,Dallas,TX,752650448,,,2024-08-07,92.22,0.00,Credit Card Payment (See Below if Itemized),,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187581,500186997,SB21B,ORG,New York Times Digital,,,,,,620 8Th Ave,,New York,NY,100181618,,,2024-08-01,18.02,0.00,Subscriptions,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00573261,500187586,500186997,SB21B,ORG,Punchbowl News,,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,,,2024-08-01,37.10,0.00,Subscriptions,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00573261,500187612,500186997,SB21B,ORG,THE COOK POLITICAL REPORT,,,,,,2311 Wilson Blvd,Fl 3,Arlington,VA,222015436,,,2024-08-01,37.10,0.00,Subscriptions,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00573261,500186998,,,ORG,American Express,,,,,,PO Box 650448,,Dallas,TX,752650448,,,2024-08-07,5569.06,0.00,Credit Card Payment (See Below if Itemized),,,,,,,,,,,,,,,,,,,,
SB21B,C00573261,500187563,500186998,SB21B,ORG,Adobe,,,,,,345 Park Ave,,San Jose,CA,951102704,,,2024-08-01,578.66,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00573261,500187531,500186998,SB21B,ORG,Amazon,,,,,,410 Terry Ave N,,Seattle,WA,981095210,,,2024-08-01,68.00,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00573261,500187532,500186998,SB21B,ORG,Amazon,,,,,,410 Terry Ave N,,Seattle,WA,981095210,,,2024-08-01,-952.94,0.00,Office Supplies Refund,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00573261,500187534,500186998,SB21B,ORG,American Airlines,,,,,,4333 Amon Carter Blvd,,Fort Worth,TX,761552605,,,2024-08-01,193.94,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00573261,500187535,500186998,SB21B,ORG,American Airlines,,,,,,4333 Amon Carter Blvd,,Fort Worth,TX,761552605,,,2024-08-01,24.67,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00573261,500187594,500186998,SB21B,ORG,Bamboo HR LLC,,,,,,335 S 560 W,,Lindon,UT,840421952,,,2024-08-01,320.02,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00573261,500187596,500186998,SB21B,ORG,Comcast-Beltway Region RE,,,,,,1160 Temple Ave,,Colonial Heights,VA,238342979,,,2024-08-01,567.05,0.00,Telecommunications,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00573261,500187597,500186998,SB21B,ORG,Comcast-Beltway Region RE,,,,,,1160 Temple Ave,,Colonial Heights,VA,238342979,,,2024-08-01,567.05,0.00,Telecommunications,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00573261,500187573,500186998,SB21B,ORG,Dropbox,,,,,,185 Berry St,Ste 3400,San Francisco,CA,941071767,,,2024-08-01,572.40,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00573261,500187507,500186998,SB21B,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-08-01,48.59,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00573261,500187508,500186998,SB21B,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-08-01,666.53,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00573261,500187396,500186998,SB21B,ORG,Harris Teeter,,,,,,701 Crestdale Rd,,Matthews,NC,281051700,,,2024-08-01,30.20,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00573261,500187397,500186998,SB21B,ORG,Harris Teeter,,,,,,701 Crestdale Rd,,Matthews,NC,281051700,,,2024-08-01,112.13,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00573261,500187575,500186998,SB21B,ORG,Intuit,,,,,,2700 Coast Ave,,Mountain View,CA,940431140,,,2024-08-01,95.40,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00573261,500187401,500186998,SB21B,ORG,Kastle Systems,,,,,,PO Box 75151,,Baltimore,MD,212755151,,,2024-08-01,60.42,0.00,Security,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00573261,500187624,500186998,SB21B,ORG,LexisNexis,,,,,,201 Mission St,Fl 26,San Francisco,CA,941051831,,,2024-08-01,2075.48,0.00,Subscriptions,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00573261,500187582,500186998,SB21B,ORG,New York Times Digital,,,,,,620 8Th Ave,,New York,NY,100181618,,,2024-08-01,21.20,0.00,Subscriptions,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00573261,500187571,500186998,SB21B,ORG,Shopify,,,,,,1209 N Orange St,,Wilmington,DE,198011120,,,2024-08-01,41.34,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
