form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00254656,SB23.8923,,,PAC,AARON BEAN FOR CONGRESS,,,,,,2640A MITCHAM DRIVE,,TALLAHASSEE,FL,32308,P2024,,2023-07-10,500.00,,,,C00816983,,,,,,,,,,,,,,,,,,
SB23,C00254656,SB23.8924,,,PAC,ANGUS KING FOR U.S. SENATE CAMPAIGN,,,,,,PO BOX 368,"114 MAINE STREET, SUITE 1",BRUNSWICK,ME,04011,P2024,,2023-07-10,1000.00,,,,C00516047,,,,,,,,,,,,,,,,,,
SB23,C00254656,SB23.8926,,,CCM,BETTY MCCOLLUM FOR CONGRESS,,,,,,6 E ST SE,,Washington,DC,20003,P2024,,2023-07-10,500.00,,,,C00354688,,,,,,,,H,MN,04,,,,,,,,
SB23,C00254656,SB23.8927,,,PAC,BRANDON FOR CONGRESS NY22,,,,,,PO BOX 3580,,SYRACUSE,NY,13220,P2024,,2023-07-10,500.00,,,,C00806307,,,,,,,,,,,,,,,,,,
SB23,C00254656,SB23.8945,,,CCM,BRITT FOR ALABAMA INC,,,,,,PO BOX 3759,,MONTGOMERY,AL,36109,P2024,,2023-07-10,1000.00,,,,C00781443,,,,,,,,S,AL,00,,,,,,,,
SB23,C00254656,SB23.8929,,,PAC,BURGESS 4 UTAH,,,,,,824 S MILLEDGE AVE,STE 101,ATHENS,GA,30605,P2024,,2023-07-10,500.00,,,,C00725853,,,,,,,,,,,,,,,,,,
SB23,C00254656,SB23.8931,,,PAC,CAROL FOR CONGRESS,,,,,,1316 12TH STREET,,HUNTINGTON,WV,25701,P2024,,2023-07-10,500.00,,,,C00653220,,,,,,,,,,,,,,,,,,
SB23,C00254656,SB23.8932,,,CCM,CLAUDIA TENNEY FOR CONGRESS,,,,,,PO BOX 244,,CLINTON,NY,13323,P2024,,2023-07-10,500.00,,,,C00632828,,,,,,,,H,NY,22,,,,,,,,
SB23,C00254656,SB23.8933,,,PAC,DESPOSITO FOR NEW YORK,,,,,,PO BOX 188,,ISLAND PARK,NY,11558,P2024,,2023-07-10,500.00,,,,C00809426,,,,,,,,,,,,,,,,,,
SB23,C00254656,SB23.8938,,,CCM,ELISE FOR CONGRESS,,,,,,PO BOX 500,,GLENS FALLS,NY,12801,P2024,,2023-07-10,500.00,,,,C00547893,,,,,,,,H,NY,21,,,,,,,,
SB23,C00254656,SB23.8939,,,CCM,GARBARINO FOR CONGRESS,,,,,,PO BOX 101,,BAYPORT,NY,11705,P2024,,2023-07-10,500.00,,,,C00729954,,,,,,,,H,NY,02,,,,,,,,
SB23,C00254656,SB23.8940,,,CCM,GARRET GRAVES FOR CONGRESS,,,,,,PO BOX 64845,,BATON ROUGE,LA,70896,P2024,,2023-07-10,500.00,,,,C00558486,,,,,,,,H,LA,06,,,,,,,,
SB23,C00254656,SB23.8942,,,PAC,JARED MOSKOWITZ FOR CONGRESS,,,,,,PO BOX 8784,,CORAL SPRINGS,FL,33065,P2024,,2023-07-10,500.00,,,,C00807628,,,,,,,,,,,,,,,,,,
SB23,C00254656,SB23.8944,,,PAC,JOSH HARDER FOR CONGRESS,,,,,,PO BOX 4426,,MODESTO,CA,95352,P2024,,2023-07-10,1000.00,,,,C00639146,,,,,,,,,,,,,,,,,,
SB23,C00254656,SB23.8953,,,CCM,KEVIN MULLIN FOR CONGRESS,,,,,,PO BOX 869,,BELMONT,CA,94002,P2024,,2023-07-10,1000.00,,,,C00795005,,,,,,,,H,CA,15,,,,,,,,
