form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00250753,SB23.958,,,CCM,"COTTON FOR SENATE, INC.",,,,,,PO BOX 7839,,LITTLE ROCK,AR,72217,P2026,,2024-10-01,5000.00,0.00,Contribution to Committee,011,C00499988,"COTTON FOR SENATE, INC.",S4AR00103,Cotton,Tom,,Sen.,,S,AR,,,,,,,,,
SB23,C00250753,SB23.955,,,CCM,ERIC BURLISON FOR CONGRESS,,,,,,2135 E. INDEPENDENCE AVE.,#1007,SPRINGFIELD,MO,65804,G2024,,2024-10-01,2500.00,0.00,Contribution to Committee,011,C00788414,ERIC BURLISON FOR CONGRESS,H2MO07143,Burlison,Eric,,Rep.,,H,MO,07,,,,,,,,
SB23,C00250753,SB23.959,,,CCM,HICKENLOOPER FOR COLORADO,,,,,,PO BOX 300669,,DENVER,CO,80203,P2026,,2024-10-01,2500.00,0.00,Contribution to Committee,011,C00716720,HICKENLOOPER FOR COLORADO,S0CO00575,Hickenlooper,John,,Sen.,,S,CO,,,,,,,,,
SB23,C00250753,SB23.960,,,CCM,JOHN DUARTE FOR CONGRESS,,,,,,9460 TEGNER ROAD,,HILMAR,CA,95324,G2024,,2024-10-01,2500.00,0.00,Contribution to Committee,011,C00808279,JOHN DUARTE FOR CONGRESS,H2CA13131,Duarte,John,,Rep.,,H,CA,13,,,,,,,,
SB23,C00250753,SB23.956,,,CCM,LUMMIS FOR WYOMING INC.,,,,,,111 S DURBIN ST,STE 300,CASPER,WY,826012557,P2026,,2024-10-01,5000.00,0.00,Contribution to Committee,011,C00443580,LUMMIS FOR WYOMING INC.,H8WY00148,Lummis,Cynthia,,Sen.,,S,WY,,,,,,,,,
SB23,C00250753,SB23.952,,,CCM,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,,,,,,PO BOX 50084,,FORT WORTH,TX,76105,G2024,,2024-10-01,2500.00,0.00,Contribution to Committee,011,C00506832,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,H2TX33073,Veasey,Marc,,Rep.,,H,TX,33,,,,,,,,
SB23,C00250753,SB23.964,,,CCM,PEOPLE FOR BEN,,,,,,PO BOX 25371,,ALBUQUERQUE,NM,87125,P2026,,2024-10-08,2000.00,0.00,Contribution to Committee,011,C00443689,PEOPLE FOR BEN,H8NM03196,Lujan,Ben Ray,,Sen.,,S,NM,,,,,,,,,
SB23,C00250753,SB23.957,,,CCM,RUDY FOR INDIANA,,,,,,PO BOX 26141,,ALEXANDRIA,VA,22313,G2024,,2024-10-01,2500.00,0.00,Contribution to Committee,011,C00822767,RUDY FOR INDIANA,H2IN02295,Yakym,Rudy,,Rep.,,H,IN,02,,,,,,,,
SB23,C00250753,SB23.954,,,CCM,TED CRUZ FOR SENATE,,,,,,815 A BRAZOS PMB 550,,AUSTIN,TX,78701,G2024,,2024-10-01,5000.00,0.00,Contribution to Committee,011,C00492785,TED CRUZ FOR SENATE,S2TX00312,Cruz,Ted,,Sen.,,S,TX,,,,,,,,,
SB23,C00250753,SB23.951,,,CCM,TITUS FOR CONGRESS,,,,,,PO BOX 72454,,LAS VEGAS,NV,89170,G2024,,2024-10-01,2500.00,0.00,Contribution to Committee,011,C00499467,TITUS FOR CONGRESS,H8NV03036,Titus,Dina,,Rep.,,H,NV,01,,,,,,,,
SB23,C00250753,SB23.963,,,CCM,TONY GONZALES FOR CONGRESS,,,,,,14439 NW MILITARY HWY,STE 108-488,SAN ANTONIO,TX,78231,G2024,,2024-10-08,2000.00,0.00,Contribution to Committee,011,C00706614,TONY GONZALES FOR CONGRESS,H0TX35015,Gonzales,Tony,,Rep.,,H,TX,23,,,,,,,,
SB23,C00250753,SB23.961,,,CCM,VALADAO FOR CONGRESS,,,,,,5132 NORTH PALM AVENUE,#227,FRESNO,CA,93704,G2024,,2024-10-08,2500.00,0.00,Contribution to Committee,011,C00499392,VALADAO FOR CONGRESS,H2CA20094,Valadao,David,,Rep.,,H,CA,22,,,,,,,,
SB23,C00250753,SB23.953,,,CCM,VOTE BAUMGARTNER FOR CONGRESS,,,,,,PO BOX 8508,,SPOKANE,WA,99203,G2024,,2024-10-01,1000.00,0.00,Contribution to Committee,011,C00870758,VOTE BAUMGARTNER FOR CONGRESS,H4WA05234,Baumgartner,Michael,,,,H,WA,05,,,,,,,,
