form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00415752,SB21B.67937,,,ORG,ADT/Protection 1,,,,,,P.O.Box 219044,,Kansas City,MO,64121,,,2024-10-11,84.85,,security monitoring service,001,,,,,,,,,,,,,,,,,,,
SB21B,C00415752,SB21B.67938,,,ORG,ADT/Protection 1,,,,,,P.O.Box 219044,,Kansas City,MO,64121,,,2024-11-04,72.81,,security monitoring service,001,,,,,,,,,,,,,,,,,,,
SB21B,C00415752,SB21B.67924,,,ORG,Agua Clear Water Solutions,,,,,,204 Beech,,McAllen,TX,78501,,,2024-10-08,688.88,,equipment lease expenditure,001,,,,,,,,,,,,,,,,,,,
SB21B,C00415752,SB21B.67932,,,ORG,Agua Clear Water Solutions,,,,,,204 Beech,,McAllen,TX,78501,,,2024-10-28,689.44,,equipment lease expenditure,001,,,,,,,,,,,,,,,,,,,
SB21B,C00415752,SB21B.67943,,,ORG,Agua Clear Water Solutions,,,,,,204 Beech,,McAllen,TX,78501,,,2024-11-19,689.44,,equipment lease expenditure,001,,,,,,,,,,,,,,,,,,,
SB21B,C00415752,SB21B.67936,,,ORG,ATT,,,,,,P.O. Box 930170,,Dallas,TX,75393,,,2024-10-30,1040.07,,telephone land lines,001,,,,,,,,,,,,,,,,,,,
SB21B,C00415752,SB21B.67944,,,ORG,ATT,,,,,,P.O. Box 930170,,Dallas,TX,75393,,,2024-11-21,1063.03,,telephone land lines,001,,,,,,,,,,,,,,,,,,,
SB21B,C00415752,SB21B.67961,,,ORG,Best Buy,,,,,,8012 N 10th,,McAllen,TX,78504,,,2024-11-18,2594.37,,office supplies/ office equipment,001,,,,,,,,,,,,,,,,,,,
SB21B,C00415752,SB21B.67953,,,ORG,Broad Voice,,,,,,9221 corbin Avenue Suite 260,,northridge,CA,91324,,,2024-10-17,107.64,,telephone  lines,001,,,,,,,,,,,,,,,,,,,
SB21B,C00415752,SB21B.67954,,,ORG,Broad Voice,,,,,,9221 corbin Avenue Suite 260,,northridge,CA,91324,,,2024-11-05,136.98,,telephone  lines,001,,,,,,,,,,,,,,,,,,,
SB21B,C00415752,SB21B.67955,,,ORG,Broad Voice,,,,,,9221 corbin Avenue Suite 260,,northridge,CA,91324,,,2024-11-22,144.54,,telephone  lines,001,,,,,,,,,,,,,,,,,,,
