form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00881011,EB287,,,ORG,American Express,,,,,,P.O. Box 60189,,City Of Industry,CA,91716,,,2024-12-30,1241.51,,Credit Card Payment,001,,,,,,,,,,,,,,,,,,,
SB21B,C00881011,XB8EB287,EB287,SB21B,ORG,G Suite,,,,,,1600 Amphitheatre Parkway,,Mountain View,CA,94043,,,2024-12-30,108.00,,Online Platform,001,,,,,,,,,,,,American Express,P.O. Box 60189,,City Of Industry,CA,91716,X,
SB21B,C00881011,XB9EB287,EB287,SB21B,ORG,Scale to Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,,,2024-12-30,1133.51,,Text Messages,003,,,,,,,,,,,,American Express,P.O. Box 60189,,City Of Industry,CA,91716,X,
SB21B,C00881011,EB264,,,ORG,"Anedot, Inc.",,,,,,"1340 Poydras Street, Suite 1770",,New Orleans,LA,70112,,,2024-12-01,35.16,,Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00881011,EB271,,,ORG,"Anedot, Inc.",,,,,,"1340 Poydras Street, Suite 1770",,New Orleans,LA,70112,,,2024-12-11,15.78,,Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00881011,EB278,,,ORG,"Anedot, Inc.",,,,,,"1340 Poydras Street, Suite 1770",,New Orleans,LA,70112,,,2024-12-13,1.35,,Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00881011,EB286,,,ORG,"Anedot, Inc.",,,,,,"1340 Poydras Street, Suite 1770",,New Orleans,LA,70112,,,2024-12-15,1.35,,Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00881011,EB289,,,ORG,"Anedot, Inc.",,,,,,"1340 Poydras Street, Suite 1770",,New Orleans,LA,70112,,,2024-12-27,12.81,,Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00881011,EB293,,,ORG,"Anedot, Inc.",,,,,,"1340 Poydras Street, Suite 1770",,New Orleans,LA,70112,,,2024-12-29,13.26,,Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00881011,EB298,,,ORG,"Anedot, Inc.",,,,,,"1340 Poydras Street, Suite 1770",,New Orleans,LA,70112,,,2024-12-31,20.25,,Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00881011,EB265,,,ORG,Deane & Company,,,,,,"1700 Tribute Road, Suite 201",,Sacramento,CA,95815,,,2024-12-09,1325.52,,Reporting Services,001,,,,,,,,,,,,,,,,,,,
