form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00487470,SE.6839,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,P2024,,2024-05-01,237.90,2024-05-01,278127.35,TV ad production (from advance line 21),,C00487470,S,H4GA03126,JACK,BRIAN,,,,H,03,GA,Rozansky,Adam,,,,2024-07-17,
SE,C00487470,SE.6865,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,P2024,,2024-05-01,180.98,2024-05-01,765120.29,Phone/Text messaging (from advance line 21),,C00487470,O,H4IN03232,SMITH,TIM,,,,H,03,IN,Rozansky,Adam,,,,2024-07-17,
SE,C00487470,SE.6866,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,P2024,,2024-05-01,30.11,2024-05-01,765150.40,Radio ad costs (from advance line 21),,C00487470,O,H4IN03158,DAVIS,WENDY,,,,H,03,IN,Rozansky,Adam,,,,2024-07-17,
SE,C00487470,SE.6867,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,P2024,,2024-05-01,30.11,2024-05-01,765180.51,Radio ad costs (from advance line 21),,C00487470,O,H4IN03232,SMITH,TIM,,,,H,03,IN,Rozansky,Adam,,,,2024-07-17,
SE,C00487470,SE.6869,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,P2024,,2024-05-01,212.48,2024-05-01,765392.99,TV ad production (from advance line 21),,C00487470,O,H4IN03232,SMITH,TIM,,,,H,03,IN,Rozansky,Adam,,,,2024-07-17,
SE,C00487470,SE.6871,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,P2024,,2024-05-01,97.61,2024-05-01,765490.60,TV ad costs (from advance line 21),,C00487470,O,H4IN03158,DAVIS,WENDY,,,,H,03,IN,Rozansky,Adam,,,,2024-07-17,
SE,C00487470,SE.6886,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,P2024,,2024-05-01,78.95,2024-05-01,477166.11,Radio ad costs (from advance line 21),,C00487470,S,H0SC01394,MACE,NANCY,,,,H,01,SC,Rozansky,Adam,,,,2024-07-17,
SE,C00487470,SE.6887,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,P2024,,2024-05-01,104.54,2024-05-01,477270.65,TV ad costs (from advance line 21),,C00487470,S,H0SC01394,MACE,NANCY,,,,H,01,SC,Rozansky,Adam,,,,2024-07-17,
SE,C00487470,SE.6894,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,P2024,,2024-05-04,180.98,2024-05-04,765671.58,Phone/Text messaging,,C00487470,O,H4IN03158,DAVIS,WENDY,,,,H,03,IN,Rozansky,Adam,,,,2024-07-17,
SE,C00487470,SE.6906,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,P2024,,2024-05-08,349.53,2024-05-08,1000132.61,TV ad production (from advance line 21),,C00487470,O,H4SC01339,TEMPLETON,CATHERINE,,,,H,01,SC,Rozansky,Adam,,,,2024-07-17,
SE,C00487470,SE.6908,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,P2024,,2024-05-08,184.52,2024-05-08,1000317.13,Radio ad production (from advance line 21),,C00487470,O,H4SC01339,TEMPLETON,CATHERINE,,,,H,01,SC,Rozansky,Adam,,,,2024-07-17,
SE,C00487470,SE.6920,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,P2024,,2024-05-18,180.98,2024-05-18,1015755.87,Phone/Text messaging (from advance line 21),,C00487470,S,H0SC01394,MACE,NANCY,,,,H,01,SC,Rozansky,Adam,,,,2024-07-17,
SE,C00487470,SE.7293,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,P2024,,2024-05-22,6954.00,2024-05-20,6954.00,Phone/Text messaging,,C00487470,O,H4ND00061,FEDORCHAK,JULIE,,,,H,00,ND,Rozansky,Adam,,,,2024-07-17,
SE,C00487470,SE.7294,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,P2024,,2024-05-22,57.44,2024-05-22,234826.79,Phone/Text messaging (from advance line 21),,C00487470,O,H4ND00061,FEDORCHAK,JULIE,,,,H,00,ND,Rozansky,Adam,,,,2024-07-17,
SE,C00487470,SE.7295,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,P2024,,2024-05-22,377.17,2024-05-22,235203.96,TV ad production (from advance line 21),,C00487470,O,H4ND00061,FEDORCHAK,JULIE,,,,H,00,ND,Rozansky,Adam,,,,2024-07-17,
SE,C00487470,SE.7339,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,P2024,,2024-05-22,180.98,2024-05-22,1015936.85,Phone/Text messaging (from advance line 21),,C00487470,S,H0SC01394,MACE,NANCY,,,,H,01,SC,Rozansky,Adam,,,,2024-07-17,
SE,C00487470,SE.7343,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,P2024,,2024-05-29,316.99,2024-05-29,463311.30,TV ad production (from advance line 21),,C00487470,O,H4ND00061,FEDORCHAK,JULIE,,,,H,00,ND,Rozansky,Adam,,,,2024-07-17,
SE,C00487470,SE.6921,,,ORG,Engagement Strategies,,,,,,"350 MONON BLVD, #459",,Carmel,IN,46032,P2024,,2024-05-18,7697.44,2024-05-13,1008014.57,Phone/Text messaging,,C00487470,S,H0SC01394,MACE,NANCY,,,,H,01,SC,Rozansky,Adam,,,,2024-07-17,
SE,C00487470,SE.7337,,,ORG,Engagement Strategies,,,,,,"350 MONON BLVD, #459",,Carmel,IN,46032,P2024,,2024-05-22,7360.32,2024-05-13,1015474.89,Phone/Text messaging,,C00487470,O,H4SC01339,TEMPLETON,CATHERINE,,,,H,01,SC,Rozansky,Adam,,,,2024-07-17,
SE,C00487470,SE.6909,,,ORG,Medium Buying LLC,,,,,,1100 Dennison Ave.,Unit B,Columbus,OH,43201,P2024,,2024-05-08,500285.15,2024-05-07,977555.80,TV ad placement,,C00487470,O,H4SC01339,TEMPLETON,CATHERINE,,,,H,01,SC,Rozansky,Adam,,,,2024-07-17,
