form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00410068,SB23.37400,,,CCM,ADRIANO ESPAILLAT FOR CONGRESS,,,,,,P.O. BOX H,,NEW YORK,NY,10034,P2024,,2023-06-25,1000.00,,Contribution,,C00701953,ADRIANO ESPAILLAT FOR CONGRESS,H2NY13096,ESPAILLAT,ADRIANO,,,,H,NY,13,,,,,,,,
SB23,C00410068,SB23.37381,,,CCM,ASHLEY HINSON FOR CONGRESS,,,,,,PO BOX 811,,MARION,IA,52302,P2024,,2023-06-14,1000.00,,Contribution,,C00706267,ASHLEY HINSON FOR CONGRESS,H0IA01174,ARENHOLZ,ASHLEY HINSON,,,,H,IA,01,,,,,,,,
SB23,C00410068,SB23.37401,,,CCM,BEATTY FOR CONGRESS,,,,,,222 EAST TOWN STREET,SUITE 2W,COLUMBUS,OH,43215,P2024,,2023-06-25,2500.00,,Contribution,,C00507368,BEATTY FOR CONGRESS,H2OH03125,BEATTY,JOYCE,,,,H,OH,03,,,,,,,,
SB23,C00410068,SB23.37412,,,CCM,BETH VAN DUYNE FOR CONGRESS,,,,,,PO BOX 630167,,IRVING,TX,75063,P2024,,2023-06-25,1000.00,,Contribution,,C00714865,BETH VAN DUYNE FOR CONGRESS,H0TX24209,VAN DUYNE,ELIZABETH ANN,,,,H,TX,24,,,,,,,,
SB23,C00410068,SB23.37405,,,CCM,BICE FOR CONGRESS,,,,,,PO BOX 21315,,OKLAHOMA CITY,OK,73156,P2024,,2023-06-25,1000.00,,Contribution,,C00703843,BICE FOR CONGRESS,H0OK05205,BICE,STEPHANIE,,,,H,OK,05,,,,,,,,
SB23,C00410068,SB23.37416,,,CCM,BRIAN FITZPATRICK FOR ALL OF US,,,,,,PO BOX 939,,LANGHORNE,PA,19047,P2024,,2023-06-26,1000.00,,Contribution,,C00607416,BRIAN FITZPATRICK FOR ALL OF US,H6PA08277,FITZPATRICK,BRIAN,,,,H,PA,01,,,,,,,,
SB23,C00410068,SB23.37398,,,CCM,CLEAVER FOR CONGRESS,,,,,,P.O.BOX 411872,,KANSAS CITY,MO,64141,P2024,,2023-06-25,1000.00,,Contribution,,C00395848,CLEAVER FOR CONGRESS,H4MO05234,CLEAVER,EMANUEL,,,II,H,MO,05,,,,,,,,
SB23,C00410068,SB23.37409,,,CCM,COHEN FOR CONGRESS,,,,,,349 KENILWORTH PLACE,,MEMPHIS,TN,38112,P2024,,2023-06-25,1000.00,,Contribution,,C00422980,COHEN FOR CONGRESS,H6TN09068,COHEN,STEVE,I,,,H,TN,09,,,,,,,,
SB23,C00410068,SB23.37371,,,PAC,DAKOTA PAC,,,,,,PO BOX 3206,,BISMARCK,ND,58502,,,2023-06-04,1000.00,,Contribution,,C00493072,,,,,,,,,,,,,,,,,,
SB23,C00410068,SB23.37388,,,CCM,DAN NEWHOUSE FOR CONGRESS,,,,,,PO BOX 10949,,YAKIMA,WA,98909,P2024,,2023-06-25,1000.00,,Contribution,,C00559393,DAN NEWHOUSE FOR CONGRESS,H4WA04104,NEWHOUSE,DAN,,,,H,WA,04,,,,,,,,
SB23,C00410068,SB23.37414,,,PAC,E-PAC,,,,,,PO BOX 500,,GLEN FALLS,NY,12801,,,2023-06-25,5000.00,,Contribution,,C00570945,,,,,,,,,,,,,,,,,,
SB23,C00410068,SB23.37394,,,CCM,FRIENDS OF LUCY MCBATH,,,,,,375 ROCKBRIDGE RD NW,SUITE 172-255,LILBURN,GA,30047,P2024,,2023-06-25,1000.00,,Contribution,,C00672295,FRIENDS OF LUCY MCBATH,H8GA06393,MCBATH,LUCIA,Kay,Ms.,,H,GA,07,,,,,,,,
