form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00685719,500497244,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-07-09,39.50,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500497241,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-07-16,98.75,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500497242,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-07-23,1.39,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500497243,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-07-30,12.95,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500497240,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-07-31,0.90,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500497247,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-08-06,0.50,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500497246,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-08-13,173.14,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500497248,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-08-20,50.72,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500497249,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-08-27,30.03,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500497250,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-08-31,14.79,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500497254,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-09-03,2.99,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500497258,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-09-10,20.18,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500497257,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-09-17,57.90,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500497256,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-09-24,26.14,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500497255,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-09-30,33.85,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500509820,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-10-08,19.30,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500509821,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-10-15,53.74,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500509823,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-10-22,167.23,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500509825,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-10-29,474.50,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500511501,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-10-31,22.69,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500511500,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-05,5.97,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500511499,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-12,34.60,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500511498,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-19,10.03,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500511497,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-26,44.80,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500511496,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-30,18.62,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500511495,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-12-03,1.70,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500511493,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-12-10,61.84,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500511492,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-12-17,30.41,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500511491,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-12-24,29.05,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500511487,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-12-31,48.97,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500497245,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-07-26,68.15,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500497251,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-08-25,50.40,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500497260,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-09-27,222.31,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500509840,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-10-27,160.84,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500509978,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-11-29,161.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,500511104,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-12-29,88.20,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00685719,19653782I,19653782,SA11C,PAC,Democratic Victory PAC,,,,,,611 Pennsylvania Ave SE,# 143,Washington,DC,200034303,,,2023-11-19,110255.73,0.00,Non-Contribution Account. In-Kind PAC Event Tickets,,C00753558,,,,,,,,,,,,,,,,,,* In-Kind Received
