form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00756056,500038428,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-30,31.56,0.00,Service Fee; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00756056,500041129,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-08,17.77,0.00,Service Fee; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00756056,500041148,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-15,21.21,0.00,Service Fee; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00756056,500041164,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-22,22.79,0.00,Service Fee; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00756056,500041220,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-29,35.13,0.00,Service Fee; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00756056,500041221,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-31,2.78,0.00,Service Fee; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00756056,500041281,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-11-27,503.01,0.00,Bank Service Fee; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00756056,500041282,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-12-30,205.46,0.00,Bank Service Fee; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00756056,500041279,,,ORG,"EveryAction, Inc.",,,,,,655 15th St NW,Ste 650,Washington,DC,200055701,,,2024-12-12,51.00,0.00,Online Database Fee; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00756056,500041280,,,ORG,"EveryAction, Inc.",,,,,,655 15th St NW,Ste 650,Washington,DC,200055701,,,2024-12-17,15.00,0.00,Online Database Fee; IE-Only Account,,,,,,,,,,,,,,,,,,,,
